traj #,traj frame,x,y,z,intensity,area,frame1
159,0,77.0,57.0,21.0,624425.0,181.0,77.0
160,0,73.0,58.0,30.0,624418.06,181.0,73.0
161,0,63.0,74.0,14.0,624417.7,181.0,63.0
162,0,55.0,62.0,30.0,624386.1,181.0,55.0
163,0,63.0,56.0,8.0,624364.8,181.0,63.0
164,0,57.0,55.0,22.0,624350.5,181.0,57.0
165,0,60.0,59.0,8.0,624336.25,181.0,60.0
166,0,69.0,67.0,15.0,624333.1,181.0,69.0
167,0,59.0,52.0,12.0,624267.25,181.0,59.0
168,0,72.0,54.0,16.0,624262.5,181.0,72.0
169,0,68.0,75.0,11.0,624243.9,181.0,68.0
170,0,75.0,74.0,19.0,624234.4,181.0,75.0
171,0,61.0,62.0,23.0,624218.1,181.0,61.0
172,0,65.0,68.0,5.0,624146.1,181.0,65.0
173,0,64.0,54.0,34.0,624138.3,181.0,64.0
174,0,79.0,75.0,19.0,624134.5,181.0,79.0
175,0,54.0,55.0,27.0,624125.3,181.0,54.0
176,0,70.0,74.0,28.0,624074.75,181.0,70.0
177,0,60.0,52.0,9.0,624045.25,181.0,60.0
178,0,80.0,54.0,26.0,624028.6,181.0,80.0
179,0,55.0,63.0,6.0,624015.6,181.0,55.0
180,0,55.0,53.0,11.0,623986.06,181.0,55.0
181,0,67.0,73.0,33.0,623971.06,181.0,67.0
182,0,55.0,76.0,30.0,623944.0,181.0,55.0
183,0,50.0,63.0,20.0,623931.75,181.0,50.0
184,0,81.0,69.0,15.0,623885.75,181.0,81.0
185,0,67.0,57.0,15.0,623882.3,181.0,67.0
186,0,77.0,53.0,20.0,623859.4,181.0,77.0
187,0,74.0,65.0,9.0,623824.25,181.0,74.0
188,0,68.0,49.0,21.0,623821.94,181.0,68.0
189,0,65.0,77.0,16.0,623788.25,181.0,65.0
190,0,55.0,78.0,18.0,623767.44,181.0,55.0
191,0,67.0,76.0,30.0,623765.0,181.0,67.0
192,0,53.0,60.0,11.0,623729.75,181.0,53.0
193,0,59.0,59.0,32.0,623680.6,181.0,59.0
194,0,50.0,57.0,16.0,623665.44,181.0,50.0
195,0,75.0,72.0,16.0,623655.2,181.0,75.0
196,0,71.0,52.0,27.0,623650.9,181.0,71.0
197,0,49.0,60.0,26.0,623649.3,181.0,49.0
198,0,81.0,67.0,20.0,623630.06,181.0,81.0
199,0,56.0,51.0,26.0,623572.56,181.0,56.0
200,0,71.0,65.0,6.0,623567.25,181.0,71.0
201,0,76.0,60.0,32.0,623556.5,181.0,76.0
202,0,55.0,63.0,35.0,623531.9,181.0,55.0
203,0,66.0,67.0,36.0,623498.3,181.0,66.0
204,0,67.0,74.0,21.0,623468.06,181.0,67.0
205,0,74.0,78.0,25.0,623449.06,181.0,74.0
206,0,76.0,56.0,18.0,623432.9,181.0,76.0
207,0,74.0,65.0,32.0,623410.7,181.0,74.0
208,0,65.0,47.0,23.0,623390.2,181.0,65.0
209,0,64.0,73.0,31.0,623345.4,181.0,64.0
210,0,52.0,53.0,18.0,623337.0,181.0,52.0
211,0,74.0,74.0,26.0,623266.75,181.0,74.0
212,0,56.0,55.0,34.0,623231.4,181.0,56.0
213,0,73.0,52.0,13.0,623228.0,181.0,73.0
214,0,49.0,66.0,24.0,623196.3,181.0,49.0
215,0,67.0,62.0,35.0,623190.0,181.0,67.0
216,0,54.0,76.0,23.0,623148.44,181.0,54.0
217,0,59.0,63.0,5.0,623089.44,181.0,59.0
218,0,52.0,68.0,17.0,623087.1,181.0,52.0
219,0,54.0,73.0,26.0,623056.25,181.0,54.0
220,0,68.0,79.0,19.0,623055.44,181.0,68.0
221,0,77.0,60.0,15.0,623046.3,181.0,77.0
222,0,60.0,75.0,10.0,623033.56,181.0,60.0
223,0,82.0,65.0,25.0,623024.1,181.0,82.0
224,0,51.0,68.0,29.0,623014.3,181.0,51.0
225,0,49.0,59.0,21.0,622946.7,181.0,49.0
226,0,67.0,49.0,18.0,622941.56,181.0,67.0
227,0,70.0,50.0,30.0,622892.1,181.0,70.0
228,0,65.0,78.0,28.0,622874.06,181.0,65.0
229,0,67.0,67.0,33.0,622860.9,181.0,67.0
230,0,63.0,61.0,35.0,622857.56,181.0,63.0
231,0,68.0,56.0,29.0,622850.1,181.0,68.0
232,0,51.0,77.0,27.0,622845.3,181.0,51.0
233,0,52.0,62.0,28.0,622835.0,181.0,52.0
234,0,65.0,58.0,4.0,622820.4,181.0,65.0
235,0,56.0,49.0,15.0,622748.5,181.0,56.0
236,0,51.0,54.0,21.0,622746.1,181.0,51.0
237,0,61.0,77.0,20.0,622721.06,181.0,61.0
238,0,57.0,65.0,33.0,622698.94,181.0,57.0
239,0,70.0,69.0,6.0,622619.9,181.0,70.0
240,0,78.0,64.0,23.0,622577.3,181.0,78.0
241,0,72.0,63.0,30.0,622559.75,181.0,72.0
242,0,55.0,57.0,17.0,622556.6,181.0,55.0
243,0,73.0,49.0,18.0,622507.5,181.0,73.0
244,0,54.0,51.0,23.0,622493.9,181.0,54.0
245,0,64.0,78.0,12.0,622483.6,181.0,64.0
246,0,60.0,79.0,28.0,622465.44,181.0,60.0
247,0,61.0,74.0,7.0,622423.75,181.0,61.0
248,0,67.0,53.0,27.0,622413.1,181.0,67.0
249,0,74.0,73.0,30.0,622405.44,181.0,74.0
250,0,56.0,70.0,8.0,622400.7,181.0,56.0
251,0,80.0,59.0,18.0,622389.94,181.0,80.0
252,0,61.0,50.0,18.0,622387.8,181.0,61.0
253,0,64.0,52.0,6.0,622387.75,181.0,64.0
254,0,60.0,56.0,5.0,622384.5,181.0,60.0
255,0,64.0,79.0,22.0,622380.25,181.0,64.0
256,0,65.0,72.0,6.0,622378.56,181.0,65.0
257,0,72.0,54.0,8.0,622377.94,181.0,72.0
258,0,63.0,75.0,34.0,622316.3,181.0,63.0
259,0,60.0,71.0,9.0,622311.06,181.0,60.0
260,0,48.0,64.0,14.0,622253.5,181.0,48.0
261,0,71.0,49.0,15.0,622244.7,181.0,71.0
262,0,61.0,72.0,16.0,622232.3,181.0,61.0
263,0,59.0,47.0,27.0,622204.0,181.0,59.0
264,0,74.0,76.0,16.0,622197.3,181.0,74.0
265,0,62.0,81.0,14.0,622193.25,181.0,62.0
266,0,54.0,49.0,18.0,622170.1,181.0,54.0
267,0,67.0,57.0,35.0,622168.25,181.0,67.0
268,0,79.0,68.0,8.0,622124.8,181.0,79.0
269,0,82.0,61.0,9.0,622110.7,181.0,82.0
270,0,50.0,65.0,11.0,622094.75,181.0,50.0
271,0,51.0,74.0,21.0,622075.7,181.0,51.0
272,0,63.0,51.0,12.0,622056.5,181.0,63.0
273,0,46.0,68.0,20.0,622049.75,181.0,46.0
274,0,52.0,68.0,33.0,622046.25,181.0,52.0
275,0,65.0,77.0,9.0,622037.25,181.0,65.0
276,0,60.0,69.0,32.0,622031.3,181.0,60.0
277,0,67.0,76.0,6.0,622020.25,181.0,67.0
278,0,55.0,59.0,8.0,621978.7,181.0,55.0
279,0,60.0,81.0,22.0,621960.7,181.0,60.0
280,0,78.0,64.0,10.0,621953.3,181.0,78.0
281,0,72.0,50.0,22.0,621922.44,181.0,72.0
282,0,70.0,70.0,32.0,621868.5,181.0,70.0
283,0,74.0,57.0,24.0,621839.5,181.0,74.0
284,0,60.0,79.0,9.0,621837.75,181.0,60.0
285,0,54.0,54.0,30.0,621799.4,181.0,54.0
286,0,70.0,66.0,35.0,621762.56,181.0,70.0
287,0,74.0,80.0,22.0,621760.6,181.0,74.0
288,0,50.0,59.0,13.0,621721.25,181.0,50.0
289,0,63.0,82.0,25.0,621719.4,181.0,63.0
290,0,61.0,68.0,4.0,621699.75,181.0,61.0
291,0,52.0,78.0,20.0,621692.25,181.0,52.0
292,0,70.0,59.0,6.0,621663.8,181.0,70.0
293,0,70.0,54.0,34.0,621649.56,181.0,70.0
294,0,58.0,48.0,22.0,621620.94,181.0,58.0
295,0,68.0,61.0,4.0,621620.3,181.0,68.0
296,0,72.0,51.0,10.0,621605.75,181.0,72.0
297,0,47.0,69.0,17.0,621597.0,181.0,47.0
298,0,72.0,72.0,11.0,621565.06,181.0,72.0
299,0,55.0,58.0,32.0,621549.94,181.0,55.0
300,0,79.0,71.0,18.0,621530.9,181.0,79.0
301,0,49.0,54.0,25.0,621512.3,181.0,49.0
302,0,56.0,73.0,10.0,621506.2,181.0,56.0
303,0,77.0,56.0,9.0,621452.0,181.0,77.0
304,0,76.0,55.0,31.0,621408.25,181.0,76.0
305,0,53.0,74.0,14.0,621390.75,181.0,53.0
306,0,76.0,60.0,9.0,621389.3,181.0,76.0
307,0,77.0,70.0,28.0,621339.5,181.0,77.0
308,0,54.0,80.0,22.0,621331.94,181.0,54.0
309,0,58.0,56.0,11.0,621299.3,181.0,58.0
310,0,48.0,70.0,11.0,621242.2,181.0,48.0
311,0,76.0,71.0,9.0,621238.4,181.0,76.0
312,0,59.0,49.0,31.0,621226.56,181.0,59.0
313,0,62.0,78.0,31.0,621186.3,181.0,62.0
314,0,81.0,59.0,15.0,621177.3,181.0,81.0
315,0,59.0,67.0,7.0,621172.75,181.0,59.0
316,0,67.0,51.0,11.0,621138.1,181.0,67.0
317,0,58.0,76.0,26.0,621134.2,181.0,58.0
318,0,54.0,53.0,15.0,621107.25,181.0,54.0
319,0,59.0,76.0,35.0,621091.56,181.0,59.0
320,0,73.0,76.0,9.0,621079.2,181.0,73.0
321,0,64.0,49.0,8.0,621024.5,181.0,64.0
322,0,51.0,58.0,28.0,621011.56,181.0,51.0
323,0,72.0,72.0,21.0,621000.6,181.0,72.0
324,0,72.0,75.0,32.0,620993.4,181.0,72.0
325,0,46.0,63.0,19.0,620987.3,181.0,46.0
326,0,65.0,48.0,28.0,620967.94,181.0,65.0
327,0,56.0,68.0,35.0,620927.44,181.0,56.0
328,0,49.0,72.0,15.0,620921.3,181.0,49.0
329,0,65.0,49.0,31.0,620911.6,181.0,65.0
330,0,60.0,64.0,35.0,620895.44,181.0,60.0
331,0,56.0,58.0,5.0,620893.25,181.0,56.0
332,0,81.0,65.0,14.0,620883.06,181.0,81.0
333,0,52.0,74.0,17.0,620837.6,181.0,52.0
334,0,67.0,74.0,26.0,620769.2,181.0,67.0
335,0,64.0,83.0,19.0,620766.2,181.0,64.0
336,0,72.0,81.0,28.0,620761.6,181.0,72.0
337,0,68.0,81.0,16.0,620748.7,181.0,68.0
338,0,49.0,60.0,30.0,620747.7,181.0,49.0
339,0,49.0,65.0,27.0,620730.94,181.0,49.0
340,0,60.0,79.0,6.0,620726.7,181.0,60.0
341,0,66.0,56.0,24.0,620699.2,181.0,66.0
342,0,52.0,49.0,26.0,620674.9,181.0,52.0
343,0,68.0,44.0,25.0,620666.44,181.0,68.0
344,0,70.0,48.0,24.0,620652.2,181.0,70.0
345,0,83.0,61.0,24.0,620651.2,181.0,83.0
346,0,59.0,74.0,31.0,620650.75,181.0,59.0
347,0,57.0,80.0,24.0,620587.1,181.0,57.0
348,0,73.0,60.0,34.0,620581.5,181.0,73.0
349,0,70.0,74.0,37.0,620576.5,181.0,70.0
350,0,57.0,80.0,20.0,620566.5,181.0,57.0
351,0,72.0,54.0,31.0,620562.8,181.0,72.0
352,0,48.0,54.0,19.0,620561.1,181.0,48.0
353,0,78.0,58.0,12.0,620488.1,181.0,78.0
354,0,49.0,62.0,23.0,620430.5,181.0,49.0
355,0,73.0,70.0,27.0,620427.75,181.0,73.0
356,0,58.0,54.0,7.0,620417.56,181.0,58.0
357,0,69.0,74.0,4.0,620386.06,181.0,69.0
358,0,65.0,47.0,13.0,620383.75,181.0,65.0
359,0,60.0,57.0,35.0,620375.0,181.0,60.0
360,0,72.0,68.0,37.0,620348.94,181.0,72.0
361,0,62.0,46.0,20.0,620324.6,181.0,62.0
362,0,83.0,74.0,19.0,620312.25,181.0,83.0
363,0,64.0,72.0,36.0,620297.5,181.0,64.0
364,0,82.0,64.0,18.0,620257.6,181.0,82.0
365,0,81.0,55.0,20.0,620247.0,181.0,81.0
366,0,69.0,48.0,27.0,620245.94,181.0,69.0
367,0,54.0,80.0,26.0,620230.8,181.0,54.0
368,0,59.0,45.0,15.0,620178.7,181.0,59.0
369,0,55.0,50.0,34.0,620136.44,181.0,55.0
370,0,83.0,57.0,25.0,620128.75,181.0,83.0
371,0,79.0,69.0,32.0,620116.75,181.0,79.0
372,0,52.0,64.0,32.0,620111.1,181.0,52.0
373,0,68.0,72.0,30.0,620073.0,181.0,68.0
374,0,74.0,56.0,34.0,620059.75,181.0,74.0
375,0,74.0,61.0,6.0,620040.25,181.0,74.0
376,0,53.0,67.0,6.0,620039.7,181.0,53.0
377,0,74.0,49.0,25.0,620033.75,181.0,74.0
378,0,47.0,65.0,9.0,620028.7,181.0,47.0
379,0,78.0,65.0,33.0,619971.94,181.0,78.0
380,0,45.0,62.0,24.0,619970.75,181.0,45.0
381,0,72.0,72.0,34.0,619969.7,181.0,72.0
382,0,80.0,61.0,27.0,619957.3,181.0,80.0
383,0,53.0,46.0,21.0,619914.25,181.0,53.0
384,0,79.0,54.0,13.0,619825.6,181.0,79.0
385,0,48.0,74.0,24.0,619824.9,181.0,48.0
386,0,44.0,63.0,13.0,619812.2,181.0,44.0
387,0,68.0,81.0,12.0,619808.7,181.0,68.0
388,0,65.0,81.0,32.0,619783.56,181.0,65.0
389,0,57.0,73.0,6.0,619782.56,181.0,57.0
390,0,58.0,44.0,19.0,619776.7,181.0,58.0
391,0,58.0,81.0,17.0,619776.3,181.0,58.0
392,0,68.0,80.0,22.0,619739.56,181.0,68.0
393,0,48.0,56.0,30.0,619697.94,181.0,48.0
394,0,74.0,52.0,33.0,619696.7,181.0,74.0
395,0,51.0,53.0,13.0,619673.7,181.0,51.0
396,0,58.0,80.0,31.0,619669.2,181.0,58.0
397,0,71.0,43.0,21.0,619657.0,181.0,71.0
398,0,71.0,81.0,24.0,619638.9,181.0,71.0
399,0,48.0,77.0,20.0,619611.2,181.0,48.0
400,0,55.0,74.0,33.0,619594.2,181.0,55.0
401,0,48.0,66.0,31.0,619558.3,181.0,48.0
402,0,45.0,57.0,16.0,619479.75,181.0,45.0
403,0,56.0,59.0,35.0,619468.56,181.0,56.0
404,0,75.0,68.0,35.0,619464.25,181.0,75.0
405,0,63.0,45.0,26.0,619464.2,181.0,63.0
406,0,80.0,74.0,22.0,619444.4,181.0,80.0
407,0,73.0,56.0,5.0,619434.4,181.0,73.0
408,0,76.0,78.0,19.0,619392.9,181.0,76.0
409,0,67.0,83.0,25.0,619339.06,181.0,67.0
410,0,57.0,49.0,9.0,619332.1,181.0,57.0
411,0,45.0,57.0,26.0,619310.9,181.0,45.0
412,0,79.0,52.0,16.0,619267.8,181.0,79.0
413,0,47.0,56.0,11.0,619265.9,181.0,47.0
414,0,84.0,64.0,21.0,619254.6,181.0,84.0
415,0,77.0,48.0,16.0,619221.75,181.0,77.0
416,0,47.0,74.0,9.0,619217.5,181.0,47.0
417,0,49.0,72.0,32.0,619217.25,181.0,49.0
418,0,68.0,54.0,6.0,619207.7,181.0,68.0
419,0,50.0,47.0,28.0,619189.94,181.0,50.0
420,0,73.0,80.0,11.0,619177.94,181.0,73.0
421,0,81.0,67.0,28.0,619143.6,181.0,81.0
422,0,55.0,78.0,11.0,619112.75,181.0,55.0
423,0,46.0,61.0,16.0,619098.6,181.0,46.0
424,0,65.0,50.0,35.0,619089.6,181.0,65.0
425,0,53.0,72.0,29.0,619056.6,181.0,53.0
426,0,72.0,81.0,14.0,619052.1,181.0,72.0
427,0,70.0,84.0,21.0,619035.8,181.0,70.0
428,0,70.0,77.0,35.0,619032.7,181.0,70.0
429,0,52.0,56.0,10.0,619011.4,181.0,52.0
430,0,47.0,69.0,26.0,618997.75,181.0,47.0
431,0,61.0,44.0,31.0,618993.06,181.0,61.0
432,0,68.0,46.0,15.0,618982.7,181.0,68.0
433,0,75.0,70.0,32.0,618977.4,181.0,75.0
434,0,60.0,46.0,11.0,618964.5,181.0,60.0
435,0,84.0,71.0,22.0,618955.75,181.0,84.0
436,0,85.0,57.0,18.0,618955.56,181.0,85.0
437,0,65.0,59.0,37.0,618937.3,181.0,65.0
438,0,77.0,64.0,6.0,618876.5,181.0,77.0
439,0,59.0,53.0,36.0,618868.94,181.0,59.0
440,0,67.0,55.0,32.0,618849.8,181.0,67.0
441,0,56.0,50.0,29.0,618841.5,181.0,56.0
442,0,48.0,59.0,18.0,618800.94,181.0,48.0
443,0,78.0,77.0,14.0,618794.6,181.0,78.0
444,0,81.0,65.0,31.0,618794.06,181.0,81.0
445,0,64.0,47.0,16.0,618770.4,181.0,64.0
446,0,50.0,78.0,11.0,618749.8,181.0,50.0
447,0,82.0,60.0,12.0,618735.94,181.0,82.0
448,0,53.0,60.0,15.0,618734.44,181.0,53.0
449,0,81.0,70.0,10.0,618732.0,181.0,81.0
450,0,48.0,78.0,23.0,618704.44,181.0,48.0
451,0,51.0,50.0,16.0,618702.9,181.0,51.0
452,0,51.0,58.0,6.0,618697.0,181.0,51.0
453,0,53.0,46.0,15.0,618689.75,181.0,53.0
454,0,78.0,50.0,31.0,618686.56,181.0,78.0
455,0,84.0,54.0,16.0,618673.9,181.0,84.0
456,0,53.0,75.0,7.0,618657.8,181.0,53.0
457,0,75.0,49.0,28.0,618650.7,181.0,75.0
458,0,54.0,54.0,8.0,618595.7,181.0,54.0
459,0,78.0,76.0,11.0,618551.94,181.0,78.0
460,0,49.0,61.0,8.0,618545.0,181.0,49.0
461,0,59.0,44.0,22.0,618536.44,181.0,59.0
462,0,74.0,77.0,28.0,618517.7,181.0,74.0
463,0,77.0,62.0,35.0,618515.1,181.0,77.0
464,0,78.0,75.0,28.0,618513.5,181.0,78.0
465,0,74.0,45.0,16.0,618493.4,181.0,74.0
466,0,74.0,69.0,7.0,618473.75,181.0,74.0
467,0,70.0,50.0,35.0,618455.9,181.0,70.0
468,0,83.0,72.0,13.0,618453.3,181.0,83.0
469,0,81.0,70.0,25.0,618449.06,181.0,81.0
470,0,58.0,82.0,12.0,618433.94,181.0,58.0
471,0,80.0,51.0,23.0,618380.5,181.0,80.0
472,0,45.0,55.0,23.0,618369.4,181.0,45.0
473,0,67.0,49.0,6.0,618363.7,181.0,67.0
474,0,82.0,64.0,11.0,618360.4,181.0,82.0
475,0,82.0,73.0,28.0,618358.7,181.0,82.0
476,0,48.0,72.0,19.0,618346.6,181.0,48.0
477,0,73.0,82.0,18.0,618339.56,181.0,73.0
478,0,77.0,77.0,22.0,618330.4,181.0,77.0
479,0,49.0,73.0,28.0,618324.06,181.0,49.0
480,0,69.0,45.0,18.0,618321.25,181.0,69.0
481,0,64.0,83.0,29.0,618306.8,181.0,64.0
