0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0047610453
5.0	0.015581602
6.0	0.008004834
7.0	0.006937523
8.0	0.006841502
9.0	0.010631808
10.0	0.009036269
11.0	0.0085166525
12.0	0.009304442
13.0	0.013602986
14.0	0.009709718
15.0	0.00947821
16.0	0.009274763
17.0	0.0097941505
18.0	0.007279436
19.0	0.007533962
20.0	0.010600375
21.0	0.009537907
22.0	0.009250031
23.0	0.008986654
24.0	0.008370001
25.0	0.009242029
26.0	0.009817249
27.0	0.0076795043
28.0	0.00966528
29.0	0.009648898
30.0	0.008329042
31.0	0.01088239
32.0	0.009323277
33.0	0.010872237
34.0	0.009315088
35.0	0.008621611
36.0	0.008385402
37.0	0.008977971
38.0	0.01017574
39.0	0.007980992
40.0	0.009748807
41.0	0.009661398
42.0	0.008641897
43.0	0.009568998
44.0	0.009835417
45.0	0.008475707
46.0	0.00947821
47.0	0.008892057
48.0	0.010033955
49.0	0.008285455
50.0	0.009333534
51.0	0.009390023
52.0	0.009677554
53.0	0.010125961
54.0	0.008704663
55.0	0.010367681
56.0	0.009209101
57.0	0.009315088
58.0	0.009260494
59.0	0.006481423
60.0	0.0025800704
61.0	5.4743723E-4
62.0	9.79415E-5
63.0	4.819956E-5
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
