0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.006121344
5.0	0.0150251165
6.0	0.0061213435
7.0	0.013058866
8.0	0.009722134
9.0	0.0080544
10.0	0.0113682095
11.0	0.007984362
12.0	0.0097941505
13.0	0.00952209
14.0	0.01034296
15.0	0.007108657
16.0	0.009460258
17.0	0.008744777
18.0	0.008437528
19.0	0.00894658
20.0	0.00985387
21.0	0.010249692
22.0	0.009250031
23.0	0.009247136
24.0	0.008744777
25.0	0.0076816864
26.0	0.009586255
27.0	0.008347287
28.0	0.0077322237
29.0	0.0107901655
30.0	0.007927642
31.0	0.010979554
32.0	0.008004834
33.0	0.008862244
34.0	0.008427937
35.0	0.008449178
36.0	0.010146337
37.0	0.010202239
38.0	0.009221764
39.0	0.00852339
40.0	0.008917513
41.0	0.010030154
42.0	0.009218024
43.0	0.009357916
44.0	0.009216405
45.0	0.008879312
46.0	0.009544031
47.0	0.00966528
48.0	0.0102863815
49.0	0.009398427
50.0	0.010182038
51.0	0.008914578
52.0	0.009619255
53.0	0.009439455
54.0	0.008816982
55.0	0.008823559
56.0	0.008071506
57.0	0.0097941505
58.0	0.009051218
59.0	0.0069443816
60.0	0.0036424524
61.0	0.0011446415
62.0	2.4485376E-4
63.0	4.819956E-5
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
101.0	0.0
102.0	0.0
