traj #,traj frame,x,y,z,intensity,area,frame1
35,0,57.0,68.0,17.0,628576.5,181.0,57.0
36,0,55.0,62.0,20.0,628547.9,181.0,55.0
37,0,56.0,64.0,17.0,628536.94,181.0,56.0
38,0,68.0,66.0,17.0,628496.3,181.0,68.0
39,0,59.0,70.0,24.0,628482.75,181.0,59.0
40,0,66.0,63.0,11.0,628357.1,181.0,66.0
41,0,71.0,55.0,19.0,628325.1,181.0,71.0
42,0,64.0,70.0,9.0,628264.4,181.0,64.0
43,0,69.0,57.0,26.0,628236.1,181.0,69.0
44,0,54.0,66.0,23.0,628186.3,181.0,54.0
45,0,59.0,51.0,21.0,628183.6,181.0,59.0
46,0,62.0,57.0,28.0,628180.0,181.0,62.0
47,0,54.0,70.0,25.0,627968.56,181.0,54.0
48,0,61.0,61.0,15.0,627940.56,181.0,61.0
49,0,56.0,62.0,12.0,627886.94,181.0,56.0
50,0,59.0,73.0,21.0,627860.0,181.0,59.0
51,0,60.0,56.0,24.0,627853.5,181.0,60.0
52,0,70.0,52.0,31.0,627849.4,181.0,70.0
53,0,63.0,70.0,29.0,627838.56,181.0,63.0
54,0,67.0,67.0,9.0,627800.06,181.0,67.0
55,0,57.0,67.0,13.0,627745.6,181.0,57.0
56,0,62.0,66.0,9.0,627729.8,181.0,62.0
57,0,63.0,54.0,22.0,627723.06,181.0,63.0
58,0,74.0,68.0,25.0,627718.44,181.0,74.0
59,0,71.0,71.0,24.0,627698.94,181.0,71.0
60,0,74.0,71.0,20.0,627619.6,181.0,74.0
61,0,65.0,57.0,13.0,627565.4,181.0,65.0
62,0,67.0,72.0,20.0,627522.7,181.0,67.0
63,0,56.0,60.0,15.0,627461.5,181.0,56.0
64,0,61.0,72.0,27.0,627430.5,181.0,61.0
65,0,74.0,59.0,20.0,627404.44,181.0,74.0
66,0,62.0,67.0,32.0,627404.1,181.0,62.0
67,0,69.0,66.0,27.0,627404.06,181.0,69.0
68,0,54.0,61.0,27.0,627342.56,181.0,54.0
69,0,69.0,58.0,14.0,627322.2,181.0,69.0
70,0,69.0,72.0,15.0,627246.9,181.0,69.0
71,0,60.0,60.0,31.0,627178.94,181.0,60.0
72,0,73.0,63.0,19.0,627156.06,181.0,73.0
73,0,73.0,56.0,26.0,627148.94,181.0,73.0
74,0,58.0,58.0,27.0,627111.44,181.0,58.0
75,0,75.0,59.0,28.0,627074.9,181.0,75.0
76,0,67.0,61.0,25.0,626995.56,181.0,67.0
77,0,61.0,55.0,19.0,626971.6,181.0,61.0
78,0,61.0,68.0,26.0,626951.5,181.0,61.0
79,0,67.0,75.0,23.0,626948.3,181.0,67.0
80,0,61.0,60.0,8.0,626872.06,181.0,61.0
81,0,65.0,56.0,24.0,626867.8,181.0,65.0
82,0,70.0,53.0,22.0,626811.9,181.0,70.0
83,0,56.0,72.0,19.0,626792.94,181.0,56.0
84,0,74.0,74.0,12.0,626732.9,181.0,74.0
85,0,65.0,53.0,14.0,626707.1,181.0,65.0
86,0,61.0,68.0,12.0,626702.2,181.0,61.0
87,0,66.0,52.0,19.0,626624.0,181.0,66.0
88,0,69.0,73.0,27.0,626565.4,181.0,69.0
89,0,61.0,72.0,11.0,626548.8,181.0,61.0
90,0,71.0,66.0,32.0,626520.9,181.0,71.0
91,0,74.0,64.0,16.0,626490.44,181.0,74.0
92,0,71.0,70.0,11.0,626483.8,181.0,71.0
93,0,53.0,68.0,10.0,626375.06,181.0,53.0
94,0,62.0,75.0,15.0,626342.9,181.0,62.0
95,0,51.0,65.0,18.0,626335.4,181.0,51.0
96,0,70.0,57.0,11.0,626334.25,181.0,70.0
97,0,73.0,65.0,22.0,626300.0,181.0,73.0
98,0,76.0,67.0,28.0,626285.2,181.0,76.0
99,0,73.0,64.0,29.0,626259.56,181.0,73.0
100,0,57.0,60.0,23.0,626256.0,181.0,57.0
101,0,55.0,57.0,20.0,626241.75,181.0,55.0
102,0,67.0,66.0,31.0,626231.75,181.0,67.0
103,0,71.0,56.0,16.0,626081.3,181.0,71.0
104,0,64.0,65.0,13.0,626079.0,181.0,64.0
105,0,68.0,77.0,26.0,626074.8,181.0,68.0
106,0,59.0,63.0,20.0,626072.75,181.0,59.0
107,0,74.0,68.0,17.0,626070.56,181.0,74.0
108,0,58.0,79.0,24.0,626022.7,181.0,58.0
109,0,52.0,60.0,22.0,626020.06,181.0,52.0
110,0,68.0,62.0,32.0,625995.4,181.0,68.0
111,0,61.0,77.0,19.0,625947.75,181.0,61.0
112,0,75.0,59.0,11.0,625928.4,181.0,75.0
113,0,59.0,52.0,24.0,625924.1,181.0,59.0
114,0,69.0,66.0,36.0,625913.25,181.0,69.0
115,0,63.0,72.0,24.0,625878.7,181.0,63.0
116,0,65.0,52.0,9.0,625829.6,181.0,65.0
117,0,61.0,53.0,27.0,625805.7,181.0,61.0
118,0,64.0,75.0,28.0,625790.9,181.0,64.0
119,0,61.0,53.0,12.0,625690.7,181.0,61.0
120,0,60.0,67.0,29.0,625683.2,181.0,60.0
121,0,56.0,72.0,10.0,625634.9,181.0,56.0
122,0,73.0,61.0,14.0,625632.9,181.0,73.0
123,0,64.0,58.0,31.0,625627.94,181.0,64.0
124,0,51.0,57.0,28.0,625624.56,181.0,51.0
125,0,56.0,61.0,31.0,625620.8,181.0,56.0
126,0,69.0,62.0,16.0,625583.4,181.0,69.0
127,0,56.0,72.0,15.0,625575.6,181.0,56.0
128,0,65.0,58.0,10.0,625568.2,181.0,65.0
129,0,58.0,72.0,29.0,625540.1,181.0,58.0
130,0,55.0,66.0,30.0,625478.75,181.0,55.0
131,0,53.0,70.0,17.0,625472.6,181.0,53.0
132,0,68.0,53.0,16.0,625444.4,181.0,68.0
133,0,60.0,58.0,12.0,625384.4,181.0,60.0
134,0,73.0,76.0,19.0,625359.7,181.0,73.0
135,0,55.0,53.0,17.0,625292.8,181.0,55.0
136,0,63.0,77.0,12.0,625278.6,181.0,63.0
137,0,74.0,56.0,22.0,625204.2,181.0,74.0
138,0,63.0,72.0,32.0,625182.4,181.0,63.0
139,0,65.0,69.0,6.0,625149.2,181.0,65.0
140,0,57.0,76.0,15.0,625102.0,181.0,57.0
141,0,62.0,63.0,6.0,625099.2,181.0,62.0
142,0,73.0,66.0,12.0,625098.6,181.0,73.0
143,0,66.0,71.0,17.0,625068.56,181.0,66.0
144,0,75.0,76.0,27.0,625053.56,181.0,75.0
145,0,64.0,66.0,28.0,625024.06,181.0,64.0
146,0,55.0,70.0,22.0,625020.56,181.0,55.0
147,0,68.0,48.0,17.0,624992.44,181.0,68.0
148,0,72.0,66.0,9.0,624966.4,181.0,72.0
149,0,53.0,59.0,18.0,624954.0,181.0,53.0
150,0,52.0,63.0,12.0,624889.0,181.0,52.0
151,0,68.0,77.0,20.0,624821.6,181.0,68.0
152,0,74.0,60.0,17.0,624801.4,181.0,74.0
153,0,57.0,60.0,18.0,624789.06,181.0,57.0
154,0,66.0,73.0,13.0,624783.5,181.0,66.0
155,0,77.0,65.0,19.0,624780.2,181.0,77.0
156,0,51.0,61.0,16.0,624777.75,181.0,51.0
157,0,56.0,68.0,27.0,624747.3,181.0,56.0
158,0,50.0,69.0,21.0,624741.7,181.0,50.0
159,0,65.0,62.0,8.0,624740.0,181.0,65.0
160,0,73.0,72.0,27.0,624670.75,181.0,73.0
161,0,55.0,55.0,26.0,624619.9,181.0,55.0
162,0,57.0,54.0,11.0,624527.3,181.0,57.0
163,0,58.0,50.0,18.0,624405.2,181.0,58.0
164,0,78.0,59.0,17.0,624369.06,181.0,78.0
165,0,62.0,68.0,35.0,624365.8,181.0,62.0
166,0,55.0,69.0,32.0,624343.4,181.0,55.0
167,0,66.0,70.0,26.0,624290.1,181.0,66.0
168,0,72.0,69.0,14.0,624282.94,181.0,72.0
169,0,64.0,77.0,21.0,624273.25,181.0,64.0
170,0,53.0,54.0,13.0,624202.75,181.0,53.0
171,0,55.0,52.0,20.0,624191.75,181.0,55.0
172,0,73.0,74.0,16.0,624172.06,181.0,73.0
173,0,61.0,64.0,34.0,624164.4,181.0,61.0
174,0,57.0,65.0,10.0,624155.9,181.0,57.0
175,0,62.0,56.0,8.0,624146.25,181.0,62.0
176,0,52.0,61.0,32.0,624137.6,181.0,52.0
177,0,70.0,62.0,8.0,624112.25,181.0,70.0
178,0,70.0,75.0,11.0,624097.25,181.0,70.0
179,0,50.0,66.0,14.0,624071.1,181.0,50.0
180,0,51.0,52.0,26.0,624070.0,181.0,51.0
181,0,77.0,59.0,31.0,624046.0,181.0,77.0
182,0,64.0,51.0,25.0,624032.8,181.0,64.0
183,0,71.0,58.0,30.0,624031.06,181.0,71.0
184,0,67.0,80.0,16.0,624006.9,181.0,67.0
185,0,76.0,63.0,27.0,623982.7,181.0,76.0
186,0,53.0,55.0,22.0,623982.7,181.0,53.0
187,0,70.0,62.0,11.0,623979.5,181.0,70.0
188,0,57.0,65.0,34.0,623974.44,181.0,57.0
189,0,61.0,76.0,23.0,623948.94,181.0,61.0
190,0,62.0,79.0,25.0,623914.3,181.0,62.0
191,0,75.0,55.0,16.0,623895.1,181.0,75.0
192,0,49.0,69.0,26.0,623886.4,181.0,49.0
193,0,79.0,68.0,17.0,623866.1,181.0,79.0
194,0,57.0,75.0,24.0,623839.8,181.0,57.0
195,0,63.0,75.0,8.0,623828.4,181.0,63.0
196,0,68.0,79.0,23.0,623804.9,181.0,68.0
197,0,70.0,67.0,5.0,623780.6,181.0,70.0
198,0,74.0,57.0,8.0,623776.9,181.0,74.0
199,0,57.0,56.0,15.0,623753.0,181.0,57.0
200,0,72.0,54.0,34.0,623692.94,181.0,72.0
201,0,73.0,75.0,24.0,623687.06,181.0,73.0
202,0,75.0,56.0,13.0,623679.1,181.0,75.0
203,0,54.0,66.0,15.0,623676.56,181.0,54.0
204,0,52.0,57.0,15.0,623639.94,181.0,52.0
205,0,59.0,76.0,30.0,623627.1,181.0,59.0
206,0,69.0,58.0,8.0,623592.0,181.0,69.0
207,0,63.0,63.0,31.0,623550.0,181.0,63.0
208,0,66.0,61.0,4.0,623544.7,181.0,66.0
209,0,56.0,58.0,11.0,623533.6,181.0,56.0
210,0,77.0,66.0,22.0,623530.2,181.0,77.0
211,0,51.0,73.0,21.0,623522.3,181.0,51.0
212,0,74.0,63.0,7.0,623477.1,181.0,74.0
213,0,63.0,72.0,21.0,623463.4,181.0,63.0
214,0,78.0,56.0,23.0,623435.25,181.0,78.0
215,0,70.0,50.0,20.0,623422.6,181.0,70.0
216,0,67.0,77.0,31.0,623412.3,181.0,67.0
217,0,70.0,62.0,27.0,623353.06,181.0,70.0
218,0,66.0,54.0,28.0,623352.3,181.0,66.0
219,0,57.0,71.0,7.0,623337.75,181.0,57.0
220,0,78.0,61.0,13.0,623337.4,181.0,78.0
221,0,66.0,76.0,10.0,623334.25,181.0,66.0
222,0,52.0,65.0,26.0,623326.3,181.0,52.0
223,0,70.0,72.0,18.0,623321.7,181.0,70.0
224,0,47.0,64.0,24.0,623232.9,181.0,47.0
225,0,60.0,59.0,5.0,623211.9,181.0,60.0
226,0,70.0,52.0,13.0,623207.75,181.0,70.0
227,0,50.0,72.0,24.0,623175.75,181.0,50.0
228,0,55.0,73.0,27.0,623164.25,181.0,55.0
229,0,70.0,49.0,24.0,623144.75,181.0,70.0
230,0,65.0,77.0,18.0,623127.4,181.0,65.0
231,0,50.0,71.0,15.0,622995.56,181.0,50.0
232,0,64.0,61.0,35.0,622980.56,181.0,64.0
233,0,65.0,57.0,20.0,622976.4,181.0,65.0
234,0,63.0,53.0,30.0,622943.5,181.0,63.0
235,0,60.0,56.0,33.0,622942.25,181.0,60.0
236,0,57.0,61.0,9.0,622936.75,181.0,57.0
237,0,59.0,54.0,30.0,622928.0,181.0,59.0
238,0,65.0,56.0,5.0,622869.94,181.0,65.0
239,0,75.0,63.0,33.0,622868.5,181.0,75.0
240,0,68.0,71.0,32.0,622857.2,181.0,68.0
241,0,77.0,70.0,23.0,622856.7,181.0,77.0
242,0,78.0,65.0,25.0,622829.5,181.0,78.0
243,0,78.0,62.0,9.0,622812.56,181.0,78.0
244,0,53.0,73.0,13.0,622795.56,181.0,53.0
245,0,77.0,55.0,29.0,622775.25,181.0,77.0
246,0,64.0,49.0,30.0,622770.25,181.0,64.0
247,0,72.0,73.0,8.0,622758.75,181.0,72.0
248,0,54.0,79.0,20.0,622753.44,181.0,54.0
249,0,75.0,68.0,32.0,622736.5,181.0,75.0
250,0,76.0,53.0,20.0,622713.1,181.0,76.0
251,0,51.0,52.0,15.0,622607.0,181.0,51.0
252,0,63.0,50.0,16.0,622597.6,181.0,63.0
253,0,59.0,47.0,15.0,622583.75,181.0,59.0
254,0,58.0,78.0,21.0,622543.44,181.0,58.0
255,0,71.0,74.0,21.0,622541.44,181.0,71.0
256,0,51.0,63.0,29.0,622512.4,181.0,51.0
257,0,58.0,76.0,27.0,622491.94,181.0,58.0
258,0,61.0,47.0,23.0,622479.0,181.0,61.0
259,0,66.0,47.0,23.0,622465.75,181.0,66.0
260,0,66.0,54.0,33.0,622454.9,181.0,66.0
261,0,52.0,77.0,24.0,622408.75,181.0,52.0
262,0,55.0,47.0,25.0,622360.2,181.0,55.0
263,0,49.0,61.0,20.0,622354.5,181.0,49.0
264,0,47.0,63.0,17.0,622346.0,181.0,47.0
265,0,55.0,58.0,29.0,622334.94,181.0,55.0
266,0,57.0,62.0,6.0,622290.2,181.0,57.0
267,0,77.0,72.0,16.0,622234.0,181.0,77.0
268,0,53.0,59.0,9.0,622195.25,181.0,53.0
269,0,63.0,82.0,11.0,622176.8,181.0,63.0
270,0,45.0,67.0,26.0,622159.9,181.0,45.0
271,0,49.0,55.0,21.0,622156.6,181.0,49.0
272,0,58.0,68.0,5.0,622138.4,181.0,58.0
273,0,77.0,71.0,29.0,622112.1,181.0,77.0
274,0,58.0,47.0,30.0,622076.1,181.0,58.0
275,0,56.0,61.0,34.0,622059.9,181.0,56.0
276,0,50.0,55.0,17.0,622029.94,181.0,50.0
277,0,72.0,61.0,5.0,622028.2,181.0,72.0
278,0,64.0,55.0,17.0,622019.3,181.0,64.0
279,0,63.0,80.0,28.0,621969.3,181.0,63.0
280,0,55.0,55.0,31.0,621914.4,181.0,55.0
281,0,71.0,52.0,28.0,621907.6,181.0,71.0
282,0,64.0,47.0,19.0,621869.7,181.0,64.0
283,0,46.0,67.0,16.0,621861.3,181.0,46.0
284,0,78.0,71.0,13.0,621855.6,181.0,78.0
285,0,51.0,61.0,25.0,621848.44,181.0,51.0
286,0,70.0,78.0,14.0,621845.9,181.0,70.0
287,0,78.0,73.0,20.0,621822.0,181.0,78.0
288,0,73.0,50.0,18.0,621792.0,181.0,73.0
289,0,51.0,74.0,18.0,621753.6,181.0,51.0
290,0,71.0,74.0,31.0,621752.94,181.0,71.0
291,0,81.0,58.0,25.0,621647.25,181.0,81.0
292,0,58.0,69.0,35.0,621564.5,181.0,58.0
293,0,77.0,72.0,10.0,621519.25,181.0,77.0
294,0,48.0,55.0,25.0,621518.0,181.0,48.0
295,0,66.0,65.0,34.0,621482.9,181.0,66.0
296,0,61.0,80.0,17.0,621479.6,181.0,61.0
297,0,72.0,78.0,31.0,621479.5,181.0,72.0
298,0,47.0,56.0,13.0,621477.4,181.0,47.0
299,0,80.0,60.0,21.0,621459.6,181.0,80.0
300,0,56.0,56.0,6.0,621417.3,181.0,56.0
301,0,80.0,69.0,21.0,621374.6,181.0,80.0
302,0,70.0,52.0,7.0,621318.7,181.0,70.0
303,0,74.0,80.0,20.0,621318.25,181.0,74.0
304,0,68.0,56.0,35.0,621316.94,181.0,68.0
305,0,59.0,73.0,33.0,621286.2,181.0,59.0
306,0,53.0,58.0,34.0,621285.7,181.0,53.0
307,0,57.0,77.0,18.0,621279.4,181.0,57.0
308,0,68.0,72.0,9.0,621271.3,181.0,68.0
309,0,78.0,65.0,31.0,621244.2,181.0,78.0
310,0,78.0,66.0,13.0,621233.94,181.0,78.0
311,0,69.0,48.0,13.0,621219.5,181.0,69.0
312,0,72.0,54.0,37.0,621184.0,181.0,72.0
313,0,49.0,67.0,9.0,621183.0,181.0,49.0
314,0,70.0,79.0,9.0,621181.2,181.0,70.0
315,0,71.0,70.0,34.0,621145.94,181.0,71.0
316,0,67.0,72.0,36.0,621140.3,181.0,67.0
317,0,74.0,66.0,5.0,621133.4,181.0,74.0
318,0,81.0,64.0,23.0,621127.7,181.0,81.0
319,0,52.0,73.0,29.0,621112.4,181.0,52.0
320,0,59.0,61.0,36.0,621108.94,181.0,59.0
321,0,53.0,63.0,7.0,621107.1,181.0,53.0
322,0,78.0,72.0,26.0,621100.75,181.0,78.0
323,0,78.0,51.0,27.0,621074.94,181.0,78.0
324,0,52.0,66.0,33.0,621066.44,181.0,52.0
325,0,80.0,63.0,16.0,621055.6,181.0,80.0
326,0,56.0,50.0,27.0,621038.0,181.0,56.0
327,0,53.0,74.0,8.0,621031.7,181.0,53.0
328,0,73.0,58.0,34.0,621023.25,181.0,73.0
329,0,56.0,48.0,21.0,620972.06,181.0,56.0
330,0,58.0,50.0,32.0,620955.3,181.0,58.0
331,0,70.0,53.0,10.0,620945.3,181.0,70.0
332,0,58.0,46.0,19.0,620886.75,181.0,58.0
333,0,58.0,81.0,15.0,620857.2,181.0,58.0
334,0,65.0,45.0,15.0,620830.56,181.0,65.0
335,0,63.0,47.0,27.0,620825.94,181.0,63.0
336,0,53.0,76.0,16.0,620810.4,181.0,53.0
337,0,65.0,82.0,21.0,620769.06,181.0,65.0
338,0,78.0,79.0,19.0,620757.1,181.0,78.0
339,0,59.0,82.0,26.0,620736.56,181.0,59.0
340,0,69.0,83.0,23.0,620702.5,181.0,69.0
341,0,51.0,50.0,29.0,620687.0,181.0,51.0
342,0,46.0,71.0,22.0,620670.2,181.0,46.0
343,0,51.0,50.0,23.0,620642.56,181.0,51.0
344,0,77.0,66.0,9.0,620641.4,181.0,77.0
345,0,77.0,79.0,23.0,620587.2,181.0,77.0
346,0,55.0,48.0,13.0,620582.44,181.0,55.0
347,0,74.0,47.0,14.0,620574.75,181.0,74.0
348,0,76.0,59.0,25.0,620565.6,181.0,76.0
349,0,57.0,82.0,20.0,620552.3,181.0,57.0
350,0,57.0,85.0,16.0,620531.9,181.0,57.0
351,0,59.0,53.0,8.0,620466.94,181.0,59.0
352,0,71.0,80.0,25.0,620461.56,181.0,71.0
353,0,48.0,66.0,29.0,620452.1,181.0,48.0
354,0,60.0,72.0,5.0,620448.7,181.0,60.0
355,0,46.0,59.0,25.0,620431.4,181.0,46.0
356,0,79.0,56.0,19.0,620391.4,181.0,79.0
357,0,51.0,52.0,19.0,620293.75,181.0,51.0
358,0,82.0,73.0,23.0,620270.6,181.0,82.0
359,0,48.0,52.0,10.0,620250.8,181.0,48.0
360,0,62.0,51.0,19.0,620229.25,181.0,62.0
361,0,47.0,63.0,27.0,620224.3,181.0,47.0
362,0,76.0,55.0,32.0,620182.5,181.0,76.0
363,0,76.0,51.0,23.0,620173.8,181.0,76.0
364,0,81.0,58.0,28.0,620152.7,181.0,81.0
365,0,47.0,66.0,12.0,620150.8,181.0,47.0
366,0,82.0,74.0,20.0,620145.75,181.0,82.0
367,0,75.0,66.0,35.0,620130.56,181.0,75.0
368,0,65.0,49.0,13.0,620128.0,181.0,65.0
369,0,55.0,75.0,31.0,620058.6,181.0,55.0
370,0,69.0,72.0,6.0,620049.2,181.0,69.0
371,0,48.0,71.0,19.0,620045.06,181.0,48.0
372,0,78.0,53.0,13.0,620043.3,181.0,78.0
373,0,47.0,59.0,15.0,620019.44,181.0,47.0
374,0,51.0,58.0,12.0,619932.1,181.0,51.0
375,0,51.0,72.0,6.0,619932.06,181.0,51.0
376,0,74.0,47.0,25.0,619926.5,181.0,74.0
377,0,72.0,69.0,7.0,619916.5,181.0,72.0
378,0,67.0,64.0,6.0,619884.44,181.0,67.0
379,0,74.0,52.0,11.0,619881.94,181.0,74.0
380,0,63.0,76.0,33.0,619781.4,181.0,63.0
381,0,73.0,81.0,17.0,619776.94,181.0,73.0
382,0,81.0,70.0,31.0,619768.25,181.0,81.0
383,0,55.0,72.0,4.0,619722.5,181.0,55.0
384,0,62.0,56.0,36.0,619714.7,181.0,62.0
385,0,58.0,48.0,8.0,619705.5,181.0,58.0
386,0,69.0,47.0,28.0,619686.25,181.0,69.0
387,0,67.0,44.0,25.0,619682.0,181.0,67.0
388,0,81.0,66.0,28.0,619659.56,181.0,81.0
389,0,59.0,64.0,31.0,619642.4,181.0,59.0
390,0,48.0,59.0,10.0,619634.75,181.0,48.0
391,0,50.0,69.0,12.0,619626.3,181.0,50.0
392,0,81.0,74.0,12.0,619621.06,181.0,81.0
393,0,49.0,78.0,22.0,619594.7,181.0,49.0
394,0,55.0,78.0,33.0,619570.2,181.0,55.0
395,0,54.0,77.0,10.0,619558.2,181.0,54.0
396,0,63.0,74.0,36.0,619537.4,181.0,63.0
397,0,55.0,58.0,37.0,619524.3,181.0,55.0
398,0,65.0,44.0,21.0,619524.3,181.0,65.0
399,0,59.0,69.0,9.0,619522.94,181.0,59.0
400,0,59.0,76.0,10.0,619519.0,181.0,59.0
401,0,79.0,57.0,13.0,619517.06,181.0,79.0
402,0,46.0,67.0,21.0,619514.94,181.0,46.0
403,0,79.0,53.0,16.0,619505.6,181.0,79.0
404,0,52.0,69.0,35.0,619469.44,181.0,52.0
405,0,62.0,53.0,6.0,619449.1,181.0,62.0
406,0,64.0,83.0,15.0,619441.8,181.0,64.0
407,0,69.0,61.0,35.0,619427.0,181.0,69.0
408,0,59.0,74.0,13.0,619418.0,181.0,59.0
409,0,76.0,50.0,16.0,619356.25,181.0,76.0
410,0,59.0,81.0,11.0,619354.9,181.0,59.0
411,0,82.0,61.0,18.0,619329.8,181.0,82.0
412,0,62.0,44.0,17.0,619320.06,181.0,62.0
413,0,68.0,80.0,12.0,619304.6,181.0,68.0
414,0,67.0,76.0,7.0,619264.6,181.0,67.0
415,0,70.0,44.0,16.0,619254.44,181.0,70.0
416,0,78.0,77.0,12.0,619252.9,181.0,78.0
417,0,73.0,71.0,4.0,619251.6,181.0,73.0
418,0,82.0,69.0,25.0,619179.1,181.0,82.0
419,0,61.0,43.0,10.0,619132.7,181.0,61.0
420,0,75.0,74.0,32.0,619067.75,181.0,75.0
421,0,72.0,70.0,30.0,619050.06,181.0,72.0
422,0,70.0,49.0,33.0,619045.5,181.0,70.0
423,0,72.0,78.0,22.0,619025.44,181.0,72.0
424,0,48.0,59.0,30.0,619013.25,181.0,48.0
425,0,72.0,81.0,28.0,619007.56,181.0,72.0
426,0,80.0,62.0,27.0,619005.1,181.0,80.0
427,0,48.0,68.0,32.0,619003.2,181.0,48.0
428,0,78.0,80.0,26.0,618994.25,181.0,78.0
429,0,71.0,44.0,19.0,618977.1,181.0,71.0
430,0,83.0,54.0,27.0,618966.6,181.0,83.0
431,0,51.0,57.0,6.0,618952.06,181.0,51.0
432,0,47.0,56.0,28.0,618928.1,181.0,47.0
433,0,77.0,55.0,26.0,618840.5,181.0,77.0
434,0,60.0,84.0,18.0,618839.6,181.0,60.0
435,0,78.0,74.0,23.0,618830.7,181.0,78.0
436,0,70.0,57.0,5.0,618820.44,181.0,70.0
437,0,53.0,78.0,13.0,618799.9,181.0,53.0
438,0,44.0,63.0,19.0,618775.9,181.0,44.0
439,0,71.0,77.0,28.0,618774.6,181.0,71.0
440,0,68.0,80.0,29.0,618755.75,181.0,68.0
441,0,76.0,70.0,35.0,618702.75,181.0,76.0
442,0,45.0,58.0,22.0,618685.5,181.0,45.0
443,0,67.0,48.0,8.0,618673.9,181.0,67.0
444,0,80.0,69.0,8.0,618669.7,181.0,80.0
445,0,54.0,52.0,33.0,618666.75,181.0,54.0
446,0,46.0,76.0,20.0,618657.75,181.0,46.0
447,0,75.0,77.0,9.0,618640.5,181.0,75.0
448,0,69.0,76.0,34.0,618613.3,181.0,69.0
449,0,66.0,51.0,22.0,618607.9,181.0,66.0
450,0,55.0,78.0,29.0,618584.25,181.0,55.0
451,0,86.0,72.0,16.0,618546.2,181.0,86.0
452,0,74.0,51.0,8.0,618533.6,181.0,74.0
453,0,82.0,61.0,30.0,618490.75,181.0,82.0
454,0,63.0,84.0,24.0,618473.8,181.0,63.0
455,0,64.0,50.0,33.0,618462.4,181.0,64.0
456,0,81.0,60.0,11.0,618447.6,181.0,81.0
457,0,46.0,58.0,18.0,618446.8,181.0,46.0
458,0,51.0,61.0,4.0,618436.94,181.0,51.0
459,0,77.0,60.0,6.0,618434.4,181.0,77.0
460,0,82.0,73.0,15.0,618428.56,181.0,82.0
461,0,54.0,53.0,8.0,618397.9,181.0,54.0
462,0,49.0,66.0,35.0,618397.6,181.0,49.0
463,0,52.0,81.0,29.0,618392.25,181.0,52.0
464,0,50.0,65.0,22.0,618389.9,181.0,50.0
465,0,83.0,62.0,25.0,618385.44,181.0,83.0
466,0,85.0,56.0,18.0,618356.25,181.0,85.0
467,0,62.0,83.0,31.0,618340.06,181.0,62.0
468,0,54.0,76.0,4.0,618306.25,181.0,54.0
469,0,52.0,77.0,27.0,618302.1,181.0,52.0
470,0,64.0,80.0,35.0,618290.6,181.0,64.0
471,0,86.0,63.0,20.0,618247.8,181.0,86.0
472,0,75.0,51.0,29.0,618240.3,181.0,75.0
473,0,65.0,82.0,18.0,618235.94,181.0,65.0
474,0,60.0,50.0,10.0,618201.25,181.0,60.0
475,0,81.0,77.0,24.0,618191.25,181.0,81.0
476,0,83.0,55.0,21.0,618184.5,181.0,83.0
477,0,75.0,45.0,22.0,618183.5,181.0,75.0
478,0,85.0,65.0,9.0,618174.3,181.0,85.0
479,0,66.0,77.0,14.0,618146.44,181.0,66.0
480,0,46.0,70.0,13.0,618141.9,181.0,46.0
481,0,78.0,77.0,16.0,618127.94,181.0,78.0
