traj #,traj frame,x,y,z,intensity,area,frame1
64,0,59.0,65.0,9.0,627638.25,181.0,59.0
65,0,74.0,64.0,21.0,627592.44,181.0,74.0
66,0,67.0,58.0,12.0,627549.7,181.0,67.0
67,0,60.0,59.0,19.0,627520.06,181.0,60.0
68,0,62.0,54.0,24.0,627484.5,181.0,62.0
69,0,72.0,63.0,28.0,627446.4,181.0,72.0
70,0,68.0,69.0,14.0,627394.3,181.0,68.0
71,0,59.0,70.0,12.0,627383.44,181.0,59.0
72,0,59.0,74.0,14.0,627358.7,181.0,59.0
73,0,54.0,73.0,15.0,627282.6,181.0,54.0
74,0,72.0,58.0,17.0,627270.44,181.0,72.0
75,0,61.0,59.0,11.0,627270.25,181.0,61.0
76,0,70.0,63.0,9.0,627265.0,181.0,70.0
77,0,60.0,51.0,12.0,627225.44,181.0,60.0
78,0,54.0,67.0,24.0,627199.06,181.0,54.0
79,0,58.0,54.0,18.0,627171.2,181.0,58.0
80,0,63.0,79.0,22.0,627131.8,181.0,63.0
81,0,68.0,70.0,31.0,627089.4,181.0,68.0
82,0,53.0,62.0,20.0,627072.8,181.0,53.0
83,0,66.0,54.0,26.0,627017.8,181.0,66.0
84,0,61.0,58.0,30.0,627012.8,181.0,61.0
85,0,72.0,75.0,16.0,627012.25,181.0,72.0
86,0,74.0,67.0,13.0,626970.06,181.0,74.0
87,0,64.0,64.0,24.0,626901.1,181.0,64.0
88,0,60.0,55.0,28.0,626891.7,181.0,60.0
89,0,59.0,55.0,14.0,626881.1,181.0,59.0
90,0,57.0,65.0,17.0,626844.75,181.0,57.0
91,0,72.0,68.0,27.0,626831.44,181.0,72.0
92,0,53.0,70.0,22.0,626796.7,181.0,53.0
93,0,70.0,56.0,15.0,626763.75,181.0,70.0
94,0,61.0,63.0,29.0,626732.6,181.0,61.0
95,0,68.0,60.0,26.0,626682.44,181.0,68.0
96,0,65.0,61.0,9.0,626624.9,181.0,65.0
97,0,65.0,65.0,7.0,626624.6,181.0,65.0
98,0,69.0,58.0,33.0,626613.4,181.0,69.0
99,0,70.0,73.0,14.0,626599.94,181.0,70.0
100,0,75.0,68.0,19.0,626577.94,181.0,75.0
101,0,67.0,61.0,23.0,626520.7,181.0,67.0
102,0,65.0,65.0,32.0,626515.4,181.0,65.0
103,0,62.0,76.0,27.0,626512.1,181.0,62.0
104,0,74.0,64.0,25.0,626490.0,181.0,74.0
105,0,67.0,76.0,15.0,626489.3,181.0,67.0
106,0,68.0,75.0,22.0,626444.2,181.0,68.0
107,0,55.0,71.0,12.0,626425.6,181.0,55.0
108,0,70.0,52.0,22.0,626372.0,181.0,70.0
109,0,58.0,67.0,30.0,626252.7,181.0,58.0
110,0,69.0,62.0,19.0,626248.56,181.0,69.0
111,0,57.0,59.0,10.0,626242.5,181.0,57.0
112,0,63.0,69.0,32.0,626150.9,181.0,63.0
113,0,67.0,50.0,19.0,626128.7,181.0,67.0
114,0,63.0,70.0,13.0,626105.7,181.0,63.0
115,0,61.0,66.0,12.0,626075.44,181.0,61.0
116,0,64.0,70.0,28.0,626006.5,181.0,64.0
117,0,61.0,63.0,32.0,625896.44,181.0,61.0
118,0,55.0,56.0,23.0,625815.9,181.0,55.0
119,0,67.0,58.0,29.0,625791.5,181.0,67.0
120,0,52.0,62.0,16.0,625761.7,181.0,52.0
121,0,50.0,66.0,21.0,625755.3,181.0,50.0
122,0,71.0,56.0,9.0,625749.75,181.0,71.0
123,0,64.0,54.0,19.0,625687.7,181.0,64.0
124,0,51.0,68.0,16.0,625590.06,181.0,51.0
125,0,62.0,68.0,7.0,625589.4,181.0,62.0
126,0,65.0,61.0,31.0,625555.25,181.0,65.0
127,0,68.0,60.0,7.0,625495.4,181.0,68.0
128,0,70.0,61.0,13.0,625446.9,181.0,70.0
129,0,54.0,65.0,12.0,625446.56,181.0,54.0
130,0,55.0,60.0,26.0,625435.0,181.0,55.0
131,0,53.0,56.0,16.0,625416.6,181.0,53.0
132,0,70.0,65.0,6.0,625330.3,181.0,70.0
133,0,73.0,60.0,8.0,625326.06,181.0,73.0
134,0,63.0,71.0,16.0,625314.75,181.0,63.0
135,0,69.0,62.0,30.0,625312.7,181.0,69.0
136,0,54.0,61.0,30.0,625274.25,181.0,54.0
137,0,64.0,52.0,14.0,625257.94,181.0,64.0
138,0,76.0,64.0,11.0,625236.8,181.0,76.0
139,0,78.0,66.0,15.0,625212.9,181.0,78.0
140,0,53.0,72.0,18.0,625210.0,181.0,53.0
141,0,66.0,49.0,22.0,625173.2,181.0,66.0
142,0,76.0,54.0,20.0,625143.0,181.0,76.0
143,0,49.0,70.0,20.0,625097.3,181.0,49.0
144,0,70.0,75.0,28.0,625084.2,181.0,70.0
145,0,62.0,48.0,23.0,625036.0,181.0,62.0
146,0,59.0,49.0,20.0,624972.06,181.0,59.0
147,0,56.0,76.0,20.0,624938.4,181.0,56.0
148,0,74.0,73.0,23.0,624938.0,181.0,74.0
149,0,51.0,57.0,19.0,624900.6,181.0,51.0
150,0,63.0,50.0,20.0,624884.25,181.0,63.0
151,0,52.0,57.0,25.0,624775.7,181.0,52.0
152,0,72.0,71.0,8.0,624758.1,181.0,72.0
153,0,66.0,75.0,29.0,624756.75,181.0,66.0
154,0,58.0,64.0,34.0,624739.4,181.0,58.0
155,0,76.0,67.0,28.0,624708.6,181.0,76.0
156,0,63.0,63.0,5.0,624689.8,181.0,63.0
157,0,64.0,57.0,8.0,624638.94,181.0,64.0
158,0,63.0,75.0,13.0,624633.94,181.0,63.0
159,0,55.0,67.0,9.0,624613.94,181.0,55.0
160,0,57.0,64.0,25.0,624555.75,181.0,57.0
161,0,79.0,64.0,20.0,624548.0,181.0,79.0
162,0,50.0,64.0,14.0,624499.8,181.0,50.0
163,0,68.0,50.0,30.0,624498.9,181.0,68.0
164,0,58.0,72.0,31.0,624463.94,181.0,58.0
165,0,68.0,64.0,34.0,624406.06,181.0,68.0
166,0,59.0,75.0,10.0,624316.1,181.0,59.0
167,0,52.0,66.0,29.0,624313.5,181.0,52.0
168,0,58.0,56.0,25.0,624312.9,181.0,58.0
169,0,67.0,78.0,26.0,624309.94,181.0,67.0
170,0,56.0,71.0,24.0,624231.2,181.0,56.0
171,0,53.0,54.0,21.0,624204.6,181.0,53.0
172,0,60.0,52.0,16.0,624160.25,181.0,60.0
173,0,76.0,72.0,16.0,624110.94,181.0,76.0
174,0,62.0,61.0,35.0,624104.4,181.0,62.0
175,0,76.0,61.0,23.0,624081.06,181.0,76.0
176,0,58.0,76.0,24.0,624077.0,181.0,58.0
177,0,56.0,71.0,7.0,624047.25,181.0,56.0
178,0,71.0,54.0,26.0,624004.56,181.0,71.0
179,0,70.0,79.0,11.0,623999.6,181.0,70.0
180,0,68.0,54.0,29.0,623994.9,181.0,68.0
181,0,59.0,68.0,33.0,623982.2,181.0,59.0
182,0,77.0,70.0,26.0,623981.6,181.0,77.0
183,0,51.0,64.0,24.0,623937.4,181.0,51.0
184,0,79.0,62.0,15.0,623918.8,181.0,79.0
185,0,75.0,57.0,24.0,623906.0,181.0,75.0
186,0,58.0,57.0,34.0,623882.0,181.0,58.0
187,0,57.0,62.0,19.0,623864.6,181.0,57.0
188,0,59.0,51.0,24.0,623820.2,181.0,59.0
189,0,64.0,74.0,9.0,623801.75,181.0,64.0
190,0,74.0,56.0,30.0,623801.4,181.0,74.0
191,0,80.0,58.0,15.0,623791.44,181.0,80.0
192,0,62.0,57.0,33.0,623742.75,181.0,62.0
193,0,77.0,67.0,22.0,623696.5,181.0,77.0
194,0,48.0,61.0,25.0,623689.2,181.0,48.0
195,0,49.0,64.0,18.0,623643.0,181.0,49.0
196,0,73.0,49.0,16.0,623637.5,181.0,73.0
197,0,72.0,62.0,23.0,623618.6,181.0,72.0
198,0,65.0,77.0,20.0,623607.44,181.0,65.0
199,0,69.0,50.0,26.0,623601.94,181.0,69.0
200,0,76.0,77.0,18.0,623591.6,181.0,76.0
201,0,55.0,62.0,7.0,623581.2,181.0,55.0
202,0,72.0,62.0,34.0,623573.6,181.0,72.0
203,0,61.0,77.0,30.0,623558.2,181.0,61.0
204,0,57.0,65.0,5.0,623504.5,181.0,57.0
205,0,74.0,72.0,19.0,623499.5,181.0,74.0
206,0,53.0,75.0,23.0,623487.4,181.0,53.0
207,0,62.0,81.0,19.0,623478.4,181.0,62.0
208,0,80.0,57.0,19.0,623467.94,181.0,80.0
209,0,73.0,62.0,31.0,623446.5,181.0,73.0
210,0,66.0,54.0,35.0,623409.94,181.0,66.0
211,0,67.0,55.0,10.0,623396.0,181.0,67.0
212,0,71.0,49.0,20.0,623390.7,181.0,71.0
213,0,52.0,59.0,11.0,623354.3,181.0,52.0
214,0,79.0,60.0,26.0,623336.1,181.0,79.0
215,0,77.0,71.0,21.0,623300.7,181.0,77.0
216,0,81.0,56.0,23.0,623272.7,181.0,81.0
217,0,62.0,72.0,36.0,623252.4,181.0,62.0
218,0,64.0,49.0,27.0,623242.06,181.0,64.0
219,0,73.0,66.0,9.0,623237.3,181.0,73.0
220,0,65.0,59.0,4.0,623224.94,181.0,65.0
221,0,65.0,53.0,31.0,623207.9,181.0,65.0
222,0,73.0,70.0,30.0,623204.7,181.0,73.0
223,0,55.0,72.0,29.0,623196.4,181.0,55.0
224,0,71.0,66.0,32.0,623189.5,181.0,71.0
225,0,54.0,55.0,28.0,623166.6,181.0,54.0
226,0,79.0,67.0,18.0,623128.1,181.0,79.0
227,0,54.0,78.0,18.0,623111.3,181.0,54.0
228,0,73.0,66.0,17.0,623088.7,181.0,73.0
229,0,48.0,72.0,25.0,623072.25,181.0,48.0
230,0,65.0,75.0,32.0,623036.06,181.0,65.0
231,0,59.0,71.0,9.0,623031.9,181.0,59.0
232,0,66.0,70.0,7.0,623025.6,181.0,66.0
233,0,62.0,78.0,15.0,622951.7,181.0,62.0
234,0,50.0,69.0,27.0,622948.7,181.0,50.0
235,0,61.0,52.0,8.0,622930.7,181.0,61.0
236,0,73.0,71.0,12.0,622918.75,181.0,73.0
237,0,52.0,63.0,33.0,622825.6,181.0,52.0
238,0,52.0,75.0,26.0,622814.25,181.0,52.0
239,0,76.0,63.0,33.0,622796.6,181.0,76.0
240,0,62.0,72.0,30.0,622783.5,181.0,62.0
241,0,74.0,60.0,12.0,622773.6,181.0,74.0
242,0,78.0,66.0,25.0,622747.1,181.0,78.0
243,0,59.0,56.0,8.0,622714.06,181.0,59.0
244,0,50.0,55.0,14.0,622674.2,181.0,50.0
245,0,63.0,73.0,6.0,622670.25,181.0,63.0
246,0,77.0,60.0,9.0,622660.5,181.0,77.0
247,0,50.0,75.0,17.0,622646.5,181.0,50.0
248,0,57.0,59.0,21.0,622582.0,181.0,57.0
249,0,58.0,79.0,15.0,622525.2,181.0,58.0
250,0,80.0,73.0,29.0,622493.5,181.0,80.0
251,0,51.0,68.0,10.0,622477.25,181.0,51.0
252,0,80.0,63.0,23.0,622470.0,181.0,80.0
253,0,72.0,77.0,22.0,622420.6,181.0,72.0
254,0,73.0,49.0,26.0,622398.75,181.0,73.0
255,0,53.0,50.0,20.0,622393.4,181.0,53.0
256,0,57.0,77.0,31.0,622390.5,181.0,57.0
257,0,54.0,52.0,14.0,622375.94,181.0,54.0
258,0,55.0,68.0,27.0,622361.8,181.0,55.0
259,0,59.0,47.0,16.0,622355.1,181.0,59.0
260,0,62.0,77.0,6.0,622352.3,181.0,62.0
261,0,53.0,69.0,31.0,622277.2,181.0,53.0
262,0,76.0,57.0,17.0,622274.0,181.0,76.0
263,0,60.0,52.0,32.0,622254.75,181.0,60.0
264,0,60.0,47.0,28.0,622238.06,181.0,60.0
265,0,71.0,76.0,25.0,622205.2,181.0,71.0
266,0,55.0,50.0,26.0,622190.6,181.0,55.0
267,0,71.0,52.0,14.0,622168.9,181.0,71.0
268,0,48.0,55.0,25.0,622163.7,181.0,48.0
269,0,47.0,71.0,13.0,622149.0,181.0,47.0
270,0,69.0,47.0,16.0,622140.75,181.0,69.0
271,0,75.0,53.0,23.0,622135.4,181.0,75.0
272,0,56.0,57.0,30.0,622091.5,181.0,56.0
273,0,75.0,45.0,23.0,622033.56,181.0,75.0
274,0,75.0,73.0,10.0,622018.8,181.0,75.0
275,0,76.0,76.0,25.0,621993.5,181.0,76.0
276,0,77.0,62.0,30.0,621980.3,181.0,77.0
277,0,67.0,49.0,10.0,621963.3,181.0,67.0
278,0,62.0,66.0,36.0,621956.6,181.0,62.0
279,0,70.0,65.0,12.0,621937.25,181.0,70.0
280,0,68.0,69.0,35.0,621921.56,181.0,68.0
281,0,67.0,60.0,36.0,621864.6,181.0,67.0
282,0,55.0,52.0,8.0,621857.25,181.0,55.0
283,0,57.0,61.0,32.0,621820.8,181.0,57.0
284,0,72.0,69.0,34.0,621805.0,181.0,72.0
285,0,68.0,72.0,11.0,621793.5,181.0,68.0
286,0,74.0,55.0,15.0,621792.56,181.0,74.0
287,0,77.0,57.0,13.0,621738.6,181.0,77.0
288,0,67.0,81.0,20.0,621668.7,181.0,67.0
289,0,66.0,46.0,14.0,621626.5,181.0,66.0
290,0,63.0,70.0,4.0,621625.8,181.0,63.0
291,0,62.0,79.0,25.0,621598.1,181.0,62.0
292,0,65.0,81.0,33.0,621595.1,181.0,65.0
293,0,54.0,67.0,37.0,621592.4,181.0,54.0
294,0,72.0,80.0,16.0,621559.25,181.0,72.0
295,0,56.0,51.0,29.0,621544.5,181.0,56.0
296,0,54.0,56.0,9.0,621543.44,181.0,54.0
297,0,58.0,60.0,5.0,621530.2,181.0,58.0
298,0,71.0,53.0,11.0,621500.56,181.0,71.0
299,0,56.0,54.0,12.0,621482.56,181.0,56.0
300,0,52.0,53.0,18.0,621457.4,181.0,52.0
301,0,71.0,48.0,13.0,621456.44,181.0,71.0
302,0,56.0,78.0,27.0,621455.6,181.0,56.0
303,0,69.0,81.0,28.0,621451.44,181.0,69.0
304,0,48.0,56.0,17.0,621425.0,181.0,48.0
305,0,54.0,62.0,4.0,621418.06,181.0,54.0
306,0,64.0,49.0,16.0,621403.0,181.0,64.0
307,0,82.0,63.0,13.0,621393.7,181.0,82.0
308,0,71.0,74.0,31.0,621385.94,181.0,71.0
309,0,50.0,59.0,27.0,621378.56,181.0,50.0
310,0,48.0,51.0,19.0,621366.4,181.0,48.0
311,0,55.0,79.0,24.0,621359.5,181.0,55.0
312,0,75.0,57.0,33.0,621283.94,181.0,75.0
313,0,75.0,68.0,6.0,621236.56,181.0,75.0
314,0,77.0,53.0,28.0,621235.25,181.0,77.0
315,0,53.0,73.0,34.0,621219.0,181.0,53.0
316,0,71.0,47.0,24.0,621216.56,181.0,71.0
317,0,72.0,77.0,13.0,621204.9,181.0,72.0
318,0,47.0,61.0,22.0,621203.5,181.0,47.0
319,0,46.0,73.0,21.0,621162.6,181.0,46.0
320,0,73.0,80.0,25.0,621147.6,181.0,73.0
321,0,69.0,72.0,37.0,621144.3,181.0,69.0
322,0,74.0,78.0,28.0,621141.6,181.0,74.0
323,0,52.0,59.0,32.0,621134.0,181.0,52.0
324,0,71.0,53.0,17.0,621070.0,181.0,71.0
325,0,51.0,58.0,22.0,621053.6,181.0,51.0
326,0,46.0,66.0,27.0,621048.44,181.0,46.0
327,0,76.0,49.0,22.0,621034.2,181.0,76.0
328,0,47.0,64.0,9.0,621029.9,181.0,47.0
329,0,58.0,69.0,5.0,620978.56,181.0,58.0
330,0,72.0,79.0,19.0,620977.5,181.0,72.0
331,0,70.0,72.0,4.0,620975.25,181.0,70.0
332,0,44.0,66.0,22.0,620923.94,181.0,44.0
333,0,69.0,75.0,9.0,620904.6,181.0,69.0
334,0,53.0,66.0,5.0,620896.6,181.0,53.0
335,0,52.0,74.0,31.0,620877.1,181.0,52.0
336,0,62.0,44.0,21.0,620820.75,181.0,62.0
337,0,56.0,50.0,17.0,620795.44,181.0,56.0
338,0,81.0,73.0,24.0,620755.94,181.0,81.0
339,0,65.0,53.0,22.0,620741.9,181.0,65.0
340,0,54.0,49.0,23.0,620713.75,181.0,54.0
341,0,58.0,53.0,6.0,620699.9,181.0,58.0
342,0,64.0,78.0,11.0,620697.9,181.0,64.0
343,0,70.0,55.0,35.0,620695.75,181.0,70.0
344,0,52.0,73.0,10.0,620645.8,181.0,52.0
345,0,55.0,77.0,13.0,620638.06,181.0,55.0
346,0,61.0,51.0,29.0,620613.2,181.0,61.0
347,0,83.0,62.0,18.0,620602.56,181.0,83.0
348,0,75.0,75.0,32.0,620595.06,181.0,75.0
349,0,82.0,66.0,27.0,620578.25,181.0,82.0
350,0,47.0,66.0,24.0,620575.4,181.0,47.0
351,0,75.0,51.0,18.0,620552.5,181.0,75.0
352,0,77.0,65.0,8.0,620537.8,181.0,77.0
353,0,48.0,60.0,19.0,620511.3,181.0,48.0
354,0,56.0,76.0,6.0,620505.7,181.0,56.0
355,0,73.0,66.0,36.0,620472.25,181.0,73.0
356,0,72.0,53.0,7.0,620453.06,181.0,72.0
357,0,65.0,53.0,8.0,620374.7,181.0,65.0
358,0,58.0,81.0,12.0,620353.1,181.0,58.0
359,0,65.0,78.0,17.0,620343.0,181.0,65.0
360,0,75.0,66.0,31.0,620341.2,181.0,75.0
361,0,60.0,60.0,8.0,620336.0,181.0,60.0
362,0,77.0,69.0,9.0,620330.9,181.0,77.0
363,0,52.0,63.0,9.0,620323.2,181.0,52.0
364,0,44.0,58.0,20.0,620215.2,181.0,44.0
365,0,81.0,75.0,16.0,620205.4,181.0,81.0
366,0,60.0,53.0,35.0,620162.1,181.0,60.0
367,0,49.0,63.0,30.0,620106.0,181.0,49.0
368,0,81.0,60.0,21.0,620068.9,181.0,81.0
369,0,72.0,44.0,21.0,620057.0,181.0,72.0
370,0,51.0,59.0,14.0,620052.6,181.0,51.0
371,0,75.0,51.0,30.0,620046.5,181.0,75.0
372,0,59.0,56.0,4.0,620038.6,181.0,59.0
373,0,51.0,60.0,35.0,620004.06,181.0,51.0
374,0,47.0,56.0,22.0,619997.0,181.0,47.0
375,0,76.0,80.0,14.0,619986.9,181.0,76.0
376,0,50.0,64.0,27.0,619978.3,181.0,50.0
377,0,53.0,52.0,33.0,619973.56,181.0,53.0
378,0,63.0,85.0,15.0,619962.94,181.0,63.0
379,0,64.0,52.0,11.0,619958.9,181.0,64.0
380,0,54.0,67.0,34.0,619950.44,181.0,54.0
381,0,58.0,82.0,18.0,619949.25,181.0,58.0
382,0,78.0,53.0,15.0,619921.44,181.0,78.0
383,0,68.0,55.0,6.0,619910.56,181.0,68.0
384,0,50.0,73.0,28.0,619863.44,181.0,50.0
385,0,76.0,59.0,5.0,619791.94,181.0,76.0
386,0,62.0,47.0,14.0,619790.4,181.0,62.0
387,0,72.0,59.0,4.0,619749.3,181.0,72.0
388,0,76.0,75.0,13.0,619727.8,181.0,76.0
389,0,51.0,77.0,14.0,619679.6,181.0,51.0
390,0,64.0,47.0,31.0,619668.3,181.0,64.0
391,0,56.0,84.0,25.0,619667.9,181.0,56.0
392,0,78.0,70.0,13.0,619656.5,181.0,78.0
393,0,48.0,71.0,17.0,619645.1,181.0,48.0
394,0,64.0,81.0,13.0,619604.56,181.0,64.0
395,0,56.0,45.0,14.0,619589.1,181.0,56.0
396,0,45.0,62.0,15.0,619587.44,181.0,45.0
397,0,60.0,55.0,11.0,619586.56,181.0,60.0
398,0,51.0,55.0,11.0,619532.06,181.0,51.0
399,0,67.0,82.0,16.0,619529.7,181.0,67.0
400,0,81.0,67.0,7.0,619521.5,181.0,81.0
401,0,61.0,57.0,37.0,619514.56,181.0,61.0
402,0,56.0,61.0,36.0,619490.7,181.0,56.0
403,0,56.0,53.0,36.0,619449.6,181.0,56.0
404,0,51.0,56.0,30.0,619447.94,181.0,51.0
405,0,81.0,55.0,12.0,619437.4,181.0,81.0
406,0,66.0,44.0,20.0,619436.56,181.0,66.0
407,0,54.0,57.0,6.0,619415.1,181.0,54.0
408,0,76.0,71.0,33.0,619407.0,181.0,76.0
409,0,78.0,57.0,30.0,619381.56,181.0,78.0
410,0,51.0,51.0,26.0,619357.7,181.0,51.0
411,0,45.0,66.0,18.0,619344.4,181.0,45.0
412,0,54.0,68.0,14.0,619337.5,181.0,54.0
413,0,66.0,81.0,24.0,619309.94,181.0,66.0
414,0,61.0,73.0,33.0,619279.6,181.0,61.0
415,0,64.0,46.0,6.0,619278.5,181.0,64.0
416,0,83.0,70.0,10.0,619248.75,181.0,83.0
417,0,71.0,68.0,4.0,619241.1,181.0,71.0
418,0,64.0,80.0,29.0,619221.0,181.0,64.0
419,0,47.0,69.0,29.0,619205.25,181.0,47.0
420,0,54.0,46.0,21.0,619166.7,181.0,54.0
421,0,69.0,84.0,26.0,619148.5,181.0,69.0
422,0,62.0,44.0,18.0,619130.1,181.0,62.0
423,0,68.0,75.0,34.0,619118.75,181.0,68.0
424,0,57.0,73.0,36.0,619115.5,181.0,57.0
425,0,65.0,45.0,23.0,619113.2,181.0,65.0
426,0,71.0,45.0,30.0,619106.25,181.0,71.0
427,0,59.0,83.0,21.0,619103.0,181.0,59.0
428,0,70.0,81.0,23.0,619072.6,181.0,70.0
429,0,74.0,73.0,28.0,619058.6,181.0,74.0
430,0,55.0,81.0,20.0,619056.2,181.0,55.0
431,0,75.0,52.0,10.0,619051.7,181.0,75.0
432,0,80.0,70.0,16.0,619021.0,181.0,80.0
433,0,58.0,47.0,23.0,619003.56,181.0,58.0
434,0,48.0,51.0,23.0,618985.6,181.0,48.0
435,0,76.0,77.0,21.0,618984.8,181.0,76.0
436,0,66.0,79.0,8.0,618975.6,181.0,66.0
437,0,52.0,79.0,22.0,618965.5,181.0,52.0
438,0,80.0,53.0,21.0,618916.8,181.0,80.0
439,0,52.0,75.0,20.0,618895.8,181.0,52.0
440,0,77.0,49.0,15.0,618872.2,181.0,77.0
441,0,83.0,65.0,20.0,618858.5,181.0,83.0
442,0,60.0,79.0,9.0,618821.1,181.0,60.0
443,0,46.0,60.0,28.0,618808.1,181.0,46.0
444,0,60.0,47.0,9.0,618793.6,181.0,60.0
445,0,43.0,62.0,21.0,618782.44,181.0,43.0
446,0,58.0,50.0,4.0,618759.1,181.0,58.0
447,0,63.0,45.0,26.0,618758.3,181.0,63.0
448,0,59.0,74.0,4.0,618742.1,181.0,59.0
449,0,48.0,78.0,22.0,618727.94,181.0,48.0
450,0,50.0,62.0,6.0,618725.56,181.0,50.0
451,0,60.0,81.0,28.0,618713.75,181.0,60.0
452,0,57.0,45.0,26.0,618702.94,181.0,57.0
453,0,63.0,84.0,29.0,618702.2,181.0,63.0
454,0,65.0,72.0,34.0,618693.7,181.0,65.0
455,0,82.0,71.0,20.0,618691.06,181.0,82.0
456,0,70.0,77.0,6.0,618676.5,181.0,70.0
457,0,79.0,69.0,31.0,618650.4,181.0,79.0
458,0,75.0,83.0,11.0,618643.8,181.0,75.0
459,0,51.0,46.0,17.0,618641.1,181.0,51.0
460,0,83.0,59.0,28.0,618615.9,181.0,83.0
461,0,49.0,47.0,21.0,618605.44,181.0,49.0
462,0,80.0,66.0,10.0,618598.4,181.0,80.0
463,0,75.0,47.0,19.0,618596.4,181.0,75.0
464,0,49.0,67.0,32.0,618568.4,181.0,49.0
465,0,81.0,68.0,23.0,618502.25,181.0,81.0
466,0,71.0,57.0,12.0,618481.56,181.0,71.0
467,0,44.0,63.0,24.0,618475.6,181.0,44.0
468,0,71.0,50.0,33.0,618452.1,181.0,71.0
469,0,60.0,76.0,36.0,618413.9,181.0,60.0
470,0,48.0,71.0,9.0,618395.1,181.0,48.0
471,0,76.0,80.0,23.0,618342.5,181.0,76.0
472,0,69.0,54.0,32.0,618331.6,181.0,69.0
473,0,47.0,60.0,10.0,618323.25,181.0,47.0
474,0,57.0,74.0,17.0,618306.3,181.0,57.0
475,0,60.0,77.0,33.0,618284.6,181.0,60.0
476,0,84.0,58.0,17.0,618250.7,181.0,84.0
477,0,51.0,73.0,13.0,618220.4,181.0,51.0
478,0,73.0,79.0,9.0,618206.4,181.0,73.0
479,0,54.0,57.0,36.0,618200.06,181.0,54.0
480,0,79.0,49.0,26.0,618199.5,181.0,79.0
481,0,66.0,51.0,4.0,618185.94,181.0,66.0
