traj #,traj frame,x,y,z,intensity,area,frame1
1242,0,43.0,43.0,25.0,605148.0,181.0,43.0
1243,0,59.0,94.0,25.0,605133.94,181.0,59.0
1244,0,54.0,36.0,25.0,605116.94,181.0,54.0
1245,0,72.0,37.0,25.0,605108.0,181.0,72.0
1246,0,87.0,71.0,37.0,605077.25,181.0,87.0
1247,0,36.0,57.0,30.0,605054.3,181.0,36.0
1248,0,36.0,75.0,29.0,604989.25,181.0,36.0
1249,0,86.0,47.0,8.0,604980.56,181.0,86.0
1250,0,48.0,42.0,30.0,604974.4,181.0,48.0
1251,0,91.0,50.0,27.0,604956.5,181.0,91.0
1252,0,51.0,82.0,36.0,604948.4,181.0,51.0
1253,0,90.0,52.0,16.0,604946.1,181.0,90.0
1254,0,58.0,91.0,13.0,604937.06,181.0,58.0
1255,0,38.0,81.0,29.0,604929.75,181.0,38.0
1256,0,89.0,82.0,26.0,604923.94,181.0,89.0
1257,0,38.0,67.0,5.0,604856.4,181.0,38.0
1258,0,88.0,83.0,29.0,604828.5,181.0,88.0
1259,0,90.0,60.0,9.0,604801.9,181.0,90.0
1260,0,64.0,34.0,20.0,604800.8,181.0,64.0
1261,0,40.0,71.0,6.0,604757.5,181.0,40.0
1262,0,53.0,35.0,28.0,604750.7,181.0,53.0
1263,0,87.0,83.0,9.0,604739.94,181.0,87.0
1264,0,90.0,70.0,33.0,604711.75,181.0,90.0
1265,0,34.0,64.0,12.0,604705.4,181.0,34.0
1266,0,50.0,37.0,22.0,604691.8,181.0,50.0
1267,0,82.0,39.0,18.0,604687.4,181.0,82.0
1268,0,56.0,38.0,31.0,604665.56,181.0,56.0
1269,0,53.0,93.0,13.0,604619.6,181.0,53.0
1270,0,79.0,83.0,32.0,604607.9,181.0,79.0
1271,0,42.0,80.0,30.0,604569.75,181.0,42.0
1272,0,35.0,57.0,26.0,604553.6,181.0,35.0
1273,0,90.0,54.0,20.0,604541.94,181.0,90.0
1274,0,78.0,86.0,34.0,604537.94,181.0,78.0
1275,0,81.0,89.0,15.0,604495.56,181.0,81.0
1276,0,43.0,43.0,9.0,604494.44,181.0,43.0
1277,0,93.0,58.0,12.0,604468.94,181.0,93.0
1278,0,93.0,71.0,9.0,604465.56,181.0,93.0
1279,0,91.0,63.0,35.0,604419.94,181.0,91.0
1280,0,58.0,87.0,37.0,604400.94,181.0,58.0
1281,0,92.0,73.0,25.0,604390.5,181.0,92.0
1282,0,69.0,88.0,37.0,604383.6,181.0,69.0
1283,0,37.0,63.0,5.0,604379.44,181.0,37.0
1284,0,47.0,87.0,9.0,604363.75,181.0,47.0
1285,0,92.0,72.0,30.0,604350.1,181.0,92.0
1286,0,38.0,67.0,31.0,604347.75,181.0,38.0
1287,0,92.0,68.0,12.0,604325.9,181.0,92.0
1288,0,39.0,53.0,30.0,604306.3,181.0,39.0
1289,0,37.0,78.0,17.0,604294.75,181.0,37.0
1290,0,78.0,91.0,25.0,604268.8,181.0,78.0
1291,0,75.0,35.0,15.0,604249.4,181.0,75.0
1292,0,81.0,80.0,37.0,604247.3,181.0,81.0
1293,0,77.0,40.0,14.0,604241.8,181.0,77.0
1294,0,43.0,87.0,18.0,604238.0,181.0,43.0
1295,0,35.0,66.0,21.0,604237.56,181.0,35.0
1296,0,93.0,77.0,16.0,604236.56,181.0,93.0
1297,0,39.0,53.0,35.0,604231.7,181.0,39.0
1298,0,67.0,36.0,8.0,604228.25,181.0,67.0
1299,0,91.0,67.0,31.0,604204.9,181.0,91.0
1300,0,33.0,71.0,16.0,604159.56,181.0,33.0
1301,0,81.0,88.0,20.0,604134.56,181.0,81.0
1302,0,81.0,84.0,5.0,604103.4,181.0,81.0
1303,0,88.0,48.0,12.0,604081.8,181.0,88.0
1304,0,94.0,70.0,27.0,604068.9,181.0,94.0
1305,0,36.0,62.0,35.0,604057.06,181.0,36.0
1306,0,60.0,34.0,27.0,604023.56,181.0,60.0
1307,0,92.0,73.0,22.0,604015.75,181.0,92.0
1308,0,78.0,93.0,17.0,604012.2,181.0,78.0
1309,0,56.0,35.0,12.0,603990.25,181.0,56.0
1310,0,83.0,46.0,6.0,603987.3,181.0,83.0
1311,0,44.0,40.0,18.0,603978.0,181.0,44.0
1312,0,80.0,40.0,30.0,603930.2,181.0,80.0
1313,0,88.0,78.0,10.0,603906.0,181.0,88.0
1314,0,34.0,73.0,27.0,603903.3,181.0,34.0
1315,0,52.0,91.0,8.0,603895.9,181.0,52.0
1316,0,41.0,86.0,22.0,603823.6,181.0,41.0
1317,0,70.0,34.0,17.0,603818.2,181.0,70.0
1318,0,76.0,38.0,9.0,603787.5,181.0,76.0
1319,0,65.0,96.0,21.0,603782.1,181.0,65.0
1320,0,90.0,66.0,28.0,603772.5,181.0,90.0
1321,0,35.0,51.0,16.0,603738.8,181.0,35.0
1322,0,36.0,80.0,20.0,603704.75,181.0,36.0
1323,0,45.0,46.0,35.0,603668.44,181.0,45.0
1324,0,36.0,68.0,8.0,603655.75,181.0,36.0
1325,0,34.0,72.0,23.0,603625.3,181.0,34.0
1326,0,69.0,36.0,22.0,603614.0,181.0,69.0
1327,0,38.0,77.0,27.0,603601.0,181.0,38.0
1328,0,79.0,39.0,11.0,603593.7,181.0,79.0
1329,0,53.0,87.0,35.0,603578.94,181.0,53.0
1330,0,33.0,66.0,25.0,603569.56,181.0,33.0
1331,0,66.0,95.0,17.0,603568.3,181.0,66.0
1332,0,45.0,44.0,5.0,603525.6,181.0,45.0
1333,0,68.0,94.0,14.0,603455.0,181.0,68.0
1334,0,69.0,36.0,27.0,603450.25,181.0,69.0
1335,0,88.0,54.0,35.0,603439.94,181.0,88.0
1336,0,94.0,74.0,19.0,603430.0,181.0,94.0
1337,0,91.0,58.0,22.0,603427.25,181.0,91.0
1338,0,35.0,75.0,13.0,603419.2,181.0,35.0
1339,0,56.0,90.0,34.0,603393.94,181.0,56.0
1340,0,94.0,67.0,23.0,603290.94,181.0,94.0
1341,0,80.0,41.0,5.0,603285.6,181.0,80.0
1342,0,59.0,34.0,30.0,603281.0,181.0,59.0
1343,0,76.0,92.0,20.0,603273.5,181.0,76.0
1344,0,38.0,47.0,14.0,603265.56,181.0,38.0
1345,0,90.0,78.0,26.0,603255.25,181.0,90.0
1346,0,38.0,47.0,24.0,603224.56,181.0,38.0
1347,0,75.0,39.0,35.0,603209.5,181.0,75.0
1348,0,74.0,88.0,33.0,603199.1,181.0,74.0
1349,0,39.0,51.0,8.0,603187.25,181.0,39.0
1350,0,87.0,51.0,10.0,603162.9,181.0,87.0
1351,0,89.0,78.0,29.0,603141.9,181.0,89.0
1352,0,86.0,81.0,31.0,603140.2,181.0,86.0
1353,0,58.0,95.0,18.0,603123.06,181.0,58.0
1354,0,46.0,39.0,28.0,603108.6,181.0,46.0
1355,0,35.0,51.0,20.0,603094.44,181.0,35.0
1356,0,69.0,37.0,5.0,603089.44,181.0,69.0
1357,0,64.0,88.0,37.0,603069.3,181.0,64.0
1358,0,50.0,37.0,16.0,603069.06,181.0,50.0
1359,0,32.0,62.0,22.0,603020.5,181.0,32.0
1360,0,85.0,87.0,24.0,603008.1,181.0,85.0
1361,0,92.0,59.0,33.0,602990.4,181.0,92.0
1362,0,88.0,75.0,8.0,602983.4,181.0,88.0
1363,0,38.0,68.0,35.0,602979.7,181.0,38.0
1364,0,50.0,40.0,6.0,602962.2,181.0,50.0
1365,0,90.0,60.0,37.0,602962.06,181.0,90.0
1366,0,62.0,34.0,7.0,602960.0,181.0,62.0
1367,0,72.0,91.0,19.0,602959.94,181.0,72.0
1368,0,39.0,46.0,11.0,602944.4,181.0,39.0
1369,0,89.0,74.0,5.0,602937.2,181.0,89.0
1370,0,90.0,84.0,14.0,602921.6,181.0,90.0
1371,0,74.0,91.0,14.0,602895.06,181.0,74.0
1372,0,54.0,93.0,19.0,602894.9,181.0,54.0
1373,0,78.0,91.0,31.0,602884.5,181.0,78.0
1374,0,49.0,42.0,35.0,602879.2,181.0,49.0
1375,0,90.0,44.0,19.0,602874.6,181.0,90.0
1376,0,43.0,83.0,36.0,602838.4,181.0,43.0
1377,0,58.0,33.0,18.0,602834.9,181.0,58.0
1378,0,45.0,38.0,21.0,602807.0,181.0,45.0
1379,0,78.0,37.0,22.0,602804.4,181.0,78.0
1380,0,58.0,37.0,34.0,602798.56,181.0,58.0
1381,0,48.0,86.0,5.0,602763.6,181.0,48.0
1382,0,62.0,35.0,14.0,602729.3,181.0,62.0
1383,0,73.0,36.0,7.0,602705.75,181.0,73.0
1384,0,61.0,34.0,24.0,602691.25,181.0,61.0
1385,0,78.0,90.0,28.0,602622.5,181.0,78.0
1386,0,92.0,65.0,5.0,602616.6,181.0,92.0
1387,0,88.0,78.0,34.0,602600.9,181.0,88.0
1388,0,88.0,86.0,17.0,602598.6,181.0,88.0
1389,0,65.0,92.0,33.0,602598.0,181.0,65.0
1390,0,84.0,41.0,25.0,602589.1,181.0,84.0
1391,0,61.0,38.0,9.0,602573.0,181.0,61.0
1392,0,95.0,57.0,20.0,602568.6,181.0,95.0
1393,0,43.0,42.0,15.0,602527.3,181.0,43.0
1394,0,82.0,90.0,23.0,602506.2,181.0,82.0
1395,0,57.0,34.0,23.0,602475.7,181.0,57.0
1396,0,87.0,84.0,22.0,602474.0,181.0,87.0
1397,0,69.0,35.0,12.0,602471.7,181.0,69.0
1398,0,90.0,81.0,17.0,602452.44,181.0,90.0
1399,0,54.0,93.0,25.0,602443.75,181.0,54.0
1400,0,69.0,95.0,19.0,602428.4,181.0,69.0
1401,0,42.0,84.0,11.0,602424.44,181.0,42.0
1402,0,54.0,40.0,34.0,602397.2,181.0,54.0
1403,0,96.0,60.0,24.0,602385.6,181.0,96.0
1404,0,55.0,91.0,31.0,602374.7,181.0,55.0
1405,0,46.0,38.0,25.0,602356.4,181.0,46.0
1406,0,33.0,59.0,13.0,602331.3,181.0,33.0
1407,0,33.0,58.0,19.0,602307.44,181.0,33.0
1408,0,42.0,82.0,5.0,602301.9,181.0,42.0
1409,0,94.0,64.0,9.0,602291.3,181.0,94.0
1410,0,37.0,80.0,14.0,602276.56,181.0,37.0
1411,0,96.0,67.0,17.0,602271.1,181.0,96.0
1412,0,91.0,69.0,4.0,602258.6,181.0,91.0
1413,0,47.0,87.0,15.0,602241.4,181.0,47.0
1414,0,65.0,96.0,25.0,602225.9,181.0,65.0
1415,0,36.0,60.0,32.0,602170.8,181.0,36.0
1416,0,68.0,94.0,10.0,602160.6,181.0,68.0
1417,0,35.0,47.0,21.0,602138.06,181.0,35.0
1418,0,70.0,33.0,20.0,602123.2,181.0,70.0
1419,0,63.0,34.0,29.0,602107.3,181.0,63.0
1420,0,94.0,64.0,30.0,602103.9,181.0,94.0
1421,0,83.0,84.0,12.0,602071.0,181.0,83.0
1422,0,47.0,91.0,18.0,602053.94,181.0,47.0
1423,0,83.0,37.0,27.0,602052.0,181.0,83.0
1424,0,35.0,77.0,22.0,602044.44,181.0,35.0
1425,0,35.0,50.0,10.0,602030.75,181.0,35.0
1426,0,41.0,50.0,37.0,601992.06,181.0,41.0
1427,0,40.0,57.0,5.0,601989.44,181.0,40.0
1428,0,94.0,73.0,16.0,601936.4,181.0,94.0
1429,0,90.0,80.0,36.0,601926.5,181.0,90.0
1430,0,58.0,32.0,15.0,601920.56,181.0,58.0
1431,0,54.0,38.0,17.0,601919.4,181.0,54.0
1432,0,47.0,89.0,27.0,601882.4,181.0,47.0
1433,0,38.0,71.0,37.0,601864.25,181.0,38.0
1434,0,35.0,80.0,26.0,601828.1,181.0,35.0
1435,0,75.0,87.0,10.0,601819.3,181.0,75.0
1436,0,42.0,80.0,8.0,601813.2,181.0,42.0
1437,0,49.0,90.0,24.0,601795.7,181.0,49.0
1438,0,52.0,86.0,4.0,601743.6,181.0,52.0
1439,0,86.0,86.0,14.0,601741.75,181.0,86.0
1440,0,65.0,92.0,36.0,601738.6,181.0,65.0
1441,0,42.0,83.0,28.0,601733.1,181.0,42.0
1442,0,37.0,72.0,8.0,601717.4,181.0,37.0
1443,0,95.0,66.0,20.0,601713.8,181.0,95.0
1444,0,85.0,42.0,20.0,601679.44,181.0,85.0
1445,0,62.0,34.0,32.0,601667.7,181.0,62.0
1446,0,66.0,36.0,35.0,601661.75,181.0,66.0
1447,0,87.0,39.0,16.0,601658.7,181.0,87.0
1448,0,88.0,45.0,15.0,601637.25,181.0,88.0
1449,0,33.0,62.0,27.0,601611.3,181.0,33.0
1450,0,78.0,86.0,37.0,601597.9,181.0,78.0
1451,0,91.0,76.0,12.0,601558.6,181.0,91.0
1452,0,34.0,68.0,32.0,601540.9,181.0,34.0
1453,0,83.0,86.0,9.0,601517.4,181.0,83.0
1454,0,93.0,49.0,20.0,601511.7,181.0,93.0
1455,0,54.0,34.0,16.0,601472.2,181.0,54.0
1456,0,47.0,34.0,21.0,601471.3,181.0,47.0
1457,0,85.0,45.0,11.0,601424.5,181.0,85.0
1458,0,56.0,93.0,11.0,601419.4,181.0,56.0
1459,0,35.0,74.0,18.0,601406.3,181.0,35.0
1460,0,33.0,63.0,33.0,601405.7,181.0,33.0
1461,0,56.0,39.0,4.0,601369.2,181.0,56.0
1462,0,92.0,49.0,14.0,601368.94,181.0,92.0
1463,0,92.0,49.0,10.0,601366.6,181.0,92.0
1464,0,41.0,78.0,37.0,601348.2,181.0,41.0
1465,0,59.0,93.0,33.0,601342.06,181.0,59.0
1466,0,92.0,46.0,22.0,601333.75,181.0,92.0
1467,0,38.0,75.0,34.0,601330.44,181.0,38.0
1468,0,39.0,47.0,30.0,601302.2,181.0,39.0
1469,0,49.0,88.0,34.0,601290.44,181.0,49.0
1470,0,95.0,59.0,31.0,601277.6,181.0,95.0
1471,0,89.0,42.0,13.0,601269.3,181.0,89.0
1472,0,85.0,87.0,20.0,601268.9,181.0,85.0
1473,0,61.0,31.0,22.0,601263.1,181.0,61.0
1474,0,83.0,42.0,32.0,601258.0,181.0,83.0
1475,0,90.0,68.0,37.0,601248.8,181.0,90.0
1476,0,48.0,91.0,13.0,601233.25,181.0,48.0
1477,0,77.0,92.0,12.0,601219.7,181.0,77.0
1478,0,93.0,67.0,34.0,601200.3,181.0,93.0
1479,0,36.0,47.0,18.0,601162.5,181.0,36.0
1480,0,71.0,38.0,35.0,601154.75,181.0,71.0
1481,0,66.0,33.0,17.0,601151.9,181.0,66.0
1482,0,92.0,75.0,28.0,601119.56,181.0,92.0
1483,0,42.0,49.0,5.0,601110.94,181.0,42.0
1484,0,71.0,31.0,29.0,601102.4,181.0,71.0
1485,0,47.0,91.0,21.0,601029.6,181.0,47.0
1486,0,51.0,90.0,28.0,601022.2,181.0,51.0
1487,0,78.0,35.0,13.0,600982.1,181.0,78.0
1488,0,60.0,91.0,36.0,600940.9,181.0,60.0
1489,0,44.0,42.0,35.0,600940.7,181.0,44.0
1490,0,64.0,36.0,5.0,600936.5,181.0,64.0
1491,0,74.0,34.0,11.0,600898.9,181.0,74.0
1492,0,35.0,60.0,10.0,600883.44,181.0,35.0
1493,0,52.0,35.0,32.0,600817.6,181.0,52.0
1494,0,87.0,82.0,5.0,600808.7,181.0,87.0
1495,0,42.0,43.0,29.0,600806.3,181.0,42.0
1496,0,38.0,50.0,33.0,600790.6,181.0,38.0
1497,0,55.0,90.0,5.0,600783.0,181.0,55.0
1498,0,93.0,52.0,18.0,600779.6,181.0,93.0
1499,0,58.0,35.0,6.0,600741.9,181.0,58.0
1500,0,82.0,38.0,22.0,600694.75,181.0,82.0
1501,0,92.0,78.0,20.0,600681.7,181.0,92.0
1502,0,33.0,55.0,22.0,600648.06,181.0,33.0
1503,0,33.0,63.0,19.0,600647.3,181.0,33.0
1504,0,50.0,38.0,30.0,600644.8,181.0,50.0
1505,0,37.0,48.0,27.0,600638.1,181.0,37.0
1506,0,34.0,76.0,25.0,600619.1,181.0,34.0
1507,0,69.0,92.0,6.0,600596.4,181.0,69.0
1508,0,65.0,94.0,30.0,600559.3,181.0,65.0
1509,0,93.0,57.0,9.0,600557.8,181.0,93.0
1510,0,80.0,45.0,35.0,600540.56,181.0,80.0
1511,0,49.0,38.0,13.0,600527.1,181.0,49.0
1512,0,90.0,74.0,36.0,600515.6,181.0,90.0
1513,0,42.0,40.0,23.0,600511.94,181.0,42.0
1514,0,83.0,39.0,15.0,600487.94,181.0,83.0
1515,0,80.0,93.0,21.0,600449.9,181.0,80.0
1516,0,86.0,82.0,35.0,600447.9,181.0,86.0
1517,0,49.0,37.0,8.0,600442.0,181.0,49.0
1518,0,50.0,94.0,20.0,600390.25,181.0,50.0
1519,0,75.0,95.0,22.0,600380.56,181.0,75.0
1520,0,32.0,56.0,15.0,600357.75,181.0,32.0
1521,0,93.0,61.0,15.0,600310.06,181.0,93.0
1522,0,82.0,35.0,15.0,600276.56,181.0,82.0
1523,0,90.0,48.0,30.0,600264.6,181.0,90.0
1524,0,38.0,80.0,11.0,600244.06,181.0,38.0
1525,0,34.0,75.0,10.0,600215.0,181.0,34.0
1526,0,81.0,39.0,34.0,600212.94,181.0,81.0
1527,0,95.0,54.0,13.0,600199.2,181.0,95.0
1528,0,91.0,74.0,33.0,600189.3,181.0,91.0
1529,0,55.0,97.0,15.0,600168.44,181.0,55.0
1530,0,38.0,84.0,15.0,600158.94,181.0,38.0
1531,0,60.0,96.0,13.0,600158.6,181.0,60.0
1532,0,35.0,54.0,28.0,600151.56,181.0,35.0
1533,0,94.0,79.0,23.0,600147.8,181.0,94.0
1534,0,68.0,32.0,10.0,600145.25,181.0,68.0
1535,0,92.0,68.0,7.0,600145.25,181.0,92.0
1536,0,75.0,35.0,30.0,600141.25,181.0,75.0
1537,0,87.0,53.0,4.0,600137.7,181.0,87.0
1538,0,91.0,54.0,33.0,600125.4,181.0,91.0
1539,0,73.0,90.0,37.0,600123.7,181.0,73.0
1540,0,40.0,46.0,8.0,600122.2,181.0,40.0
1541,0,88.0,40.0,29.0,600108.8,181.0,88.0
1542,0,96.0,74.0,26.0,600104.3,181.0,96.0
1543,0,94.0,80.0,18.0,600081.25,181.0,94.0
1544,0,83.0,89.0,29.0,600079.5,181.0,83.0
1545,0,72.0,31.0,13.0,600074.6,181.0,72.0
1546,0,60.0,94.0,28.0,600068.0,181.0,60.0
1547,0,32.0,67.0,9.0,600061.75,181.0,32.0
1548,0,74.0,34.0,27.0,600040.2,181.0,74.0
1549,0,46.0,37.0,10.0,600027.6,181.0,46.0
1550,0,60.0,97.0,23.0,600012.94,181.0,60.0
1551,0,95.0,59.0,7.0,600010.7,181.0,95.0
1552,0,82.0,85.0,35.0,600007.1,181.0,82.0
1553,0,74.0,93.0,27.0,599998.56,181.0,74.0
1554,0,87.0,42.0,5.0,599990.94,181.0,87.0
1555,0,44.0,38.0,15.0,599987.7,181.0,44.0
1556,0,96.0,63.0,22.0,599962.44,181.0,96.0
1557,0,38.0,43.0,16.0,599958.8,181.0,38.0
1558,0,83.0,42.0,7.0,599952.25,181.0,83.0
1559,0,95.0,56.0,16.0,599947.25,181.0,95.0
1560,0,36.0,65.0,37.0,599934.6,181.0,36.0
1561,0,98.0,55.0,22.0,599899.25,181.0,98.0
1562,0,39.0,84.0,26.0,599863.5,181.0,39.0
1563,0,52.0,37.0,10.0,599862.06,181.0,52.0
1564,0,76.0,92.0,6.0,599840.75,181.0,76.0
1565,0,41.0,87.0,28.0,599800.4,181.0,41.0
1566,0,33.0,62.0,30.0,599793.56,181.0,33.0
1567,0,90.0,82.0,11.0,599790.1,181.0,90.0
1568,0,31.0,67.0,14.0,599787.75,181.0,31.0
1569,0,91.0,78.0,7.0,599782.56,181.0,91.0
1570,0,36.0,50.0,30.0,599771.1,181.0,36.0
1571,0,78.0,36.0,32.0,599770.06,181.0,78.0
1572,0,36.0,58.0,36.0,599744.4,181.0,36.0
1573,0,32.0,48.0,25.0,599731.7,181.0,32.0
1574,0,77.0,91.0,35.0,599715.1,181.0,77.0
1575,0,72.0,96.0,30.0,599712.94,181.0,72.0
1576,0,85.0,89.0,17.0,599665.7,181.0,85.0
1577,0,96.0,71.0,23.0,599654.56,181.0,96.0
1578,0,40.0,84.0,7.0,599646.25,181.0,40.0
1579,0,56.0,96.0,27.0,599591.56,181.0,56.0
1580,0,92.0,75.0,9.0,599580.3,181.0,92.0
1581,0,50.0,34.0,25.0,599549.6,181.0,50.0
1582,0,50.0,93.0,31.0,599548.5,181.0,50.0
1583,0,93.0,52.0,31.0,599539.6,181.0,93.0
1584,0,94.0,73.0,12.0,599509.5,181.0,94.0
1585,0,70.0,30.0,26.0,599482.8,181.0,70.0
1586,0,64.0,94.0,5.0,599462.94,181.0,64.0
1587,0,85.0,85.0,27.0,599462.6,181.0,85.0
1588,0,30.0,69.0,23.0,599433.3,181.0,30.0
1589,0,40.0,38.0,21.0,599413.44,181.0,40.0
1590,0,90.0,48.0,18.0,599403.8,181.0,90.0
1591,0,94.0,52.0,22.0,599386.9,181.0,94.0
1592,0,54.0,37.0,6.0,599367.25,181.0,54.0
1593,0,46.0,40.0,32.0,599362.3,181.0,46.0
1594,0,37.0,83.0,22.0,599357.9,181.0,37.0
1595,0,56.0,95.0,23.0,599357.2,181.0,56.0
1596,0,47.0,85.0,36.0,599344.06,181.0,47.0
1597,0,93.0,53.0,10.0,599327.75,181.0,93.0
1598,0,73.0,95.0,18.0,599327.7,181.0,73.0
1599,0,91.0,45.0,11.0,599295.94,181.0,91.0
1600,0,77.0,38.0,6.0,599267.4,181.0,77.0
1601,0,57.0,93.0,8.0,599241.4,181.0,57.0
1602,0,97.0,60.0,17.0,599239.0,181.0,97.0
1603,0,87.0,47.0,37.0,599181.1,181.0,87.0
1604,0,55.0,31.0,20.0,599177.06,181.0,55.0
1605,0,69.0,33.0,24.0,599139.8,181.0,69.0
1606,0,32.0,71.0,20.0,599130.44,181.0,32.0
1607,0,35.0,74.0,5.0,599129.56,181.0,35.0
1608,0,90.0,80.0,32.0,599128.25,181.0,90.0
1609,0,64.0,96.0,12.0,599090.0,181.0,64.0
1610,0,79.0,94.0,14.0,599082.5,181.0,79.0
1611,0,60.0,32.0,12.0,599077.2,181.0,60.0
1612,0,80.0,35.0,20.0,599051.56,181.0,80.0
1613,0,91.0,58.0,4.0,599048.4,181.0,91.0
1614,0,98.0,67.0,24.0,599014.9,181.0,98.0
1615,0,86.0,38.0,19.0,599013.0,181.0,86.0
1616,0,29.0,60.0,24.0,598983.44,181.0,29.0
1617,0,41.0,46.0,34.0,598976.7,181.0,41.0
1618,0,45.0,41.0,7.0,598976.44,181.0,45.0
1619,0,44.0,89.0,23.0,598936.3,181.0,44.0
1620,0,82.0,91.0,26.0,598930.1,181.0,82.0
1621,0,95.0,65.0,13.0,598924.8,181.0,95.0
1622,0,32.0,53.0,18.0,598887.0,181.0,32.0
1623,0,42.0,88.0,13.0,598878.06,181.0,42.0
1624,0,31.0,75.0,14.0,598871.8,181.0,31.0
1625,0,54.0,31.0,23.0,598866.4,181.0,54.0
1626,0,85.0,86.0,32.0,598858.44,181.0,85.0
1627,0,34.0,76.0,32.0,598812.56,181.0,34.0
1628,0,80.0,88.0,7.0,598805.8,181.0,80.0
1629,0,59.0,40.0,36.0,598797.1,181.0,59.0
1630,0,36.0,57.0,4.0,598791.3,181.0,36.0
1631,0,37.0,55.0,33.0,598785.0,181.0,37.0
1632,0,61.0,95.0,31.0,598766.56,181.0,61.0
1633,0,34.0,55.0,10.0,598765.6,181.0,34.0
1634,0,92.0,80.0,13.0,598761.0,181.0,92.0
1635,0,39.0,81.0,34.0,598744.4,181.0,39.0
1636,0,70.0,96.0,27.0,598742.8,181.0,70.0
1637,0,33.0,59.0,34.0,598728.2,181.0,33.0
1638,0,56.0,34.0,9.0,598726.3,181.0,56.0
1639,0,88.0,44.0,28.0,598699.44,181.0,88.0
1640,0,71.0,94.0,12.0,598672.7,181.0,71.0
1641,0,91.0,54.0,5.0,598671.9,181.0,91.0
1642,0,37.0,51.0,37.0,598664.56,181.0,37.0
1643,0,62.0,96.0,17.0,598663.8,181.0,62.0
1644,0,81.0,90.0,35.0,598644.9,181.0,81.0
1645,0,44.0,86.0,34.0,598615.4,181.0,44.0
1646,0,87.0,46.0,4.0,598592.0,181.0,87.0
1647,0,37.0,49.0,4.0,598550.3,181.0,37.0
1648,0,87.0,41.0,9.0,598542.06,181.0,87.0
1649,0,87.0,40.0,22.0,598519.6,181.0,87.0
1650,0,41.0,45.0,5.0,598512.75,181.0,41.0
1651,0,68.0,97.0,23.0,598509.75,181.0,68.0
1652,0,76.0,95.0,25.0,598489.8,181.0,76.0
1653,0,37.0,42.0,25.0,598488.94,181.0,37.0
1654,0,74.0,93.0,33.0,598460.94,181.0,74.0
1655,0,52.0,95.0,29.0,598458.06,181.0,52.0
1656,0,32.0,77.0,17.0,598437.56,181.0,32.0
1657,0,52.0,96.0,22.0,598435.0,181.0,52.0
1658,0,96.0,70.0,31.0,598419.0,181.0,96.0
1659,0,34.0,52.0,13.0,598417.75,181.0,34.0
1660,0,89.0,49.0,35.0,598404.44,181.0,89.0
1661,0,56.0,99.0,20.0,598404.44,181.0,56.0
1662,0,69.0,94.0,34.0,598399.44,181.0,69.0
1663,0,62.0,30.0,25.0,598364.7,181.0,62.0
1664,0,84.0,37.0,11.0,598362.4,181.0,84.0
1665,0,35.0,72.0,33.0,598340.6,181.0,35.0
1666,0,46.0,36.0,18.0,598333.7,181.0,46.0
1667,0,66.0,33.0,14.0,598311.3,181.0,66.0
1668,0,78.0,94.0,29.0,598291.4,181.0,78.0
1669,0,77.0,33.0,25.0,598268.25,181.0,77.0
1670,0,37.0,44.0,28.0,598265.0,181.0,37.0
1671,0,41.0,89.0,20.0,598248.6,181.0,41.0
1672,0,94.0,48.0,24.0,598238.2,181.0,94.0
1673,0,86.0,38.0,33.0,598220.06,181.0,86.0
1674,0,78.0,34.0,17.0,598201.94,181.0,78.0
1675,0,33.0,52.0,25.0,598183.3,181.0,33.0
1676,0,44.0,90.0,11.0,598141.75,181.0,44.0
1677,0,42.0,39.0,12.0,598137.6,181.0,42.0
1678,0,51.0,37.0,35.0,598123.25,181.0,51.0
1679,0,53.0,94.0,6.0,598111.3,181.0,53.0
1680,0,74.0,32.0,20.0,598098.8,181.0,74.0
1681,0,72.0,30.0,8.0,598028.4,181.0,72.0
1682,0,58.0,35.0,37.0,597991.2,181.0,58.0
1683,0,57.0,33.0,33.0,597964.06,181.0,57.0
1684,0,95.0,56.0,33.0,597888.8,181.0,95.0
1685,0,69.0,33.0,32.0,597862.56,181.0,69.0
1686,0,95.0,70.0,19.0,597832.0,181.0,95.0
1687,0,66.0,30.0,22.0,597809.9,181.0,66.0
1688,0,81.0,35.0,24.0,597791.7,181.0,81.0
1689,0,66.0,32.0,27.0,597788.0,181.0,66.0
1690,0,60.0,97.0,20.0,597785.94,181.0,60.0
1691,0,56.0,32.0,26.0,597735.75,181.0,56.0
1692,0,48.0,93.0,26.0,597735.6,181.0,48.0
1693,0,90.0,43.0,24.0,597728.9,181.0,90.0
1694,0,47.0,91.0,8.0,597720.7,181.0,47.0
1695,0,96.0,61.0,12.0,597693.2,181.0,96.0
1696,0,34.0,79.0,30.0,597691.4,181.0,34.0
1697,0,34.0,54.0,6.0,597682.1,181.0,34.0
1698,0,82.0,92.0,10.0,597680.3,181.0,82.0
1699,0,63.0,32.0,35.0,597670.1,181.0,63.0
1700,0,37.0,87.0,18.0,597643.9,181.0,37.0
1701,0,79.0,94.0,8.0,597641.1,181.0,79.0
1702,0,87.0,88.0,34.0,597638.44,181.0,87.0
1703,0,34.0,79.0,12.0,597616.75,181.0,34.0
1704,0,32.0,71.0,11.0,597573.44,181.0,32.0
1705,0,31.0,59.0,8.0,597518.2,181.0,31.0
1706,0,95.0,76.0,32.0,597512.8,181.0,95.0
