traj #,traj frame,x,y,z,intensity,area,frame1
1,0,69.0,63.0,25.0,632383.25,181.0,69.0
2,0,62.0,67.0,22.0,632079.5,181.0,62.0
3,0,63.0,61.0,10.0,631079.0,181.0,63.0
4,0,61.0,61.0,16.0,631049.1,181.0,61.0
5,0,60.0,69.0,17.0,630947.6,181.0,60.0
6,0,64.0,68.0,16.0,630604.4,181.0,64.0
7,0,66.0,60.0,18.0,630447.75,181.0,66.0
8,0,65.0,70.0,23.0,630281.25,181.0,65.0
9,0,65.0,69.0,19.0,630183.44,181.0,65.0
10,0,62.0,59.0,24.0,630144.0,181.0,62.0
11,0,66.0,65.0,12.0,629864.9,181.0,66.0
12,0,60.0,60.0,19.0,629726.56,181.0,60.0
13,0,61.0,65.0,25.0,629679.6,181.0,61.0
14,0,71.0,56.0,23.0,629678.5,181.0,71.0
15,0,71.0,64.0,19.0,629650.7,181.0,71.0
16,0,61.0,70.0,24.0,629645.56,181.0,61.0
17,0,68.0,57.0,20.0,629372.4,181.0,68.0
18,0,66.0,64.0,19.0,629334.1,181.0,66.0
19,0,59.0,67.0,20.0,629296.44,181.0,59.0
20,0,67.0,68.0,10.0,629287.9,181.0,67.0
21,0,64.0,66.0,8.0,629279.0,181.0,64.0
22,0,62.0,75.0,19.0,629072.4,181.0,62.0
23,0,64.0,59.0,21.0,628968.0,181.0,64.0
24,0,72.0,64.0,29.0,628917.44,181.0,72.0
25,0,65.0,61.0,27.0,628869.44,181.0,65.0
26,0,68.0,68.0,15.0,628862.1,181.0,68.0
27,0,65.0,69.0,29.0,628849.06,181.0,65.0
28,0,70.0,57.0,13.0,628809.44,181.0,70.0
29,0,63.0,55.0,18.0,628759.2,181.0,63.0
30,0,63.0,72.0,27.0,628734.2,181.0,63.0
31,0,55.0,62.0,20.0,628726.7,181.0,55.0
32,0,58.0,64.0,18.0,628718.94,181.0,58.0
33,0,63.0,57.0,28.0,628715.56,181.0,63.0
34,0,61.0,54.0,11.0,628694.6,181.0,61.0
35,0,69.0,67.0,26.0,628662.75,181.0,69.0
36,0,61.0,63.0,22.0,628603.7,181.0,61.0
37,0,53.0,58.0,19.0,628597.06,181.0,53.0
38,0,62.0,71.0,14.0,628582.4,181.0,62.0
39,0,63.0,64.0,14.0,628545.8,181.0,63.0
40,0,54.0,64.0,28.0,628511.06,181.0,54.0
41,0,71.0,64.0,22.0,628466.3,181.0,71.0
42,0,71.0,60.0,27.0,628421.94,181.0,71.0
43,0,66.0,73.0,20.0,628290.0,181.0,66.0
44,0,75.0,64.0,15.0,628204.4,181.0,75.0
45,0,69.0,68.0,19.0,628197.9,181.0,69.0
46,0,61.0,58.0,14.0,628148.44,181.0,61.0
47,0,56.0,69.0,23.0,628098.94,181.0,56.0
48,0,74.0,68.0,23.0,628069.75,181.0,74.0
49,0,70.0,62.0,14.0,627974.06,181.0,70.0
50,0,57.0,58.0,22.0,627960.9,181.0,57.0
51,0,70.0,66.0,12.0,627884.0,181.0,70.0
52,0,70.0,75.0,25.0,627859.06,181.0,70.0
53,0,66.0,76.0,24.0,627803.75,181.0,66.0
54,0,57.0,58.0,16.0,627796.94,181.0,57.0
55,0,62.0,79.0,23.0,627794.56,181.0,62.0
56,0,70.0,71.0,21.0,627789.6,181.0,70.0
57,0,69.0,58.0,16.0,627785.0,181.0,69.0
58,0,64.0,53.0,22.0,627754.6,181.0,64.0
59,0,57.0,64.0,22.0,627753.6,181.0,57.0
60,0,66.0,60.0,32.0,627743.56,181.0,66.0
61,0,61.0,73.0,22.0,627726.44,181.0,61.0
62,0,71.0,73.0,14.0,627622.3,181.0,71.0
63,0,75.0,65.0,19.0,627531.3,181.0,75.0
64,0,56.0,61.0,24.0,627490.7,181.0,56.0
65,0,59.0,67.0,11.0,627444.2,181.0,59.0
66,0,74.0,59.0,25.0,627391.6,181.0,74.0
67,0,50.0,69.0,24.0,627376.7,181.0,50.0
68,0,68.0,65.0,30.0,627357.3,181.0,68.0
69,0,58.0,70.0,29.0,627341.06,181.0,58.0
70,0,67.0,53.0,16.0,627302.56,181.0,67.0
71,0,66.0,72.0,14.0,627295.1,181.0,66.0
72,0,61.0,70.0,33.0,627219.7,181.0,61.0
73,0,71.0,70.0,17.0,627103.0,181.0,71.0
74,0,59.0,61.0,31.0,627094.0,181.0,59.0
75,0,64.0,74.0,16.0,627090.4,181.0,64.0
76,0,67.0,71.0,17.0,627072.2,181.0,67.0
77,0,67.0,53.0,20.0,627026.2,181.0,67.0
78,0,72.0,58.0,20.0,626999.5,181.0,72.0
79,0,57.0,62.0,14.0,626982.4,181.0,57.0
80,0,66.0,79.0,17.0,626851.6,181.0,66.0
81,0,69.0,63.0,9.0,626821.3,181.0,69.0
82,0,52.0,61.0,26.0,626780.7,181.0,52.0
83,0,68.0,75.0,16.0,626777.25,181.0,68.0
84,0,65.0,52.0,25.0,626704.06,181.0,65.0
85,0,73.0,65.0,26.0,626688.75,181.0,73.0
86,0,67.0,64.0,16.0,626637.3,181.0,67.0
87,0,59.0,68.0,7.0,626602.94,181.0,59.0
88,0,57.0,71.0,20.0,626601.25,181.0,57.0
89,0,72.0,61.0,17.0,626533.06,181.0,72.0
90,0,65.0,59.0,13.0,626497.1,181.0,65.0
91,0,58.0,61.0,11.0,626414.94,181.0,58.0
92,0,73.0,76.0,17.0,626412.5,181.0,73.0
93,0,59.0,59.0,26.0,626396.4,181.0,59.0
94,0,66.0,64.0,22.0,626310.9,181.0,66.0
95,0,64.0,58.0,16.0,626287.1,181.0,64.0
96,0,58.0,53.0,27.0,626271.25,181.0,58.0
97,0,61.0,56.0,21.0,626262.5,181.0,61.0
98,0,75.0,55.0,19.0,626261.44,181.0,75.0
99,0,65.0,56.0,24.0,626231.06,181.0,65.0
100,0,58.0,57.0,29.0,626216.9,181.0,58.0
101,0,68.0,49.0,26.0,626206.2,181.0,68.0
102,0,60.0,52.0,22.0,626203.9,181.0,60.0
103,0,67.0,57.0,27.0,626201.5,181.0,67.0
104,0,68.0,75.0,28.0,626185.6,181.0,68.0
105,0,55.0,67.0,17.0,626175.94,181.0,55.0
106,0,60.0,64.0,29.0,626165.5,181.0,60.0
107,0,53.0,60.0,16.0,626138.8,181.0,53.0
108,0,62.0,65.0,18.0,626120.94,181.0,62.0
109,0,60.0,73.0,16.0,626067.5,181.0,60.0
110,0,65.0,66.0,26.0,626032.6,181.0,65.0
111,0,52.0,66.0,19.0,626023.3,181.0,52.0
112,0,74.0,75.0,22.0,625992.4,181.0,74.0
113,0,76.0,71.0,26.0,625947.6,181.0,76.0
114,0,77.0,61.0,18.0,625913.7,181.0,77.0
115,0,63.0,65.0,34.0,625911.3,181.0,63.0
116,0,70.0,74.0,10.0,625902.9,181.0,70.0
117,0,54.0,55.0,29.0,625880.94,181.0,54.0
118,0,59.0,56.0,24.0,625873.9,181.0,59.0
119,0,64.0,66.0,31.0,625873.75,181.0,64.0
120,0,78.0,70.0,19.0,625853.56,181.0,78.0
121,0,55.0,66.0,25.0,625853.5,181.0,55.0
122,0,58.0,73.0,26.0,625851.94,181.0,58.0
123,0,76.0,72.0,16.0,625828.6,181.0,76.0
124,0,78.0,60.0,25.0,625768.8,181.0,78.0
125,0,71.0,70.0,28.0,625766.6,181.0,71.0
126,0,66.0,49.0,18.0,625743.75,181.0,66.0
127,0,76.0,63.0,11.0,625727.5,181.0,76.0
128,0,71.0,74.0,19.0,625561.1,181.0,71.0
129,0,64.0,62.0,30.0,625543.1,181.0,64.0
130,0,51.0,69.0,17.0,625530.1,181.0,51.0
131,0,59.0,66.0,15.0,625457.1,181.0,59.0
132,0,50.0,63.0,14.0,625454.56,181.0,50.0
133,0,67.0,54.0,12.0,625429.6,181.0,67.0
134,0,72.0,56.0,32.0,625426.44,181.0,72.0
135,0,61.0,58.0,33.0,625419.75,181.0,61.0
136,0,57.0,70.0,14.0,625379.2,181.0,57.0
137,0,74.0,54.0,15.0,625318.6,181.0,74.0
138,0,61.0,77.0,14.0,625306.56,181.0,61.0
139,0,55.0,65.0,12.0,625292.5,181.0,55.0
140,0,61.0,59.0,8.0,625283.3,181.0,61.0
141,0,75.0,64.0,23.0,625249.8,181.0,75.0
142,0,69.0,53.0,26.0,625241.2,181.0,69.0
143,0,52.0,58.0,13.0,625240.44,181.0,52.0
144,0,56.0,77.0,27.0,625206.2,181.0,56.0
145,0,75.0,73.0,19.0,625185.7,181.0,75.0
146,0,54.0,70.0,28.0,625032.25,181.0,54.0
147,0,69.0,71.0,25.0,625004.4,181.0,69.0
148,0,69.0,60.0,22.0,624988.4,181.0,69.0
149,0,69.0,58.0,30.0,624976.44,181.0,69.0
150,0,54.0,57.0,26.0,624951.25,181.0,54.0
151,0,59.0,54.0,18.0,624892.1,181.0,59.0
152,0,53.0,52.0,13.0,624861.0,181.0,53.0
153,0,69.0,69.0,31.0,624842.56,181.0,69.0
154,0,52.0,60.0,22.0,624775.75,181.0,52.0
155,0,65.0,56.0,9.0,624772.1,181.0,65.0
156,0,61.0,64.0,6.0,624771.94,181.0,61.0
157,0,65.0,70.0,34.0,624729.6,181.0,65.0
158,0,63.0,48.0,23.0,624690.4,181.0,63.0
159,0,75.0,59.0,14.0,624582.56,181.0,75.0
160,0,59.0,72.0,10.0,624532.1,181.0,59.0
161,0,63.0,70.0,10.0,624509.25,181.0,63.0
162,0,79.0,63.0,13.0,624504.5,181.0,79.0
163,0,60.0,67.0,31.0,624494.0,181.0,60.0
164,0,70.0,64.0,34.0,624486.5,181.0,70.0
165,0,67.0,61.0,11.0,624483.3,181.0,67.0
166,0,52.0,65.0,10.0,624479.8,181.0,52.0
167,0,63.0,50.0,29.0,624431.1,181.0,63.0
168,0,55.0,67.0,8.0,624430.8,181.0,55.0
169,0,57.0,52.0,20.0,624428.56,181.0,57.0
170,0,64.0,54.0,33.0,624392.06,181.0,64.0
171,0,54.0,73.0,18.0,624360.56,181.0,54.0
172,0,64.0,54.0,30.0,624293.5,181.0,64.0
173,0,53.0,77.0,15.0,624291.8,181.0,53.0
174,0,73.0,69.0,32.0,624280.94,181.0,73.0
175,0,70.0,58.0,9.0,624194.2,181.0,70.0
176,0,59.0,53.0,15.0,624158.6,181.0,59.0
177,0,76.0,55.0,24.0,624130.7,181.0,76.0
178,0,57.0,61.0,7.0,624128.6,181.0,57.0
179,0,71.0,65.0,16.0,624071.3,181.0,71.0
180,0,61.0,49.0,13.0,624055.56,181.0,61.0
181,0,66.0,60.0,24.0,624055.25,181.0,66.0
182,0,53.0,66.0,22.0,624049.94,181.0,53.0
183,0,54.0,72.0,25.0,624034.5,181.0,54.0
184,0,75.0,74.0,29.0,624005.2,181.0,75.0
185,0,74.0,67.0,12.0,624003.0,181.0,74.0
186,0,54.0,73.0,12.0,623985.7,181.0,54.0
187,0,49.0,64.0,27.0,623970.7,181.0,49.0
188,0,67.0,76.0,31.0,623936.1,181.0,67.0
189,0,76.0,68.0,15.0,623915.3,181.0,76.0
190,0,55.0,60.0,28.0,623903.5,181.0,55.0
191,0,72.0,73.0,31.0,623859.44,181.0,72.0
192,0,69.0,49.0,13.0,623849.6,181.0,69.0
193,0,55.0,52.0,23.0,623824.7,181.0,55.0
194,0,56.0,58.0,9.0,623786.1,181.0,56.0
195,0,76.0,56.0,27.0,623773.9,181.0,76.0
196,0,68.0,62.0,4.0,623755.4,181.0,68.0
197,0,77.0,64.0,26.0,623716.4,181.0,77.0
198,0,68.0,77.0,19.0,623704.06,181.0,68.0
199,0,53.0,73.0,21.0,623671.94,181.0,53.0
200,0,72.0,50.0,24.0,623650.5,181.0,72.0
201,0,80.0,66.0,19.0,623645.2,181.0,80.0
202,0,61.0,50.0,25.0,623641.56,181.0,61.0
203,0,68.0,67.0,7.0,623633.8,181.0,68.0
204,0,57.0,68.0,33.0,623584.6,181.0,57.0
205,0,76.0,52.0,21.0,623557.56,181.0,76.0
206,0,77.0,57.0,17.0,623554.25,181.0,77.0
207,0,71.0,56.0,28.0,623544.06,181.0,71.0
208,0,62.0,49.0,19.0,623540.0,181.0,62.0
209,0,78.0,69.0,24.0,623516.1,181.0,78.0
210,0,56.0,76.0,24.0,623505.3,181.0,56.0
211,0,65.0,46.0,16.0,623481.7,181.0,65.0
212,0,57.0,56.0,13.0,623480.56,181.0,57.0
213,0,51.0,55.0,21.0,623453.44,181.0,51.0
214,0,77.0,74.0,12.0,623434.5,181.0,77.0
215,0,65.0,68.0,4.0,623432.75,181.0,65.0
216,0,58.0,67.0,27.0,623399.2,181.0,58.0
217,0,81.0,69.0,15.0,623394.06,181.0,81.0
218,0,74.0,70.0,10.0,623394.06,181.0,74.0
219,0,78.0,63.0,29.0,623366.3,181.0,78.0
220,0,68.0,56.0,5.0,623259.9,181.0,68.0
221,0,69.0,53.0,30.0,623238.25,181.0,69.0
222,0,49.0,63.0,21.0,623223.3,181.0,49.0
223,0,58.0,76.0,21.0,623136.2,181.0,58.0
224,0,63.0,61.0,36.0,623132.3,181.0,63.0
225,0,74.0,62.0,31.0,623129.4,181.0,74.0
226,0,60.0,76.0,11.0,623067.44,181.0,60.0
227,0,80.0,57.0,21.0,623064.2,181.0,80.0
228,0,65.0,62.0,7.0,623026.56,181.0,65.0
229,0,75.0,61.0,21.0,623023.75,181.0,75.0
230,0,50.0,64.0,24.0,622951.4,181.0,50.0
231,0,78.0,66.0,31.0,622928.4,181.0,78.0
232,0,73.0,49.0,19.0,622902.06,181.0,73.0
233,0,48.0,58.0,16.0,622869.25,181.0,48.0
234,0,65.0,57.0,36.0,622854.5,181.0,65.0
235,0,53.0,64.0,31.0,622852.0,181.0,53.0
236,0,76.0,59.0,9.0,622814.4,181.0,76.0
237,0,54.0,54.0,17.0,622716.1,181.0,54.0
238,0,69.0,71.0,12.0,622690.94,181.0,69.0
239,0,55.0,70.0,31.0,622654.94,181.0,55.0
240,0,66.0,50.0,9.0,622621.94,181.0,66.0
241,0,63.0,74.0,31.0,622614.1,181.0,63.0
242,0,71.0,53.0,17.0,622581.1,181.0,71.0
243,0,78.0,75.0,21.0,622575.44,181.0,78.0
244,0,79.0,64.0,16.0,622561.5,181.0,79.0
245,0,64.0,77.0,12.0,622543.1,181.0,64.0
246,0,60.0,64.0,9.0,622519.94,181.0,60.0
247,0,68.0,61.0,36.0,622514.75,181.0,68.0
248,0,48.0,55.0,18.0,622494.4,181.0,48.0
249,0,74.0,77.0,26.0,622487.8,181.0,74.0
250,0,61.0,53.0,8.0,622467.0,181.0,61.0
251,0,68.0,80.0,23.0,622437.3,181.0,68.0
252,0,72.0,53.0,12.0,622396.75,181.0,72.0
253,0,73.0,71.0,6.0,622391.2,181.0,73.0
254,0,77.0,74.0,24.0,622389.8,181.0,77.0
255,0,44.0,56.0,16.0,622376.5,181.0,44.0
256,0,70.0,46.0,22.0,622346.94,181.0,70.0
257,0,69.0,75.0,22.0,622344.1,181.0,69.0
258,0,63.0,51.0,16.0,622336.6,181.0,63.0
259,0,82.0,61.0,19.0,622326.2,181.0,82.0
260,0,66.0,71.0,7.0,622318.4,181.0,66.0
261,0,66.0,73.0,10.0,622242.7,181.0,66.0
262,0,68.0,52.0,23.0,622236.9,181.0,68.0
263,0,73.0,59.0,6.0,622204.44,181.0,73.0
264,0,63.0,77.0,27.0,622192.8,181.0,63.0
265,0,58.0,48.0,9.0,622160.4,181.0,58.0
266,0,60.0,60.0,5.0,622058.6,181.0,60.0
267,0,60.0,75.0,29.0,622051.5,181.0,60.0
268,0,80.0,74.0,16.0,622038.9,181.0,80.0
269,0,62.0,76.0,7.0,622014.7,181.0,62.0
270,0,64.0,53.0,6.0,622010.8,181.0,64.0
271,0,82.0,71.0,23.0,622002.6,181.0,82.0
272,0,51.0,72.0,14.0,622000.9,181.0,51.0
273,0,58.0,75.0,18.0,621967.94,181.0,58.0
274,0,59.0,63.0,34.0,621909.9,181.0,59.0
275,0,71.0,63.0,6.0,621909.06,181.0,71.0
276,0,57.0,80.0,19.0,621899.7,181.0,57.0
277,0,77.0,67.0,21.0,621889.94,181.0,77.0
278,0,76.0,54.0,12.0,621884.8,181.0,76.0
279,0,57.0,79.0,8.0,621876.4,181.0,57.0
280,0,78.0,50.0,16.0,621874.06,181.0,78.0
281,0,51.0,50.0,25.0,621869.2,181.0,51.0
282,0,57.0,54.0,10.0,621834.75,181.0,57.0
283,0,72.0,61.0,11.0,621825.2,181.0,72.0
284,0,63.0,77.0,33.0,621820.8,181.0,63.0
285,0,73.0,63.0,36.0,621814.4,181.0,73.0
286,0,68.0,77.0,13.0,621809.06,181.0,68.0
287,0,57.0,48.0,25.0,621793.25,181.0,57.0
288,0,51.0,53.0,10.0,621737.75,181.0,51.0
289,0,47.0,69.0,18.0,621728.7,181.0,47.0
290,0,76.0,67.0,28.0,621691.0,181.0,76.0
291,0,70.0,67.0,4.0,621673.3,181.0,70.0
292,0,57.0,51.0,31.0,621624.44,181.0,57.0
293,0,59.0,47.0,30.0,621567.94,181.0,59.0
294,0,49.0,60.0,24.0,621511.4,181.0,49.0
295,0,75.0,60.0,28.0,621507.6,181.0,75.0
296,0,70.0,54.0,35.0,621492.5,181.0,70.0
297,0,71.0,71.0,36.0,621448.4,181.0,71.0
298,0,81.0,66.0,24.0,621439.75,181.0,81.0
299,0,50.0,51.0,19.0,621393.7,181.0,50.0
300,0,49.0,69.0,21.0,621386.2,181.0,49.0
301,0,74.0,48.0,26.0,621368.6,181.0,74.0
302,0,79.0,53.0,14.0,621353.2,181.0,79.0
303,0,60.0,64.0,37.0,621348.2,181.0,60.0
304,0,51.0,59.0,10.0,621336.2,181.0,51.0
305,0,67.0,76.0,8.0,621326.25,181.0,67.0
306,0,49.0,55.0,26.0,621283.0,181.0,49.0
307,0,48.0,69.0,15.0,621239.56,181.0,48.0
308,0,54.0,50.0,18.0,621219.25,181.0,54.0
309,0,78.0,72.0,33.0,621216.25,181.0,78.0
310,0,56.0,74.0,6.0,621161.2,181.0,56.0
311,0,59.0,76.0,34.0,621129.4,181.0,59.0
312,0,55.0,60.0,31.0,621120.9,181.0,55.0
313,0,61.0,79.0,19.0,621105.25,181.0,61.0
314,0,69.0,73.0,33.0,621103.94,181.0,69.0
315,0,58.0,69.0,37.0,621094.9,181.0,58.0
316,0,65.0,48.0,13.0,621061.4,181.0,65.0
317,0,52.0,72.0,33.0,621032.56,181.0,52.0
318,0,60.0,56.0,6.0,621029.94,181.0,60.0
319,0,72.0,77.0,29.0,621012.56,181.0,72.0
320,0,47.0,61.0,12.0,620959.8,181.0,47.0
321,0,52.0,75.0,29.0,620953.06,181.0,52.0
322,0,73.0,64.0,9.0,620946.94,181.0,73.0
323,0,69.0,83.0,21.0,620944.06,181.0,69.0
324,0,55.0,62.0,34.0,620940.2,181.0,55.0
325,0,67.0,67.0,36.0,620938.75,181.0,67.0
326,0,50.0,70.0,8.0,620910.1,181.0,50.0
327,0,71.0,53.0,21.0,620901.4,181.0,71.0
328,0,72.0,69.0,14.0,620894.75,181.0,72.0
329,0,50.0,61.0,18.0,620885.7,181.0,50.0
330,0,60.0,80.0,26.0,620885.44,181.0,60.0
331,0,44.0,62.0,25.0,620866.0,181.0,44.0
332,0,51.0,58.0,28.0,620850.25,181.0,51.0
333,0,56.0,47.0,21.0,620841.06,181.0,56.0
334,0,76.0,58.0,31.0,620801.3,181.0,76.0
335,0,53.0,61.0,8.0,620786.7,181.0,53.0
336,0,55.0,54.0,35.0,620784.2,181.0,55.0
337,0,68.0,79.0,27.0,620738.6,181.0,68.0
338,0,64.0,58.0,6.0,620738.5,181.0,64.0
339,0,56.0,65.0,4.0,620731.4,181.0,56.0
340,0,56.0,49.0,15.0,620727.56,181.0,56.0
341,0,69.0,68.0,23.0,620703.75,181.0,69.0
342,0,77.0,69.0,6.0,620684.0,181.0,77.0
343,0,50.0,75.0,25.0,620646.1,181.0,50.0
344,0,69.0,78.0,10.0,620634.3,181.0,69.0
345,0,52.0,57.0,32.0,620598.8,181.0,52.0
346,0,47.0,64.0,16.0,620578.4,181.0,47.0
347,0,68.0,81.0,14.0,620559.06,181.0,68.0
348,0,70.0,52.0,9.0,620555.3,181.0,70.0
349,0,82.0,55.0,16.0,620539.9,181.0,82.0
350,0,49.0,74.0,18.0,620510.6,181.0,49.0
351,0,58.0,47.0,17.0,620495.9,181.0,58.0
352,0,75.0,76.0,14.0,620489.94,181.0,75.0
353,0,61.0,55.0,35.0,620486.6,181.0,61.0
354,0,56.0,57.0,33.0,620481.56,181.0,56.0
355,0,81.0,62.0,23.0,620453.7,181.0,81.0
356,0,65.0,77.0,21.0,620443.8,181.0,65.0
357,0,64.0,84.0,17.0,620418.94,181.0,64.0
358,0,45.0,62.0,22.0,620392.75,181.0,45.0
359,0,84.0,56.0,19.0,620333.94,181.0,84.0
360,0,68.0,51.0,33.0,620323.5,181.0,68.0
361,0,70.0,84.0,17.0,620323.0,181.0,70.0
362,0,76.0,66.0,34.0,620311.1,181.0,76.0
363,0,62.0,46.0,26.0,620309.94,181.0,62.0
364,0,73.0,84.0,24.0,620217.9,181.0,73.0
365,0,59.0,80.0,16.0,620215.25,181.0,59.0
366,0,64.0,80.0,9.0,620205.94,181.0,64.0
367,0,73.0,72.0,24.0,620186.5,181.0,73.0
368,0,46.0,59.0,7.0,620160.7,181.0,46.0
369,0,70.0,59.0,34.0,620138.9,181.0,70.0
370,0,66.0,48.0,21.0,620123.5,181.0,66.0
371,0,58.0,74.0,13.0,620107.4,181.0,58.0
372,0,73.0,79.0,19.0,620079.25,181.0,73.0
373,0,55.0,75.0,31.0,620063.56,181.0,55.0
374,0,47.0,59.0,27.0,620062.9,181.0,47.0
375,0,50.0,68.0,12.0,620046.8,181.0,50.0
376,0,60.0,55.0,31.0,619993.7,181.0,60.0
377,0,46.0,51.0,13.0,619990.75,181.0,46.0
378,0,75.0,52.0,26.0,619967.56,181.0,75.0
379,0,49.0,74.0,12.0,619960.1,181.0,49.0
380,0,47.0,50.0,23.0,619939.8,181.0,47.0
381,0,81.0,59.0,8.0,619901.06,181.0,81.0
382,0,72.0,49.0,15.0,619894.25,181.0,72.0
383,0,69.0,73.0,5.0,619890.56,181.0,69.0
384,0,52.0,77.0,21.0,619853.1,181.0,52.0
385,0,52.0,55.0,24.0,619791.8,181.0,52.0
386,0,63.0,54.0,14.0,619777.8,181.0,63.0
387,0,61.0,50.0,32.0,619760.9,181.0,61.0
388,0,66.0,45.0,24.0,619728.6,181.0,66.0
389,0,55.0,71.0,9.0,619727.9,181.0,55.0
390,0,79.0,69.0,11.0,619722.1,181.0,79.0
391,0,57.0,80.0,30.0,619698.3,181.0,57.0
392,0,53.0,55.0,7.0,619698.0,181.0,53.0
393,0,53.0,67.0,33.0,619671.25,181.0,53.0
394,0,73.0,55.0,5.0,619670.75,181.0,73.0
395,0,70.0,71.0,8.0,619666.9,181.0,70.0
396,0,45.0,64.0,28.0,619652.5,181.0,45.0
397,0,57.0,59.0,36.0,619650.5,181.0,57.0
398,0,76.0,62.0,4.0,619640.5,181.0,76.0
399,0,63.0,78.0,30.0,619625.2,181.0,63.0
400,0,78.0,59.0,12.0,619600.8,181.0,78.0
401,0,77.0,82.0,24.0,619579.06,181.0,77.0
402,0,83.0,56.0,23.0,619571.25,181.0,83.0
403,0,72.0,80.0,14.0,619535.44,181.0,72.0
404,0,52.0,77.0,18.0,619513.0,181.0,52.0
405,0,81.0,71.0,27.0,619511.94,181.0,81.0
406,0,81.0,59.0,28.0,619502.25,181.0,81.0
407,0,62.0,76.0,4.0,619501.06,181.0,62.0
408,0,70.0,48.0,10.0,619497.75,181.0,70.0
409,0,48.0,59.0,21.0,619493.7,181.0,48.0
410,0,78.0,54.0,29.0,619471.44,181.0,78.0
411,0,44.0,70.0,21.0,619466.56,181.0,44.0
412,0,74.0,53.0,30.0,619460.06,181.0,74.0
413,0,50.0,64.0,6.0,619390.75,181.0,50.0
414,0,53.0,51.0,28.0,619387.8,181.0,53.0
415,0,51.0,53.0,32.0,619386.9,181.0,51.0
416,0,77.0,48.0,19.0,619376.1,181.0,77.0
417,0,79.0,62.0,32.0,619367.94,181.0,79.0
418,0,74.0,55.0,9.0,619356.5,181.0,74.0
419,0,73.0,67.0,7.0,619356.0,181.0,73.0
420,0,47.0,69.0,29.0,619336.3,181.0,47.0
421,0,53.0,68.0,14.0,619292.6,181.0,53.0
422,0,69.0,45.0,18.0,619284.6,181.0,69.0
423,0,71.0,51.0,28.0,619241.2,181.0,71.0
424,0,78.0,54.0,8.0,619218.7,181.0,78.0
425,0,80.0,67.0,27.0,619190.75,181.0,80.0
426,0,55.0,48.0,11.0,619160.94,181.0,55.0
427,0,51.0,55.0,15.0,619156.4,181.0,51.0
428,0,80.0,53.0,25.0,619150.2,181.0,80.0
429,0,43.0,67.0,15.0,619144.6,181.0,43.0
430,0,55.0,66.0,37.0,619129.5,181.0,55.0
431,0,72.0,67.0,36.0,619120.44,181.0,72.0
432,0,68.0,79.0,33.0,619119.94,181.0,68.0
433,0,76.0,80.0,16.0,619105.94,181.0,76.0
434,0,61.0,83.0,21.0,619076.7,181.0,61.0
435,0,81.0,59.0,14.0,619075.75,181.0,81.0
436,0,66.0,49.0,31.0,619060.8,181.0,66.0
437,0,54.0,81.0,16.0,619059.44,181.0,54.0
438,0,68.0,83.0,25.0,619052.44,181.0,68.0
439,0,77.0,66.0,8.0,619039.25,181.0,77.0
440,0,73.0,52.0,33.0,619025.0,181.0,73.0
441,0,53.0,50.0,21.0,619013.0,181.0,53.0
442,0,74.0,75.0,10.0,619012.94,181.0,74.0
443,0,73.0,79.0,32.0,618996.1,181.0,73.0
444,0,60.0,45.0,20.0,618993.5,181.0,60.0
445,0,50.0,79.0,23.0,618989.6,181.0,50.0
446,0,59.0,81.0,10.0,618859.8,181.0,59.0
447,0,53.0,78.0,12.0,618858.06,181.0,53.0
448,0,46.0,66.0,23.0,618850.2,181.0,46.0
449,0,46.0,67.0,8.0,618841.2,181.0,46.0
450,0,82.0,72.0,18.0,618834.6,181.0,82.0
451,0,56.0,72.0,34.0,618817.94,181.0,56.0
452,0,75.0,49.0,31.0,618805.06,181.0,75.0
453,0,80.0,78.0,23.0,618800.75,181.0,80.0
454,0,75.0,81.0,21.0,618798.4,181.0,75.0
455,0,84.0,68.0,26.0,618791.4,181.0,84.0
456,0,56.0,81.0,23.0,618789.56,181.0,56.0
457,0,67.0,72.0,36.0,618771.4,181.0,67.0
458,0,77.0,48.0,24.0,618762.8,181.0,77.0
459,0,83.0,69.0,20.0,618750.2,181.0,83.0
460,0,58.0,82.0,13.0,618698.56,181.0,58.0
461,0,74.0,58.0,36.0,618679.5,181.0,74.0
462,0,47.0,54.0,9.0,618651.0,181.0,47.0
463,0,64.0,48.0,6.0,618626.8,181.0,64.0
464,0,48.0,76.0,21.0,618620.7,181.0,48.0
465,0,49.0,67.0,34.0,618618.6,181.0,49.0
466,0,75.0,66.0,4.0,618586.25,181.0,75.0
467,0,77.0,60.0,34.0,618567.4,181.0,77.0
468,0,83.0,66.0,17.0,618554.7,181.0,83.0
469,0,45.0,68.0,26.0,618545.0,181.0,45.0
470,0,64.0,82.0,14.0,618540.06,181.0,64.0
471,0,53.0,74.0,36.0,618521.25,181.0,53.0
472,0,48.0,57.0,30.0,618493.4,181.0,48.0
473,0,74.0,69.0,19.0,618487.25,181.0,74.0
474,0,79.0,79.0,27.0,618479.06,181.0,79.0
475,0,50.0,69.0,27.0,618477.0,181.0,50.0
476,0,80.0,63.0,10.0,618463.5,181.0,80.0
477,0,67.0,83.0,28.0,618455.94,181.0,67.0
478,0,56.0,43.0,19.0,618453.5,181.0,56.0
479,0,52.0,61.0,36.0,618450.0,181.0,52.0
480,0,86.0,64.0,21.0,618446.56,181.0,86.0
481,0,69.0,69.0,34.0,618442.0,181.0,69.0
