0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0030423882
5.0	0.0099569075
6.0	0.0036859706
7.0	0.0109525975
8.0	0.007248043
9.0	0.010087919
10.0	0.0071713435
11.0	0.009226373
12.0	0.006023929
13.0	0.009127165
14.0	0.008261657
15.0	0.008832741
16.0	0.006015632
17.0	0.0074321204
18.0	0.008325455
19.0	0.008600598
20.0	0.008848898
21.0	0.0074821524
22.0	0.009279285
23.0	0.010340884
24.0	0.00740418
25.0	0.0093956115
26.0	0.007878638
27.0	0.00833891
28.0	0.0074458458
29.0	0.008701746
30.0	0.008304223
31.0	0.009235822
32.0	0.0090569565
33.0	0.007969242
34.0	0.008432707
35.0	0.0088700615
36.0	0.007876868
37.0	0.00885335
38.0	0.008445591
39.0	0.007885178
40.0	0.008282057
41.0	0.007917541
42.0	0.008697651
43.0	0.008182975
44.0	0.009152804
45.0	0.0076728365
46.0	0.008317498
47.0	0.00987175
48.0	0.008539074
49.0	0.008366568
50.0	0.008878653
51.0	0.0074435133
52.0	0.0075625083
53.0	0.008828613
54.0	0.007536191
55.0	0.007893764
56.0	0.008238681
57.0	0.0075001493
58.0	0.009185672
59.0	0.0055798423
60.0	0.0026023735
61.0	7.234948E-4
62.0	5.476299E-5
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
101.0	0.0
102.0	0.0
103.0	0.0
