0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	7.947812E-4
5.0	0.010404409
6.0	0.0055023315
7.0	0.0047686873
8.0	0.0071530314
9.0	0.0086589325
10.0	0.009537375
11.0	0.008397036
12.0	0.00686691
13.0	0.009272448
14.0	0.008632968
15.0	0.0057685734
16.0	0.006502756
17.0	0.0077661476
18.0	0.0077330065
19.0	0.0073364424
20.0	0.012038028
21.0	0.0071530314
22.0	0.0071530314
23.0	0.0077617997
24.0	0.0072990116
25.0	0.00967763
26.0	0.007962808
27.0	0.007933362
28.0	0.0086589325
29.0	0.008729123
30.0	0.007270294
31.0	0.007607192
32.0	0.009904197
33.0	0.006939508
34.0	0.006634696
35.0	0.008865728
36.0	0.007936925
37.0	0.008011395
38.0	0.008453582
39.0	0.008511202
40.0	0.0068881037
41.0	0.009135196
42.0	0.007153031
43.0	0.0071530314
44.0	0.00851934
45.0	0.0067600072
46.0	0.008691317
47.0	0.008583637
48.0	0.007964199
49.0	0.007658801
50.0	0.008357007
51.0	0.008194734
52.0	0.008311141
53.0	0.0076878374
54.0	0.0076780245
55.0	0.0075396816
56.0	0.008355753
57.0	0.0077128336
58.0	0.008070086
59.0	0.005830622
60.0	0.0023646383
61.0	5.233925E-4
62.0	1.144485E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
