traj #,traj frame,x,y,z,intensity,area,frame1
111,0,60.0,50.0,21.0,625902.56,181.0,60.0
112,0,74.0,61.0,10.0,625882.7,181.0,74.0
113,0,56.0,69.0,27.0,625765.4,181.0,56.0
114,0,59.0,71.0,11.0,625763.4,181.0,59.0
115,0,76.0,64.0,16.0,625755.4,181.0,76.0
116,0,69.0,71.0,34.0,625748.8,181.0,69.0
117,0,73.0,69.0,28.0,625720.56,181.0,73.0
118,0,59.0,63.0,28.0,625613.7,181.0,59.0
119,0,68.0,51.0,15.0,625594.7,181.0,68.0
120,0,75.0,71.0,11.0,625590.75,181.0,75.0
121,0,68.0,63.0,11.0,625528.25,181.0,68.0
122,0,61.0,77.0,27.0,625509.56,181.0,61.0
123,0,74.0,55.0,17.0,625507.44,181.0,74.0
124,0,72.0,66.0,19.0,625501.5,181.0,72.0
125,0,65.0,81.0,17.0,625495.75,181.0,65.0
126,0,66.0,68.0,33.0,625452.5,181.0,66.0
127,0,77.0,67.0,21.0,625443.3,181.0,77.0
128,0,49.0,63.0,25.0,625428.3,181.0,49.0
129,0,70.0,68.0,7.0,625415.4,181.0,70.0
130,0,71.0,51.0,23.0,625396.5,181.0,71.0
131,0,66.0,62.0,30.0,625367.5,181.0,66.0
132,0,60.0,72.0,30.0,625309.06,181.0,60.0
133,0,58.0,52.0,19.0,625284.75,181.0,58.0
134,0,69.0,64.0,24.0,625186.0,181.0,69.0
135,0,62.0,54.0,31.0,625180.6,181.0,62.0
136,0,58.0,60.0,10.0,625172.3,181.0,58.0
137,0,71.0,69.0,11.0,625170.75,181.0,71.0
138,0,71.0,67.0,30.0,625170.06,181.0,71.0
139,0,74.0,74.0,17.0,625168.94,181.0,74.0
140,0,72.0,61.0,18.0,625125.0,181.0,72.0
141,0,59.0,74.0,15.0,625016.06,181.0,59.0
142,0,78.0,72.0,17.0,624976.0,181.0,78.0
143,0,73.0,58.0,23.0,624899.44,181.0,73.0
144,0,53.0,58.0,16.0,624869.7,181.0,53.0
145,0,59.0,76.0,21.0,624856.75,181.0,59.0
146,0,71.0,51.0,18.0,624827.06,181.0,71.0
147,0,62.0,75.0,13.0,624811.25,181.0,62.0
148,0,70.0,56.0,18.0,624784.94,181.0,70.0
149,0,66.0,55.0,33.0,624742.1,181.0,66.0
150,0,58.0,59.0,30.0,624731.44,181.0,58.0
151,0,74.0,54.0,14.0,624690.4,181.0,74.0
152,0,58.0,55.0,6.0,624630.25,181.0,58.0
153,0,61.0,57.0,8.0,624607.4,181.0,61.0
154,0,60.0,54.0,28.0,624515.3,181.0,60.0
155,0,70.0,59.0,11.0,624441.3,181.0,70.0
156,0,75.0,74.0,26.0,624426.1,181.0,75.0
157,0,75.0,59.0,26.0,624423.94,181.0,75.0
158,0,68.0,59.0,28.0,624412.9,181.0,68.0
159,0,70.0,53.0,10.0,624405.94,181.0,70.0
160,0,74.0,77.0,30.0,624405.4,181.0,74.0
161,0,54.0,70.0,31.0,624361.4,181.0,54.0
162,0,70.0,65.0,9.0,624348.0,181.0,70.0
163,0,70.0,65.0,27.0,624345.5,181.0,70.0
164,0,59.0,55.0,22.0,624311.75,181.0,59.0
165,0,67.0,81.0,20.0,624296.2,181.0,67.0
166,0,73.0,70.0,16.0,624253.06,181.0,73.0
167,0,51.0,72.0,15.0,624236.56,181.0,51.0
168,0,74.0,56.0,28.0,624235.5,181.0,74.0
169,0,46.0,67.0,21.0,624232.25,181.0,46.0
170,0,78.0,68.0,28.0,624210.6,181.0,78.0
171,0,60.0,53.0,12.0,624168.94,181.0,60.0
172,0,58.0,63.0,34.0,624153.06,181.0,58.0
173,0,75.0,72.0,21.0,624151.9,181.0,75.0
174,0,58.0,77.0,18.0,624137.75,181.0,58.0
175,0,55.0,73.0,28.0,624137.44,181.0,55.0
176,0,64.0,60.0,20.0,624096.3,181.0,64.0
177,0,60.0,62.0,37.0,624095.6,181.0,60.0
178,0,62.0,76.0,23.0,624062.7,181.0,62.0
179,0,54.0,62.0,8.0,624060.9,181.0,54.0
180,0,75.0,81.0,24.0,624020.7,181.0,75.0
181,0,59.0,77.0,10.0,624017.7,181.0,59.0
182,0,75.0,66.0,31.0,624006.56,181.0,75.0
183,0,72.0,66.0,34.0,624004.9,181.0,72.0
184,0,65.0,63.0,9.0,623999.8,181.0,65.0
185,0,69.0,49.0,21.0,623976.0,181.0,69.0
186,0,56.0,68.0,9.0,623972.44,181.0,56.0
187,0,63.0,59.0,25.0,623912.3,181.0,63.0
188,0,71.0,74.0,32.0,623877.8,181.0,71.0
189,0,68.0,74.0,10.0,623870.25,181.0,68.0
190,0,70.0,62.0,34.0,623844.56,181.0,70.0
191,0,71.0,75.0,26.0,623825.0,181.0,71.0
192,0,64.0,60.0,7.0,623824.0,181.0,64.0
193,0,59.0,66.0,17.0,623816.5,181.0,59.0
194,0,57.0,56.0,9.0,623789.56,181.0,57.0
195,0,62.0,50.0,15.0,623763.1,181.0,62.0
196,0,78.0,74.0,23.0,623668.0,181.0,78.0
197,0,54.0,77.0,27.0,623664.2,181.0,54.0
198,0,73.0,73.0,14.0,623646.9,181.0,73.0
199,0,57.0,63.0,6.0,623644.9,181.0,57.0
200,0,72.0,48.0,25.0,623622.56,181.0,72.0
201,0,76.0,70.0,24.0,623598.4,181.0,76.0
202,0,66.0,78.0,14.0,623545.94,181.0,66.0
203,0,52.0,79.0,24.0,623520.94,181.0,52.0
204,0,59.0,70.0,33.0,623502.6,181.0,59.0
205,0,49.0,68.0,11.0,623498.44,181.0,49.0
206,0,55.0,78.0,21.0,623465.44,181.0,55.0
207,0,64.0,77.0,30.0,623444.0,181.0,64.0
208,0,78.0,58.0,17.0,623434.0,181.0,78.0
209,0,61.0,47.0,23.0,623424.75,181.0,61.0
210,0,50.0,70.0,22.0,623424.56,181.0,50.0
211,0,62.0,69.0,7.0,623424.25,181.0,62.0
212,0,70.0,53.0,30.0,623410.56,181.0,70.0
213,0,66.0,55.0,15.0,623372.75,181.0,66.0
214,0,58.0,77.0,32.0,623361.7,181.0,58.0
215,0,58.0,73.0,6.0,623347.8,181.0,58.0
216,0,69.0,59.0,8.0,623340.25,181.0,69.0
217,0,51.0,60.0,14.0,623326.4,181.0,51.0
218,0,64.0,71.0,31.0,623292.0,181.0,64.0
219,0,52.0,66.0,9.0,623227.44,181.0,52.0
220,0,49.0,57.0,18.0,623187.9,181.0,49.0
221,0,71.0,55.0,7.0,623183.0,181.0,71.0
222,0,62.0,58.0,30.0,623182.56,181.0,62.0
223,0,57.0,59.0,33.0,623122.75,181.0,57.0
224,0,58.0,57.0,12.0,623113.25,181.0,58.0
225,0,64.0,56.0,10.0,623029.2,181.0,64.0
226,0,49.0,67.0,18.0,622996.1,181.0,49.0
227,0,67.0,52.0,26.0,622974.9,181.0,67.0
228,0,50.0,68.0,28.0,622962.7,181.0,50.0
229,0,69.0,73.0,6.0,622940.9,181.0,69.0
230,0,51.0,72.0,27.0,622939.44,181.0,51.0
231,0,47.0,59.0,16.0,622934.1,181.0,47.0
232,0,55.0,74.0,11.0,622902.8,181.0,55.0
233,0,56.0,71.0,13.0,622898.1,181.0,56.0
234,0,79.0,58.0,21.0,622863.9,181.0,79.0
235,0,63.0,66.0,35.0,622861.94,181.0,63.0
236,0,78.0,63.0,13.0,622855.56,181.0,78.0
237,0,54.0,66.0,32.0,622834.44,181.0,54.0
238,0,78.0,62.0,10.0,622795.2,181.0,78.0
239,0,66.0,79.0,10.0,622792.0,181.0,66.0
240,0,74.0,54.0,21.0,622775.56,181.0,74.0
241,0,71.0,77.0,17.0,622766.25,181.0,71.0
242,0,55.0,60.0,25.0,622743.0,181.0,55.0
243,0,64.0,52.0,9.0,622741.2,181.0,64.0
244,0,75.0,64.0,7.0,622738.0,181.0,75.0
245,0,55.0,64.0,15.0,622736.4,181.0,55.0
246,0,52.0,76.0,16.0,622721.25,181.0,52.0
247,0,57.0,52.0,24.0,622636.4,181.0,57.0
248,0,69.0,77.0,12.0,622596.1,181.0,69.0
249,0,51.0,75.0,21.0,622593.3,181.0,51.0
250,0,54.0,61.0,4.0,622571.75,181.0,54.0
251,0,66.0,72.0,25.0,622556.25,181.0,66.0
252,0,76.0,52.0,27.0,622521.6,181.0,76.0
253,0,76.0,61.0,22.0,622444.75,181.0,76.0
254,0,65.0,80.0,23.0,622442.8,181.0,65.0
255,0,77.0,53.0,12.0,622401.2,181.0,77.0
256,0,54.0,75.0,23.0,622399.4,181.0,54.0
257,0,62.0,50.0,18.0,622396.94,181.0,62.0
258,0,74.0,59.0,16.0,622384.4,181.0,74.0
259,0,76.0,75.0,11.0,622355.4,181.0,76.0
260,0,77.0,63.0,28.0,622354.94,181.0,77.0
261,0,53.0,78.0,30.0,622323.9,181.0,53.0
262,0,48.0,68.0,14.0,622280.8,181.0,48.0
263,0,73.0,59.0,7.0,622263.56,181.0,73.0
264,0,48.0,59.0,21.0,622247.5,181.0,48.0
265,0,61.0,59.0,5.0,622231.25,181.0,61.0
266,0,72.0,78.0,14.0,622224.3,181.0,72.0
267,0,67.0,54.0,5.0,622221.4,181.0,67.0
268,0,66.0,75.0,32.0,622203.3,181.0,66.0
269,0,79.0,65.0,18.0,622176.7,181.0,79.0
270,0,67.0,48.0,13.0,622122.1,181.0,67.0
271,0,58.0,52.0,15.0,622102.9,181.0,58.0
272,0,53.0,63.0,11.0,622098.4,181.0,53.0
273,0,75.0,73.0,29.0,622077.4,181.0,75.0
274,0,49.0,67.0,33.0,622055.5,181.0,49.0
275,0,61.0,49.0,26.0,622031.0,181.0,61.0
276,0,79.0,68.0,16.0,622025.06,181.0,79.0
277,0,56.0,59.0,22.0,622000.6,181.0,56.0
278,0,65.0,48.0,22.0,621989.4,181.0,65.0
279,0,78.0,52.0,22.0,621961.8,181.0,78.0
280,0,61.0,79.0,13.0,621952.44,181.0,61.0
281,0,53.0,56.0,27.0,621938.4,181.0,53.0
282,0,68.0,65.0,4.0,621930.44,181.0,68.0
283,0,79.0,59.0,24.0,621917.56,181.0,79.0
284,0,50.0,67.0,24.0,621893.1,181.0,50.0
285,0,51.0,63.0,19.0,621885.3,181.0,51.0
286,0,66.0,59.0,34.0,621836.9,181.0,66.0
287,0,72.0,78.0,20.0,621836.25,181.0,72.0
288,0,76.0,67.0,9.0,621799.06,181.0,76.0
289,0,52.0,68.0,15.0,621796.7,181.0,52.0
290,0,63.0,74.0,9.0,621775.75,181.0,63.0
291,0,55.0,53.0,17.0,621766.8,181.0,55.0
292,0,50.0,52.0,17.0,621735.8,181.0,50.0
293,0,50.0,63.0,28.0,621727.0,181.0,50.0
294,0,74.0,56.0,10.0,621681.25,181.0,74.0
295,0,52.0,71.0,7.0,621659.7,181.0,52.0
296,0,56.0,46.0,21.0,621622.4,181.0,56.0
297,0,62.0,48.0,32.0,621608.4,181.0,62.0
298,0,59.0,80.0,16.0,621569.4,181.0,59.0
299,0,57.0,76.0,13.0,621566.9,181.0,57.0
300,0,74.0,60.0,33.0,621540.44,181.0,74.0
301,0,56.0,51.0,11.0,621497.0,181.0,56.0
302,0,50.0,72.0,19.0,621494.25,181.0,50.0
303,0,69.0,80.0,25.0,621491.44,181.0,69.0
304,0,63.0,75.0,4.0,621482.44,181.0,63.0
305,0,66.0,51.0,30.0,621475.75,181.0,66.0
306,0,54.0,58.0,31.0,621473.94,181.0,54.0
307,0,81.0,71.0,21.0,621387.9,181.0,81.0
308,0,58.0,79.0,25.0,621348.94,181.0,58.0
309,0,64.0,62.0,36.0,621335.75,181.0,64.0
310,0,67.0,46.0,16.0,621299.0,181.0,67.0
311,0,76.0,55.0,6.0,621291.94,181.0,76.0
312,0,66.0,69.0,6.0,621273.5,181.0,66.0
313,0,82.0,63.0,23.0,621252.9,181.0,82.0
314,0,62.0,56.0,34.0,621242.1,181.0,62.0
315,0,56.0,67.0,4.0,621143.94,181.0,56.0
316,0,55.0,49.0,19.0,621143.4,181.0,55.0
317,0,59.0,67.0,35.0,621099.75,181.0,59.0
318,0,82.0,67.0,22.0,621092.75,181.0,82.0
319,0,71.0,56.0,33.0,621087.9,181.0,71.0
320,0,68.0,70.0,31.0,621039.6,181.0,68.0
321,0,49.0,55.0,22.0,621017.6,181.0,49.0
322,0,54.0,50.0,15.0,620996.5,181.0,54.0
323,0,83.0,68.0,14.0,620982.7,181.0,83.0
324,0,74.0,48.0,22.0,620958.3,181.0,74.0
325,0,66.0,46.0,19.0,620935.7,181.0,66.0
326,0,55.0,70.0,36.0,620927.94,181.0,55.0
327,0,61.0,48.0,10.0,620910.44,181.0,61.0
328,0,76.0,76.0,20.0,620900.1,181.0,76.0
329,0,48.0,59.0,24.0,620893.9,181.0,48.0
330,0,71.0,60.0,37.0,620862.1,181.0,71.0
331,0,53.0,56.0,8.0,620859.4,181.0,53.0
332,0,67.0,50.0,33.0,620770.75,181.0,67.0
333,0,46.0,65.0,16.0,620729.56,181.0,46.0
334,0,64.0,66.0,4.0,620721.25,181.0,64.0
335,0,77.0,58.0,14.0,620719.44,181.0,77.0
336,0,61.0,73.0,35.0,620701.25,181.0,61.0
337,0,48.0,64.0,13.0,620660.06,181.0,48.0
338,0,59.0,52.0,9.0,620627.2,181.0,59.0
339,0,72.0,60.0,4.0,620613.9,181.0,72.0
340,0,68.0,49.0,7.0,620605.44,181.0,68.0
341,0,57.0,78.0,29.0,620603.06,181.0,57.0
342,0,59.0,47.0,19.0,620602.44,181.0,59.0
343,0,52.0,76.0,13.0,620588.25,181.0,52.0
344,0,48.0,59.0,12.0,620561.0,181.0,48.0
345,0,51.0,54.0,31.0,620521.8,181.0,51.0
346,0,45.0,70.0,17.0,620513.25,181.0,45.0
347,0,78.0,57.0,11.0,620500.44,181.0,78.0
348,0,53.0,63.0,37.0,620481.9,181.0,53.0
349,0,80.0,62.0,16.0,620444.5,181.0,80.0
350,0,71.0,79.0,33.0,620411.4,181.0,71.0
351,0,53.0,50.0,29.0,620394.0,181.0,53.0
352,0,59.0,80.0,22.0,620382.8,181.0,59.0
353,0,47.0,57.0,27.0,620333.6,181.0,47.0
354,0,71.0,78.0,28.0,620307.2,181.0,71.0
355,0,78.0,51.0,16.0,620304.56,181.0,78.0
356,0,58.0,50.0,29.0,620287.1,181.0,58.0
357,0,67.0,60.0,5.0,620282.9,181.0,67.0
358,0,59.0,70.0,4.0,620277.7,181.0,59.0
359,0,80.0,69.0,9.0,620277.6,181.0,80.0
360,0,57.0,55.0,32.0,620247.7,181.0,57.0
361,0,47.0,74.0,16.0,620243.6,181.0,47.0
362,0,64.0,84.0,21.0,620240.75,181.0,64.0
363,0,78.0,59.0,28.0,620229.25,181.0,78.0
364,0,78.0,55.0,19.0,620198.4,181.0,78.0
365,0,57.0,82.0,27.0,620184.8,181.0,57.0
366,0,49.0,62.0,10.0,620167.3,181.0,49.0
367,0,61.0,85.0,24.0,620147.4,181.0,61.0
368,0,73.0,49.0,12.0,620136.6,181.0,73.0
369,0,48.0,62.0,34.0,620133.4,181.0,48.0
370,0,62.0,50.0,7.0,620120.44,181.0,62.0
371,0,72.0,75.0,9.0,620111.0,181.0,72.0
372,0,48.0,75.0,26.0,620104.1,181.0,48.0
373,0,73.0,75.0,5.0,620100.7,181.0,73.0
374,0,83.0,56.0,20.0,620064.4,181.0,83.0
375,0,59.0,84.0,21.0,620057.25,181.0,59.0
376,0,85.0,57.0,23.0,620026.3,181.0,85.0
377,0,54.0,75.0,19.0,620011.6,181.0,54.0
378,0,54.0,67.0,29.0,619984.56,181.0,54.0
379,0,70.0,56.0,36.0,619971.6,181.0,70.0
380,0,61.0,80.0,29.0,619969.44,181.0,61.0
381,0,70.0,82.0,22.0,619926.94,181.0,70.0
382,0,66.0,55.0,29.0,619918.2,181.0,66.0
383,0,78.0,66.0,34.0,619915.25,181.0,78.0
384,0,81.0,57.0,15.0,619867.7,181.0,81.0
385,0,82.0,62.0,19.0,619863.94,181.0,82.0
386,0,49.0,75.0,11.0,619838.9,181.0,49.0
387,0,68.0,71.0,37.0,619837.25,181.0,68.0
388,0,55.0,74.0,8.0,619807.56,181.0,55.0
389,0,58.0,51.0,32.0,619805.56,181.0,58.0
390,0,75.0,79.0,17.0,619787.75,181.0,75.0
391,0,62.0,44.0,25.0,619766.5,181.0,62.0
392,0,53.0,69.0,11.0,619744.9,181.0,53.0
393,0,80.0,55.0,24.0,619733.2,181.0,80.0
394,0,54.0,51.0,22.0,619689.75,181.0,54.0
395,0,68.0,79.0,7.0,619687.3,181.0,68.0
396,0,47.0,62.0,18.0,619684.1,181.0,47.0
397,0,52.0,60.0,33.0,619667.56,181.0,52.0
398,0,74.0,55.0,31.0,619641.4,181.0,74.0
399,0,71.0,44.0,20.0,619624.44,181.0,71.0
400,0,79.0,61.0,32.0,619624.06,181.0,79.0
401,0,45.0,71.0,28.0,619611.2,181.0,45.0
402,0,70.0,49.0,28.0,619596.0,181.0,70.0
403,0,82.0,60.0,12.0,619586.44,181.0,82.0
404,0,78.0,73.0,8.0,619574.44,181.0,78.0
405,0,52.0,81.0,15.0,619566.75,181.0,52.0
406,0,60.0,81.0,33.0,619554.8,181.0,60.0
407,0,75.0,70.0,32.0,619498.7,181.0,75.0
408,0,70.0,83.0,28.0,619480.2,181.0,70.0
409,0,78.0,77.0,14.0,619469.2,181.0,78.0
410,0,68.0,63.0,7.0,619448.94,181.0,68.0
411,0,62.0,54.0,5.0,619409.0,181.0,62.0
412,0,48.0,55.0,14.0,619400.0,181.0,48.0
413,0,81.0,70.0,24.0,619399.0,181.0,81.0
414,0,68.0,48.0,24.0,619364.44,181.0,68.0
415,0,48.0,72.0,9.0,619345.94,181.0,48.0
416,0,50.0,53.0,11.0,619338.0,181.0,50.0
417,0,66.0,77.0,36.0,619331.06,181.0,66.0
418,0,55.0,74.0,33.0,619325.56,181.0,55.0
419,0,72.0,82.0,18.0,619322.25,181.0,72.0
420,0,50.0,52.0,24.0,619313.0,181.0,50.0
421,0,68.0,82.0,13.0,619277.5,181.0,68.0
422,0,50.0,60.0,7.0,619260.3,181.0,50.0
423,0,63.0,50.0,12.0,619259.56,181.0,63.0
424,0,65.0,55.0,36.0,619211.25,181.0,65.0
425,0,46.0,61.0,28.0,619197.94,181.0,46.0
426,0,67.0,55.0,8.0,619143.75,181.0,67.0
427,0,48.0,78.0,19.0,619135.7,181.0,48.0
428,0,50.0,73.0,24.0,619121.7,181.0,50.0
429,0,76.0,74.0,32.0,619121.06,181.0,76.0
430,0,82.0,68.0,19.0,619116.75,181.0,82.0
431,0,58.0,56.0,35.0,619085.2,181.0,58.0
432,0,54.0,55.0,11.0,619077.94,181.0,54.0
433,0,50.0,58.0,29.0,619060.8,181.0,50.0
434,0,75.0,48.0,18.0,619056.1,181.0,75.0
435,0,72.0,50.0,15.0,619040.7,181.0,72.0
436,0,66.0,48.0,28.0,619034.75,181.0,66.0
437,0,75.0,51.0,8.0,619024.06,181.0,75.0
438,0,48.0,69.0,7.0,618991.3,181.0,48.0
439,0,66.0,74.0,13.0,618983.6,181.0,66.0
440,0,60.0,83.0,13.0,618981.2,181.0,60.0
441,0,77.0,80.0,21.0,618974.94,181.0,77.0
442,0,68.0,78.0,30.0,618965.25,181.0,68.0
443,0,76.0,77.0,7.0,618960.6,181.0,76.0
444,0,62.0,82.0,26.0,618931.6,181.0,62.0
445,0,78.0,54.0,32.0,618928.25,181.0,78.0
446,0,59.0,77.0,6.0,618907.06,181.0,59.0
447,0,73.0,86.0,22.0,618902.7,181.0,73.0
448,0,50.0,63.0,31.0,618885.6,181.0,50.0
449,0,79.0,67.0,31.0,618868.1,181.0,79.0
450,0,75.0,59.0,30.0,618832.5,181.0,75.0
451,0,83.0,72.0,17.0,618822.06,181.0,83.0
452,0,78.0,76.0,29.0,618770.3,181.0,78.0
453,0,80.0,76.0,25.0,618769.0,181.0,80.0
454,0,61.0,60.0,34.0,618768.25,181.0,61.0
455,0,45.0,66.0,25.0,618759.56,181.0,45.0
456,0,54.0,48.0,8.0,618758.2,181.0,54.0
457,0,53.0,80.0,12.0,618757.56,181.0,53.0
458,0,72.0,78.0,23.0,618754.9,181.0,72.0
459,0,45.0,63.0,21.0,618735.0,181.0,45.0
460,0,49.0,51.0,21.0,618724.6,181.0,49.0
461,0,48.0,70.0,31.0,618723.94,181.0,48.0
462,0,63.0,51.0,34.0,618684.44,181.0,63.0
463,0,81.0,66.0,25.0,618667.5,181.0,81.0
464,0,51.0,77.0,9.0,618649.5,181.0,51.0
465,0,81.0,65.0,28.0,618643.75,181.0,81.0
466,0,73.0,69.0,5.0,618634.6,181.0,73.0
467,0,68.0,84.0,24.0,618633.25,181.0,68.0
468,0,67.0,65.0,36.0,618627.7,181.0,67.0
469,0,65.0,44.0,12.0,618596.3,181.0,65.0
470,0,83.0,59.0,17.0,618586.3,181.0,83.0
471,0,65.0,43.0,21.0,618571.7,181.0,65.0
472,0,74.0,71.0,8.0,618558.0,181.0,74.0
473,0,75.0,50.0,31.0,618515.3,181.0,75.0
474,0,76.0,50.0,34.0,618491.94,181.0,76.0
475,0,69.0,84.0,16.0,618467.8,181.0,69.0
476,0,52.0,66.0,4.0,618459.2,181.0,52.0
477,0,84.0,70.0,26.0,618427.3,181.0,84.0
478,0,54.0,51.0,26.0,618411.9,181.0,54.0
479,0,56.0,55.0,29.0,618379.4,181.0,56.0
480,0,46.0,75.0,22.0,618358.56,181.0,46.0
481,0,74.0,43.0,23.0,618332.1,181.0,74.0
