traj #,traj frame,x,y,z,intensity,area,frame1
1709,0,52.0,94.0,20.0,597132.56,181.0,52.0
1710,0,53.0,97.0,28.0,597131.25,181.0,53.0
1711,0,35.0,62.0,4.0,597107.6,181.0,35.0
1712,0,57.0,95.0,29.0,597104.6,181.0,57.0
1713,0,70.0,96.0,32.0,597101.0,181.0,70.0
1714,0,37.0,46.0,29.0,597078.2,181.0,37.0
1715,0,35.0,66.0,37.0,597055.5,181.0,35.0
1716,0,89.0,87.0,17.0,597037.56,181.0,89.0
1717,0,79.0,32.0,20.0,597009.6,181.0,79.0
1718,0,51.0,32.0,13.0,596985.5,181.0,51.0
1719,0,61.0,31.0,30.0,596952.6,181.0,61.0
1720,0,28.0,60.0,26.0,596942.94,181.0,28.0
1721,0,78.0,90.0,36.0,596904.7,181.0,78.0
1722,0,47.0,91.0,7.0,596903.9,181.0,47.0
1723,0,55.0,95.0,6.0,596901.56,181.0,55.0
1724,0,86.0,87.0,37.0,596882.4,181.0,86.0
1725,0,68.0,97.0,13.0,596867.4,181.0,68.0
1726,0,80.0,91.0,9.0,596861.7,181.0,80.0
1727,0,75.0,97.0,8.0,596842.25,181.0,75.0
1728,0,33.0,53.0,12.0,596801.0,181.0,33.0
1729,0,34.0,56.0,4.0,596798.8,181.0,34.0
1730,0,98.0,54.0,17.0,596796.06,181.0,98.0
1731,0,30.0,55.0,19.0,596788.75,181.0,30.0
1732,0,34.0,81.0,23.0,596773.5,181.0,34.0
1733,0,36.0,85.0,31.0,596769.06,181.0,36.0
1734,0,95.0,70.0,32.0,596746.6,181.0,95.0
1735,0,100.0,65.0,23.0,596743.1,181.0,100.0
1736,0,38.0,47.0,37.0,596730.5,181.0,38.0
1737,0,98.0,64.0,15.0,596720.44,181.0,98.0
1738,0,99.0,63.0,11.0,596707.3,181.0,99.0
1739,0,73.0,31.0,26.0,596695.8,181.0,73.0
1740,0,34.0,49.0,30.0,596671.75,181.0,34.0
1741,0,68.0,32.0,20.0,596671.2,181.0,68.0
1742,0,35.0,83.0,15.0,596665.4,181.0,35.0
1743,0,88.0,88.0,9.0,596661.0,181.0,88.0
1744,0,68.0,90.0,12.0,596627.56,181.0,68.0
1745,0,58.0,95.0,32.0,596610.8,181.0,58.0
1746,0,36.0,81.0,7.0,596523.5,181.0,36.0
1747,0,37.0,85.0,10.0,596522.1,181.0,37.0
1748,0,97.0,58.0,14.0,596513.2,181.0,97.0
1749,0,95.0,51.0,16.0,596503.5,181.0,95.0
1750,0,77.0,34.0,29.0,596501.3,181.0,77.0
1751,0,43.0,92.0,15.0,596480.9,181.0,43.0
1752,0,34.0,80.0,31.0,596478.8,181.0,34.0
1753,0,65.0,29.0,20.0,596467.6,181.0,65.0
1754,0,35.0,46.0,25.0,596433.7,181.0,35.0
1755,0,81.0,33.0,17.0,596424.25,181.0,81.0
1756,0,62.0,98.0,23.0,596402.44,181.0,62.0
1757,0,87.0,45.0,37.0,596399.8,181.0,87.0
1758,0,92.0,49.0,34.0,596385.1,181.0,92.0
1759,0,33.0,66.0,29.0,596371.4,181.0,33.0
1760,0,47.0,32.0,14.0,596338.2,181.0,47.0
1761,0,33.0,58.0,33.0,596329.8,181.0,33.0
1762,0,98.0,55.0,11.0,596326.9,181.0,98.0
1763,0,92.0,43.0,11.0,596324.9,181.0,92.0
1764,0,42.0,88.0,8.0,596317.7,181.0,42.0
1765,0,93.0,70.0,37.0,596266.06,181.0,93.0
1766,0,86.0,41.0,30.0,596249.6,181.0,86.0
1767,0,43.0,37.0,29.0,596214.7,181.0,43.0
1768,0,93.0,79.0,10.0,596210.56,181.0,93.0
1769,0,32.0,65.0,10.0,596202.2,181.0,32.0
1770,0,59.0,98.0,9.0,596199.75,181.0,59.0
1771,0,43.0,36.0,21.0,596199.06,181.0,43.0
1772,0,56.0,31.0,11.0,596193.3,181.0,56.0
1773,0,91.0,84.0,11.0,596179.4,181.0,91.0
1774,0,92.0,86.0,27.0,596146.7,181.0,92.0
1775,0,62.0,32.0,6.0,596146.6,181.0,62.0
1776,0,63.0,30.0,11.0,596146.25,181.0,63.0
1777,0,95.0,78.0,18.0,596145.94,181.0,95.0
1778,0,30.0,53.0,24.0,596144.2,181.0,30.0
1779,0,29.0,58.0,17.0,596140.75,181.0,29.0
1780,0,39.0,43.0,13.0,596130.56,181.0,39.0
1781,0,44.0,40.0,5.0,596116.06,181.0,44.0
1782,0,100.0,57.0,19.0,596106.2,181.0,100.0
1783,0,74.0,96.0,16.0,596094.8,181.0,74.0
1784,0,38.0,80.0,36.0,596091.56,181.0,38.0
1785,0,33.0,69.0,6.0,596048.0,181.0,33.0
1786,0,61.0,30.0,22.0,596037.06,181.0,61.0
1787,0,94.0,55.0,7.0,596008.25,181.0,94.0
1788,0,32.0,49.0,19.0,595982.7,181.0,32.0
1789,0,78.0,95.0,29.0,595969.7,181.0,78.0
1790,0,67.0,28.0,27.0,595965.94,181.0,67.0
1791,0,95.0,60.0,4.0,595963.8,181.0,95.0
1792,0,53.0,97.0,25.0,595948.2,181.0,53.0
1793,0,66.0,97.0,30.0,595918.0,181.0,66.0
1794,0,43.0,87.0,5.0,595902.1,181.0,43.0
1795,0,34.0,53.0,34.0,595894.5,181.0,34.0
1796,0,36.0,83.0,27.0,595879.75,181.0,36.0
1797,0,36.0,44.0,7.0,595864.8,181.0,36.0
1798,0,86.0,86.0,7.0,595853.3,181.0,86.0
1799,0,51.0,97.0,18.0,595848.7,181.0,51.0
1800,0,47.0,36.0,20.0,595802.0,181.0,47.0
1801,0,89.0,41.0,15.0,595795.8,181.0,89.0
1802,0,77.0,34.0,6.0,595790.0,181.0,77.0
1803,0,64.0,31.0,28.0,595786.44,181.0,64.0
1804,0,40.0,43.0,32.0,595778.0,181.0,40.0
1805,0,96.0,53.0,24.0,595746.25,181.0,96.0
1806,0,52.0,31.0,25.0,595744.6,181.0,52.0
1807,0,94.0,83.0,22.0,595742.1,181.0,94.0
1808,0,92.0,78.0,6.0,595731.06,181.0,92.0
1809,0,37.0,48.0,6.0,595730.0,181.0,37.0
1810,0,94.0,57.0,34.0,595695.56,181.0,94.0
1811,0,34.0,49.0,14.0,595673.75,181.0,34.0
1812,0,42.0,37.0,9.0,595635.9,181.0,42.0
1813,0,93.0,78.0,30.0,595621.5,181.0,93.0
1814,0,71.0,95.0,10.0,595611.8,181.0,71.0
1815,0,45.0,37.0,12.0,595590.3,181.0,45.0
1816,0,70.0,95.0,6.0,595579.44,181.0,70.0
1817,0,31.0,58.0,6.0,595560.0,181.0,31.0
1818,0,88.0,88.0,32.0,595551.8,181.0,88.0
1819,0,65.0,99.0,27.0,595541.4,181.0,65.0
1820,0,30.0,75.0,16.0,595505.56,181.0,30.0
1821,0,69.0,95.0,36.0,595504.75,181.0,69.0
1822,0,49.0,90.0,36.0,595493.6,181.0,49.0
1823,0,93.0,81.0,14.0,595475.5,181.0,93.0
1824,0,33.0,76.0,32.0,595469.5,181.0,33.0
1825,0,87.0,88.0,28.0,595464.5,181.0,87.0
1826,0,49.0,94.0,10.0,595434.6,181.0,49.0
1827,0,96.0,73.0,7.0,595406.2,181.0,96.0
1828,0,36.0,42.0,15.0,595401.94,181.0,36.0
1829,0,48.0,94.0,27.0,595375.06,181.0,48.0
1830,0,31.0,74.0,11.0,595370.7,181.0,31.0
1831,0,93.0,84.0,17.0,595351.75,181.0,93.0
1832,0,96.0,53.0,13.0,595350.75,181.0,96.0
1833,0,93.0,81.0,32.0,595346.5,181.0,93.0
1834,0,99.0,51.0,21.0,595335.4,181.0,99.0
1835,0,60.0,33.0,36.0,595317.5,181.0,60.0
1836,0,89.0,42.0,32.0,595294.0,181.0,89.0
1837,0,67.0,32.0,15.0,595292.0,181.0,67.0
1838,0,98.0,59.0,28.0,595263.4,181.0,98.0
1839,0,94.0,45.0,24.0,595246.8,181.0,94.0
1840,0,95.0,53.0,34.0,595226.44,181.0,95.0
1841,0,57.0,100.0,15.0,595221.2,181.0,57.0
1842,0,66.0,29.0,31.0,595213.56,181.0,66.0
1843,0,29.0,69.0,18.0,595205.2,181.0,29.0
1844,0,96.0,71.0,12.0,595173.2,181.0,96.0
1845,0,48.0,95.0,20.0,595133.9,181.0,48.0
1846,0,51.0,34.0,4.0,595121.0,181.0,51.0
1847,0,93.0,47.0,17.0,595108.9,181.0,93.0
1848,0,32.0,61.0,35.0,595101.75,181.0,32.0
1849,0,97.0,52.0,6.0,595085.56,181.0,97.0
1850,0,52.0,94.0,8.0,595062.3,181.0,52.0
1851,0,31.0,69.0,34.0,595045.7,181.0,31.0
1852,0,30.0,67.0,24.0,595045.7,181.0,30.0
1853,0,101.0,75.0,16.0,595032.75,181.0,101.0
1854,0,76.0,96.0,33.0,595016.7,181.0,76.0
1855,0,83.0,33.0,13.0,595016.44,181.0,83.0
1856,0,67.0,28.0,17.0,595013.06,181.0,67.0
1857,0,75.0,31.0,32.0,595011.06,181.0,75.0
1858,0,95.0,47.0,8.0,595004.44,181.0,95.0
1859,0,71.0,99.0,22.0,594995.9,181.0,71.0
1860,0,30.0,75.0,25.0,594974.1,181.0,30.0
1861,0,38.0,88.0,14.0,594963.9,181.0,38.0
1862,0,76.0,35.0,35.0,594962.3,181.0,76.0
1863,0,54.0,31.0,6.0,594921.6,181.0,54.0
1864,0,54.0,98.0,20.0,594902.6,181.0,54.0
1865,0,41.0,39.0,14.0,594902.4,181.0,41.0
1866,0,39.0,83.0,34.0,594870.25,181.0,39.0
1867,0,61.0,28.0,14.0,594804.5,181.0,61.0
1868,0,93.0,44.0,29.0,594777.94,181.0,93.0
1869,0,29.0,61.0,11.0,594725.56,181.0,29.0
1870,0,71.0,32.0,34.0,594624.4,181.0,71.0
1871,0,71.0,98.0,19.0,594606.25,181.0,71.0
1872,0,76.0,96.0,22.0,594594.7,181.0,76.0
1873,0,92.0,80.0,36.0,594580.56,181.0,92.0
1874,0,50.0,95.0,34.0,594575.56,181.0,50.0
1875,0,57.0,99.0,12.0,594573.25,181.0,57.0
1876,0,97.0,49.0,26.0,594549.75,181.0,97.0
1877,0,33.0,75.0,7.0,594501.2,181.0,33.0
1878,0,92.0,43.0,22.0,594500.6,181.0,92.0
1879,0,59.0,26.0,19.0,594492.8,181.0,59.0
1880,0,91.0,85.0,24.0,594490.56,181.0,91.0
1881,0,53.0,32.0,31.0,594488.6,181.0,53.0
1882,0,39.0,80.0,4.0,594474.4,181.0,39.0
1883,0,91.0,84.0,34.0,594451.4,181.0,91.0
1884,0,75.0,32.0,22.0,594443.3,181.0,75.0
1885,0,50.0,96.0,30.0,594435.44,181.0,50.0
1886,0,99.0,68.0,29.0,594399.1,181.0,99.0
1887,0,89.0,40.0,28.0,594396.9,181.0,89.0
1888,0,96.0,48.0,19.0,594365.94,181.0,96.0
1889,0,48.0,32.0,20.0,594356.2,181.0,48.0
1890,0,87.0,40.0,9.0,594332.8,181.0,87.0
1891,0,34.0,49.0,8.0,594301.1,181.0,34.0
1892,0,30.0,74.0,30.0,594288.56,181.0,30.0
1893,0,29.0,69.0,28.0,594282.9,181.0,29.0
1894,0,94.0,71.0,5.0,594261.5,181.0,94.0
1895,0,84.0,36.0,9.0,594256.44,181.0,84.0
1896,0,36.0,45.0,32.0,594238.6,181.0,36.0
1897,0,92.0,40.0,13.0,594215.9,181.0,92.0
1898,0,95.0,74.0,35.0,594204.3,181.0,95.0
1899,0,98.0,69.0,19.0,594190.94,181.0,98.0
1900,0,40.0,90.0,30.0,594130.8,181.0,40.0
1901,0,96.0,76.0,28.0,594123.06,181.0,96.0
1902,0,85.0,38.0,37.0,594101.2,181.0,85.0
1903,0,81.0,35.0,25.0,594088.4,181.0,81.0
1904,0,58.0,99.0,30.0,594072.6,181.0,58.0
1905,0,97.0,64.0,4.0,594008.25,181.0,97.0
1906,0,58.0,99.0,19.0,593997.9,181.0,58.0
1907,0,75.0,30.0,10.0,593992.44,181.0,75.0
1908,0,37.0,44.0,10.0,593961.9,181.0,37.0
1909,0,57.0,27.0,15.0,593946.44,181.0,57.0
1910,0,86.0,34.0,19.0,593946.0,181.0,86.0
1911,0,99.0,57.0,25.0,593931.7,181.0,99.0
1912,0,54.0,94.0,34.0,593892.5,181.0,54.0
1913,0,46.0,95.0,24.0,593872.2,181.0,46.0
1914,0,85.0,37.0,12.0,593845.9,181.0,85.0
1915,0,39.0,38.0,24.0,593829.75,181.0,39.0
1916,0,98.0,55.0,30.0,593809.94,181.0,98.0
1917,0,29.0,57.0,24.0,593789.3,181.0,29.0
1918,0,86.0,92.0,26.0,593787.3,181.0,86.0
1919,0,95.0,49.0,23.0,593779.1,181.0,95.0
1920,0,53.0,98.0,13.0,593777.1,181.0,53.0
1921,0,38.0,86.0,25.0,593777.06,181.0,38.0
1922,0,98.0,59.0,7.0,593736.44,181.0,98.0
1923,0,97.0,61.0,35.0,593731.94,181.0,97.0
1924,0,83.0,93.0,30.0,593697.25,181.0,83.0
1925,0,43.0,35.0,18.0,593674.7,181.0,43.0
1926,0,93.0,86.0,13.0,593658.1,181.0,93.0
1927,0,98.0,77.0,23.0,593654.25,181.0,98.0
1928,0,34.0,78.0,35.0,593646.94,181.0,34.0
1929,0,31.0,61.0,4.0,593638.8,181.0,31.0
1930,0,29.0,63.0,22.0,593618.4,181.0,29.0
1931,0,71.0,29.0,10.0,593614.5,181.0,71.0
1932,0,35.0,41.0,18.0,593578.06,181.0,35.0
1933,0,43.0,93.0,22.0,593572.4,181.0,43.0
1934,0,39.0,38.0,17.0,593562.0,181.0,39.0
1935,0,48.0,32.0,17.0,593557.75,181.0,48.0
1936,0,85.0,92.0,34.0,593554.3,181.0,85.0
1937,0,32.0,54.0,6.0,593539.25,181.0,32.0
1938,0,81.0,29.0,25.0,593535.4,181.0,81.0
1939,0,83.0,93.0,24.0,593506.9,181.0,83.0
1940,0,39.0,38.0,21.0,593464.25,181.0,39.0
1941,0,95.0,51.0,9.0,593436.44,181.0,95.0
1942,0,69.0,30.0,36.0,593391.56,181.0,69.0
1943,0,85.0,94.0,13.0,593374.3,181.0,85.0
1944,0,69.0,99.0,16.0,593359.4,181.0,69.0
1945,0,86.0,91.0,15.0,593352.4,181.0,86.0
1946,0,62.0,97.0,11.0,593345.7,181.0,62.0
1947,0,83.0,90.0,4.0,593338.25,181.0,83.0
1948,0,54.0,32.0,35.0,593323.25,181.0,54.0
1949,0,32.0,65.0,4.0,593307.4,181.0,32.0
1950,0,40.0,39.0,27.0,593297.3,181.0,40.0
1951,0,30.0,79.0,23.0,593291.44,181.0,30.0
1952,0,35.0,50.0,36.0,593275.56,181.0,35.0
1953,0,100.0,74.0,26.0,593269.6,181.0,100.0
1954,0,75.0,97.0,13.0,593247.6,181.0,75.0
1955,0,30.0,63.0,28.0,593222.1,181.0,30.0
1956,0,97.0,80.0,31.0,593201.25,181.0,97.0
1957,0,78.0,31.0,14.0,593129.1,181.0,78.0
1958,0,84.0,36.0,34.0,593078.2,181.0,84.0
1959,0,39.0,38.0,11.0,593058.0,181.0,39.0
1960,0,39.0,40.0,6.0,593054.94,181.0,39.0
1961,0,101.0,65.0,13.0,593051.06,181.0,101.0
1962,0,43.0,34.0,15.0,593050.4,181.0,43.0
1963,0,90.0,91.0,18.0,593037.25,181.0,90.0
1964,0,46.0,34.0,8.0,593022.3,181.0,46.0
1965,0,68.0,99.0,9.0,592991.75,181.0,68.0
1966,0,41.0,38.0,32.0,592972.75,181.0,41.0
1967,0,67.0,30.0,8.0,592932.94,181.0,67.0
1968,0,45.0,98.0,20.0,592917.1,181.0,45.0
1969,0,54.0,29.0,27.0,592909.6,181.0,54.0
1970,0,92.0,90.0,23.0,592877.94,181.0,92.0
1971,0,60.0,98.0,4.0,592864.1,181.0,60.0
1972,0,40.0,94.0,13.0,592859.1,181.0,40.0
1973,0,66.0,97.0,23.0,592807.75,181.0,66.0
1974,0,93.0,51.0,4.0,592800.44,181.0,93.0
1975,0,97.0,79.0,13.0,592797.0,181.0,97.0
1976,0,82.0,97.0,20.0,592795.4,181.0,82.0
1977,0,99.0,72.0,34.0,592793.25,181.0,99.0
1978,0,81.0,32.0,28.0,592787.2,181.0,81.0
1979,0,45.0,95.0,18.0,592746.6,181.0,45.0
1980,0,99.0,68.0,8.0,592714.0,181.0,99.0
1981,0,96.0,82.0,11.0,592689.6,181.0,96.0
1982,0,43.0,32.0,12.0,592681.6,181.0,43.0
1983,0,58.0,26.0,28.0,592669.1,181.0,58.0
1984,0,58.0,32.0,4.0,592645.6,181.0,58.0
1985,0,35.0,87.0,16.0,592645.2,181.0,35.0
1986,0,66.0,97.0,5.0,592644.7,181.0,66.0
1987,0,97.0,80.0,20.0,592640.3,181.0,97.0
1988,0,37.0,90.0,24.0,592624.2,181.0,37.0
1989,0,87.0,37.0,26.0,592622.94,181.0,87.0
1990,0,98.0,48.0,32.0,592608.4,181.0,98.0
1991,0,87.0,93.0,22.0,592606.06,181.0,87.0
1992,0,28.0,61.0,8.0,592595.75,181.0,28.0
1993,0,99.0,55.0,22.0,592584.0,181.0,99.0
1994,0,94.0,42.0,26.0,592557.4,181.0,94.0
1995,0,73.0,32.0,7.0,592503.6,181.0,73.0
1996,0,35.0,88.0,27.0,592469.56,181.0,35.0
1997,0,102.0,63.0,27.0,592462.7,181.0,102.0
1998,0,94.0,82.0,8.0,592451.6,181.0,94.0
1999,0,61.0,101.0,26.0,592372.6,181.0,61.0
2000,0,29.0,51.0,17.0,592368.6,181.0,29.0
2001,0,32.0,83.0,17.0,592332.75,181.0,32.0
2002,0,69.0,97.0,28.0,592295.0,181.0,69.0
2003,0,35.0,43.0,27.0,592291.56,181.0,35.0
2004,0,93.0,45.0,34.0,592290.6,181.0,93.0
2005,0,96.0,78.0,8.0,592258.5,181.0,96.0
2006,0,54.0,28.0,13.0,592241.44,181.0,54.0
2007,0,79.0,97.0,15.0,592239.6,181.0,79.0
2008,0,82.0,97.0,13.0,592234.94,181.0,82.0
2009,0,101.0,75.0,20.0,592191.1,181.0,101.0
2010,0,88.0,41.0,35.0,592189.9,181.0,88.0
2011,0,29.0,58.0,21.0,592176.5,181.0,29.0
2012,0,41.0,88.0,34.0,592150.75,181.0,41.0
2013,0,99.0,73.0,29.0,592148.94,181.0,99.0
2014,0,68.0,98.0,34.0,592135.3,181.0,68.0
2015,0,33.0,45.0,11.0,592131.5,181.0,33.0
2016,0,55.0,99.0,9.0,592128.4,181.0,55.0
2017,0,93.0,87.0,8.0,592121.44,181.0,93.0
2018,0,32.0,57.0,36.0,592116.6,181.0,32.0
2019,0,91.0,90.0,30.0,592105.1,181.0,91.0
2020,0,39.0,44.0,5.0,592091.3,181.0,39.0
2021,0,46.0,36.0,27.0,592083.06,181.0,46.0
2022,0,96.0,81.0,16.0,592072.3,181.0,96.0
2023,0,37.0,85.0,5.0,592048.2,181.0,37.0
2024,0,58.0,97.0,36.0,592039.75,181.0,58.0
2025,0,89.0,38.0,11.0,592014.94,181.0,89.0
2026,0,47.0,35.0,35.0,591998.94,181.0,47.0
2027,0,29.0,74.0,21.0,591989.75,181.0,29.0
2028,0,36.0,52.0,5.0,591976.0,181.0,36.0
2029,0,30.0,52.0,9.0,591959.4,181.0,30.0
2030,0,31.0,80.0,29.0,591955.4,181.0,31.0
2031,0,71.0,29.0,31.0,591924.06,181.0,71.0
2032,0,61.0,28.0,9.0,591910.94,181.0,61.0
2033,0,30.0,65.0,31.0,591894.0,181.0,30.0
2034,0,32.0,47.0,16.0,591884.75,181.0,32.0
2035,0,77.0,99.0,17.0,591865.44,181.0,77.0
2036,0,30.0,72.0,14.0,591847.56,181.0,30.0
2037,0,27.0,67.0,13.0,591841.75,181.0,27.0
2038,0,31.0,79.0,11.0,591797.1,181.0,31.0
2039,0,81.0,95.0,26.0,591792.4,181.0,81.0
2040,0,43.0,91.0,4.0,591723.3,181.0,43.0
2041,0,32.0,87.0,21.0,591711.7,181.0,32.0
2042,0,98.0,64.0,8.0,591707.9,181.0,98.0
2043,0,87.0,37.0,32.0,591706.8,181.0,87.0
2044,0,74.0,98.0,31.0,591677.75,181.0,74.0
2045,0,91.0,83.0,6.0,591660.2,181.0,91.0
2046,0,85.0,33.0,23.0,591657.44,181.0,85.0
2047,0,77.0,99.0,26.0,591647.25,181.0,77.0
2048,0,81.0,32.0,23.0,591640.4,181.0,81.0
2049,0,38.0,44.0,35.0,591632.56,181.0,38.0
2050,0,27.0,71.0,24.0,591603.25,181.0,27.0
2051,0,100.0,69.0,12.0,591594.9,181.0,100.0
2052,0,94.0,44.0,14.0,591593.0,181.0,94.0
2053,0,31.0,50.0,28.0,591592.75,181.0,31.0
2054,0,32.0,83.0,12.0,591592.3,181.0,32.0
2055,0,31.0,71.0,8.0,591573.9,181.0,31.0
2056,0,90.0,87.0,6.0,591532.8,181.0,90.0
2057,0,89.0,41.0,5.0,591520.7,181.0,89.0
2058,0,86.0,92.0,9.0,591513.44,181.0,86.0
2059,0,27.0,72.0,16.0,591512.0,181.0,27.0
2060,0,78.0,29.0,28.0,591469.5,181.0,78.0
2061,0,45.0,31.0,22.0,591451.3,181.0,45.0
2062,0,28.0,70.0,31.0,591391.6,181.0,28.0
2063,0,45.0,95.0,11.0,591379.94,181.0,45.0
2064,0,45.0,94.0,31.0,591368.5,181.0,45.0
2065,0,36.0,38.0,27.0,591362.56,181.0,36.0
2066,0,44.0,91.0,35.0,591352.75,181.0,44.0
2067,0,44.0,95.0,28.0,591336.9,181.0,44.0
2068,0,31.0,46.0,23.0,591318.8,181.0,31.0
2069,0,102.0,67.0,19.0,591315.56,181.0,102.0
2070,0,48.0,96.0,13.0,591308.6,181.0,48.0
2071,0,63.0,26.0,22.0,591306.94,181.0,63.0
2072,0,67.0,100.0,21.0,591306.44,181.0,67.0
2073,0,29.0,55.0,12.0,591294.6,181.0,29.0
2074,0,92.0,85.0,31.0,591284.6,181.0,92.0
2075,0,79.0,96.0,10.0,591268.7,181.0,79.0
2076,0,95.0,44.0,20.0,591262.06,181.0,95.0
2077,0,80.0,94.0,37.0,591257.7,181.0,80.0
2078,0,48.0,95.0,7.0,591222.2,181.0,48.0
2079,0,99.0,51.0,15.0,591197.6,181.0,99.0
2080,0,27.0,60.0,31.0,591188.2,181.0,27.0
2081,0,74.0,28.0,15.0,591168.2,181.0,74.0
2082,0,55.0,27.0,22.0,591167.5,181.0,55.0
2083,0,68.0,25.0,19.0,591132.1,181.0,68.0
2084,0,90.0,36.0,17.0,591109.1,181.0,90.0
2085,0,29.0,75.0,34.0,591106.7,181.0,29.0
2086,0,83.0,95.0,17.0,591105.25,181.0,83.0
2087,0,94.0,47.0,31.0,591083.7,181.0,94.0
2088,0,54.0,98.0,31.0,591065.56,181.0,54.0
2089,0,71.0,100.0,13.0,591053.7,181.0,71.0
2090,0,49.0,31.0,27.0,591039.56,181.0,49.0
2091,0,99.0,69.0,32.0,591029.5,181.0,99.0
2092,0,31.0,52.0,31.0,591019.3,181.0,31.0
2093,0,91.0,90.0,15.0,591018.7,181.0,91.0
2094,0,63.0,30.0,37.0,590996.1,181.0,63.0
2095,0,101.0,70.0,23.0,590991.1,181.0,101.0
2096,0,59.0,29.0,32.0,590990.9,181.0,59.0
2097,0,97.0,67.0,35.0,590933.6,181.0,97.0
2098,0,76.0,93.0,8.0,590867.2,181.0,76.0
2099,0,100.0,79.0,27.0,590846.94,181.0,100.0
2100,0,93.0,43.0,8.0,590834.75,181.0,93.0
2101,0,99.0,47.0,23.0,590816.2,181.0,99.0
2102,0,55.0,102.0,21.0,590798.7,181.0,55.0
2103,0,36.0,86.0,34.0,590796.06,181.0,36.0
2104,0,89.0,35.0,13.0,590789.2,181.0,89.0
2105,0,45.0,33.0,29.0,590767.94,181.0,45.0
2106,0,57.0,99.0,33.0,590764.4,181.0,57.0
2107,0,80.0,95.0,32.0,590758.0,181.0,80.0
2108,0,32.0,46.0,27.0,590752.06,181.0,32.0
2109,0,38.0,89.0,11.0,590746.94,181.0,38.0
2110,0,52.0,30.0,19.0,590743.0,181.0,52.0
2111,0,92.0,46.0,6.0,590718.4,181.0,92.0
2112,0,80.0,94.0,5.0,590716.8,181.0,80.0
2113,0,95.0,83.0,26.0,590707.8,181.0,95.0
2114,0,41.0,35.0,26.0,590691.56,181.0,41.0
2115,0,63.0,102.0,20.0,590679.9,181.0,63.0
2116,0,80.0,32.0,36.0,590657.06,181.0,80.0
2117,0,99.0,73.0,10.0,590652.75,181.0,99.0
2118,0,73.0,32.0,4.0,590642.25,181.0,73.0
2119,0,98.0,47.0,15.0,590641.56,181.0,98.0
2120,0,47.0,37.0,6.0,590637.25,181.0,47.0
2121,0,86.0,94.0,19.0,590611.8,181.0,86.0
2122,0,33.0,82.0,35.0,590584.7,181.0,33.0
2123,0,24.0,60.0,23.0,590580.8,181.0,24.0
2124,0,57.0,102.0,28.0,590546.06,181.0,57.0
2125,0,91.0,39.0,7.0,590519.06,181.0,91.0
2126,0,63.0,100.0,9.0,590515.75,181.0,63.0
2127,0,31.0,44.0,30.0,590489.4,181.0,31.0
2128,0,39.0,40.0,34.0,590486.6,181.0,39.0
2129,0,27.0,64.0,25.0,590482.7,181.0,27.0
2130,0,35.0,78.0,4.0,590480.5,181.0,35.0
2131,0,81.0,31.0,10.0,590478.3,181.0,81.0
2132,0,93.0,48.0,37.0,590449.06,181.0,93.0
2133,0,30.0,65.0,7.0,590448.8,181.0,30.0
2134,0,72.0,27.0,25.0,590435.8,181.0,72.0
2135,0,58.0,102.0,23.0,590406.4,181.0,58.0
2136,0,98.0,57.0,33.0,590392.1,181.0,98.0
2137,0,27.0,71.0,11.0,590387.5,181.0,27.0
2138,0,26.0,61.0,18.0,590350.5,181.0,26.0
2139,0,69.0,101.0,30.0,590344.25,181.0,69.0
2140,0,97.0,85.0,24.0,590321.56,181.0,97.0
2141,0,55.0,27.0,19.0,590313.2,181.0,55.0
2142,0,33.0,42.0,13.0,590312.94,181.0,33.0
2143,0,63.0,97.0,36.0,590306.5,181.0,63.0
2144,0,26.0,70.0,20.0,590305.6,181.0,26.0
2145,0,56.0,29.0,8.0,590291.6,181.0,56.0
2146,0,41.0,94.0,26.0,590274.56,181.0,41.0
2147,0,47.0,33.0,32.0,590268.06,181.0,47.0
2148,0,67.0,27.0,24.0,590233.5,181.0,67.0
2149,0,87.0,96.0,26.0,590212.06,181.0,87.0
2150,0,63.0,101.0,16.0,590160.6,181.0,63.0
2151,0,83.0,33.0,32.0,590122.7,181.0,83.0
2152,0,51.0,29.0,16.0,590118.0,181.0,51.0
2153,0,42.0,92.0,9.0,590115.44,181.0,42.0
2154,0,83.0,93.0,7.0,590086.8,181.0,83.0
2155,0,96.0,75.0,4.0,590049.0,181.0,96.0
2156,0,98.0,69.0,5.0,590021.56,181.0,98.0
2157,0,93.0,86.0,20.0,590008.5,181.0,93.0
2158,0,43.0,36.0,4.0,589998.4,181.0,43.0
2159,0,27.0,65.0,17.0,589986.0,181.0,27.0
2160,0,91.0,38.0,31.0,589980.4,181.0,91.0
2161,0,84.0,91.0,37.0,589964.3,181.0,84.0
2162,0,32.0,84.0,27.0,589953.25,181.0,32.0
2163,0,92.0,89.0,11.0,589950.5,181.0,92.0
2164,0,87.0,34.0,28.0,589943.9,181.0,87.0
2165,0,27.0,76.0,10.0,589931.56,181.0,27.0
2166,0,38.0,89.0,7.0,589913.0,181.0,38.0
2167,0,27.0,54.0,22.0,589907.8,181.0,27.0
2168,0,32.0,73.0,36.0,589880.75,181.0,32.0
2169,0,92.0,36.0,24.0,589880.44,181.0,92.0
2170,0,98.0,77.0,33.0,589868.2,181.0,98.0
2171,0,67.0,28.0,34.0,589867.56,181.0,67.0
2172,0,54.0,98.0,35.0,589856.8,181.0,54.0
2173,0,84.0,32.0,26.0,589836.0,181.0,84.0
