0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.008574004
5.0	0.014030188
6.0	0.0059358487
7.0	0.010717505
8.0	0.008700092
9.0	0.0077842926
10.0	0.006736717
11.0	0.010065135
12.0	0.009002704
13.0	0.010003004
14.0	0.00753921
15.0	0.006845374
16.0	0.007015094
17.0	0.007900332
18.0	0.009385059
19.0	0.010057965
20.0	0.007685235
21.0	0.008075515
22.0	0.009288504
23.0	0.010808717
24.0	0.008267789
25.0	0.007439209
26.0	0.009949081
27.0	0.008768867
28.0	0.0074458453
29.0	0.009809242
30.0	0.0087497
31.0	0.009492647
32.0	0.009893081
33.0	0.008637989
34.0	0.008946787
35.0	0.008694764
36.0	0.0077518392
37.0	0.009688624
38.0	0.009603998
39.0	0.008221275
40.0	0.007780114
41.0	0.00952954
42.0	0.007867909
43.0	0.008721831
44.0	0.009103858
45.0	0.0075611407
46.0	0.008504859
47.0	0.010085736
48.0	0.008419318
49.0	0.009028685
50.0	0.00923191
51.0	0.008490761
52.0	0.009247676
53.0	0.009315214
54.0	0.008908311
55.0	0.0075312196
56.0	0.008820602
57.0	0.008499447
58.0	0.00912362
59.0	0.007024919
60.0	0.003932704
61.0	9.4104925E-4
62.0	5.1444025E-5
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
101.0	0.0
